;scientific_name;GPE;GPE_count;article_count
2532;Loxodonta africana;Gaborone;1;73
2533;Loxodonta africana;Garden;1;73
2534;Loxodonta africana;Geelong;1;73
2535;Loxodonta africana;Ghana;1;73
2536;Loxodonta africana;Greenland;1;73
2537;Loxodonta africana;Gujarat;1;73
2538;Loxodonta africana;Hong Kong;1;73
2539;Loxodonta africana;Ice;1;73
2540;Loxodonta africana;Idanre;1;73
2541;Loxodonta africana;Ikoma;1;73
2542;Loxodonta africana;Illinois;1;73
2543;Loxodonta africana;Iran;1;73
2544;Loxodonta africana;Isilo;1;73
2545;Loxodonta africana;Israel;1;73
2546;Loxodonta africana;Japan;1;73
2547;Loxodonta africana;Jordan;1;73
2548;Loxodonta africana;Kafue;1;73
2549;Loxodonta africana;Kangaroo Island;1;73
2550;Loxodonta africana;Kasane;1;73
2551;Loxodonta africana;Kea;1;73
2552;Loxodonta africana;Kent;1;73
2553;Loxodonta africana;Konuche;1;73
2554;Loxodonta africana;Kruger;1;73
2555;Loxodonta africana;Ky.;1;73
2556;Loxodonta africana;LAGOS;1;73
2557;Loxodonta africana;Laikipia;1;73
2558;Loxodonta africana;Laikipia District;1;73
2559;Loxodonta africana;Lake Erie;1;73
2560;Loxodonta africana;Lewis County;1;73
2561;Loxodonta africana;Londoners;1;73
2562;Loxodonta africana;Louisville;1;73
2563;Loxodonta africana;Machu Picchu;1;73
2564;Loxodonta africana;Macon;1;73
2565;Loxodonta africana;Madhya Pradesh;1;73
2566;Loxodonta africana;Massachusetts;1;73
2567;Loxodonta africana;Melbourne;1;73
2568;Loxodonta africana;Mexico;1;73
2569;Loxodonta africana;Mexico City;1;73
2570;Loxodonta africana;Miami;1;73
2571;Loxodonta africana;Milwaukee;1;73
2572;Loxodonta africana;Missouri;1;73
2573;Loxodonta africana;Mong La;1;73
2574;Loxodonta africana;Morula;1;73
2575;Loxodonta africana;Mount Nyiragongo;1;73
2576;Loxodonta africana;Mt. Elgon;1;73
2577;Loxodonta africana;Mt. Kenya;1;73
2578;Loxodonta africana;National Park;1;73
2579;Loxodonta africana;Netherlands;1;73
2580;Loxodonta africana;New Jersey;1;73
2581;Loxodonta africana;New York;1;73
2582;Loxodonta africana;Northwestern Zimbabwe;1;73
2583;Loxodonta africana;Norway;1;73
2584;Loxodonta africana;Nyamuragira;1;73
2585;Loxodonta africana;Ohio;1;73
2586;Loxodonta africana;Ojai;1;73
2587;Loxodonta africana;Ondimba;1;73
2588;Loxodonta africana;Ondo state;1;73
2589;Loxodonta africana;Orange County;1;73
2590;Loxodonta africana;Ore.;1;73
2591;Loxodonta africana;Osborn FV;1;73
2592;Loxodonta africana;Osun;1;73
2593;Loxodonta africana;Palminteri;1;73
2594;Loxodonta africana;Pangolin;1;73
2595;Loxodonta africana;Pettorelli;1;73
2596;Loxodonta africana;Philippines;1;73
2597;Loxodonta africana;Pismo Beach;1;73
2598;Loxodonta africana;Pond Inlet;1;73
2599;Loxodonta africana;Portland;1;73
2600;Loxodonta africana;Portugal;1;73
2601;Loxodonta africana;Queensland;1;73
2602;Loxodonta africana;Québec;1;73
2603;Loxodonta africana;Rome;1;73
2604;Loxodonta africana;Salt Lake City;1;73
2605;Loxodonta africana;San Diego’s;1;73
2606;Loxodonta africana;Santa Barbara Zoo;1;73
2607;Loxodonta africana;Santa Clara;1;73
2608;Loxodonta africana;Sedudu Island;1;73
2609;Loxodonta africana;Serengeti National Park;1;73
2610;Loxodonta africana;Setswana;1;73
2611;Loxodonta africana;Seychelles;1;73
2612;Loxodonta africana;Shaba;1;73
2613;Loxodonta africana;Sicily;1;73
2614;Loxodonta africana;Simi Valley;1;73
2615;Loxodonta africana;Snow Hill Island;1;73
2616;Loxodonta africana;South Georgia;1;73
2617;Loxodonta africana;South Luangwa;1;73
2618;Loxodonta africana;Spain;1;73
2619;Loxodonta africana;Sulawesi;1;73
2620;Loxodonta africana;Sumatran;1;73
2621;Loxodonta africana;Sussex;1;73
2622;Loxodonta africana;Svalbard;1;73
2623;Loxodonta africana;Sydney;1;73
2624;Loxodonta africana;Syracuse;1;73
2625;Loxodonta africana;Taiwan;1;73
2626;Loxodonta africana;Tampa;1;73
2627;Loxodonta africana;Tel Aviv;1;73
2628;Loxodonta africana;Tembe Elephant Park;1;73
2629;Loxodonta africana;Townsville;1;73
2630;Loxodonta africana;Tridom;1;73
2631;Loxodonta africana;Tyler;1;73
2632;Loxodonta africana;USA;1;73
2633;Loxodonta africana;United States;1;73
2634;Loxodonta africana;VR;1;73
2635;Loxodonta africana;Vartius;1;73
2636;Loxodonta africana;Venezuela;1;73
2637;Loxodonta africana;Vietnam;1;73
2638;Loxodonta africana;Virunga;1;73
2639;Loxodonta africana;WASHINGTON;1;73
2640;Loxodonta africana;Waitomo;1;73
2641;Loxodonta africana;Washington;1;73
2642;Loxodonta africana;Washington Park;1;73
2643;Loxodonta africana;Yankari;1;73
2644;Loxodonta africana;Yemen;1;73
2645;Loxodonta africana;Zulu;1;73
2646;Loxodonta africana;elephant ivory;1;73
2647;Loxodonta africana;ivory;1;73
2648;Loxodonta africana;mokoros;1;73
2649;Loxodonta africana;roan antelope;1;73
2650;Loxodonta africana;the Democratic Republic of Congo;1;73
2651;Loxodonta africana;the Democratic Republic of the;1;73
2652;Loxodonta africana;the Lower Saxony State Office for Heritage;1;73
2653;Loxodonta africana;the United Kingdom;1;73
2654;Orcaella brevirostris;Irrawaddy;143;55
2655;Orcaella brevirostris;Myanmar;77;55
2656;Orcaella brevirostris;Cambodia;56;55
2657;Orcaella brevirostris;Mekong;46;55
2658;Orcaella brevirostris;Laos;37;55
2659;Orcaella brevirostris;Kratie;22;55
2660;Orcaella brevirostris;Australia;19;55
2661;Orcaella brevirostris;Chilika;17;55
2662;Orcaella brevirostris;Mandalay;17;55
2663;Orcaella brevirostris;India;12;55
2664;Orcaella brevirostris;Indonesia;11;55
2665;Orcaella brevirostris;Queensland;11;55
2666;Orcaella brevirostris;Bangladesh;10;55
2667;Orcaella brevirostris;US;8;55
2668;Orcaella brevirostris;Thailand;7;55
2669;Orcaella brevirostris;Bhamo;6;55
2670;Orcaella brevirostris;China;6;55
2671;Orcaella brevirostris;Kimberley;6;55
2672;Orcaella brevirostris;Ayeyarwady;5;55
2673;Orcaella brevirostris;Banteng;5;55
2674;Orcaella brevirostris;Chilika Lake;5;55
2675;Orcaella brevirostris;Kampi;5;55
2676;Orcaella brevirostris;Kyaukmyaung;5;55
2677;Orcaella brevirostris;Odisha;5;55
2678;Orcaella brevirostris;Stung Treng;5;55
2679;Orcaella brevirostris;UK;5;55
2680;Orcaella brevirostris;Broome;4;55
2681;Orcaella brevirostris;Burma;4;55
2682;Orcaella brevirostris;Chittagong;4;55
2683;Orcaella brevirostris;Ganjam;4;55
2684;Orcaella brevirostris;Kachin State;4;55
2685;Orcaella brevirostris;Kingdom;4;55
2686;Orcaella brevirostris;Mingun;4;55
2687;Orcaella brevirostris;the United States;4;55
2688;Orcaella brevirostris;Borneo;3;55
2689;Orcaella brevirostris;East Kalimantan;3;55
2690;Orcaella brevirostris;Kachin;3;55
2691;Orcaella brevirostris;Khurda;3;55
2692;Orcaella brevirostris;Mongabay;3;55
2693;Orcaella brevirostris;The United States;3;55
2694;Orcaella brevirostris;WA;3;55
2695;Orcaella brevirostris;Borei O’Svay Senchey district;2;55
2696;Orcaella brevirostris;Bunbury;2;55
2697;Orcaella brevirostris;Canada;2;55
2698;Orcaella brevirostris;Cornwall;2;55
2699;Orcaella brevirostris;Don Sahong;2;55
2700;Orcaella brevirostris;Electrofishing;2;55
2701;Orcaella brevirostris;England;2;55
2702;Orcaella brevirostris;Hathazari upazila;2;55
2703;Orcaella brevirostris;Hinchinbrook Island;2;55
2704;Orcaella brevirostris;Inn Daung;2;55
2705;Orcaella brevirostris;Kalijai;2;55
2706;Orcaella brevirostris;Katha Township;2;55
2707;Orcaella brevirostris;Kendrapara;2;55
2708;Orcaella brevirostris;Madaya Township;2;55
2709;Orcaella brevirostris;Mahakham;2;55
2710;Orcaella brevirostris;Mexico;2;55
2711;Orcaella brevirostris;Philippines;2;55
2712;Orcaella brevirostris;Raozan upazila;2;55
2713;Orcaella brevirostris;Rayong;2;55
2714;Orcaella brevirostris;Sagaing;2;55
2715;Orcaella brevirostris;Satapada;2;55
2716;Orcaella brevirostris;Ajmer Ghat;1;55
2717;Orcaella brevirostris;Anhui Province;1;55
2718;Orcaella brevirostris;Balikpapan Bay;1;55
2719;Orcaella brevirostris;Balugaon;1;55
2720;Orcaella brevirostris;Bay of Bengal;1;55
2721;Orcaella brevirostris;Bhamaw;1;55
2722;Orcaella brevirostris;Brahmagiri;1;55
2723;Orcaella brevirostris;Cairns;1;55
2724;Orcaella brevirostris;Champasak;1;55
2725;Orcaella brevirostris;Chilika Lagoon;1;55
2726;Orcaella brevirostris;Dhaka;1;55
2727;Orcaella brevirostris;Dhaka Tribune;1;55
2728;Orcaella brevirostris;Gabakund;1;55
2729;Orcaella brevirostris;Hangsadam Village;1;55
2730;Orcaella brevirostris;Hawaii;1;55
2731;Orcaella brevirostris;Hong Kong;1;55
2732;Orcaella brevirostris;IIT Madras;1;55
2733;Orcaella brevirostris;Inndawang;1;55
2734;Orcaella brevirostris;Irawaddy;1;55
2735;Orcaella brevirostris;Italy;1;55
2736;Orcaella brevirostris;Kakadu;1;55
2737;Orcaella brevirostris;Kampong Thom;1;55
2738;Orcaella brevirostris;Kampot province;1;55
2739;Orcaella brevirostris;Lao;1;55
2740;Orcaella brevirostris;Lao People’s Democratic Republic;1;55
2741;Orcaella brevirostris;Madaya Township’s;1;55
2742;Orcaella brevirostris;Magarmukh;1;55
2743;Orcaella brevirostris;Malaysia;1;55
2744;Orcaella brevirostris;Male to Shwegu;1;55
2745;Orcaella brevirostris;Malei;1;55
2746;Orcaella brevirostris;Mandalay Region;1;55
2747;Orcaella brevirostris;Maui;1;55
2748;Orcaella brevirostris;Myingyan;1;55
2749;Orcaella brevirostris;Perth;1;55
2750;Orcaella brevirostris;Phnom Prich Wildlife Sanctuary;1;55
2751;Orcaella brevirostris;Phuket;1;55
2752;Orcaella brevirostris;Pilbara;1;55
2753;Orcaella brevirostris;Prek Kreing;1;55
2754;Orcaella brevirostris;Puri;1;55
2755;Orcaella brevirostris;Rakhine State;1;55
2756;Orcaella brevirostris;Reno;1;55
2757;Orcaella brevirostris;Roeback Bay;1;55
2758;Orcaella brevirostris;Samal;1;55
2759;Orcaella brevirostris;Sambo district;1;55
2760;Orcaella brevirostris;Sambor;1;55
2761;Orcaella brevirostris;Scotland;1;55
2762;Orcaella brevirostris;Seputro;1;55
2763;Orcaella brevirostris;Shwegu;1;55
2764;Orcaella brevirostris;Shwegu township;1;55
2765;Orcaella brevirostris;Siem Reap;1;55
2766;Orcaella brevirostris;Sin Kyun Village;1;55
2767;Orcaella brevirostris;Songkhla Lake;1;55
2768;Orcaella brevirostris;Stung;1;55
2769;Orcaella brevirostris;Tangi;1;55
2770;Orcaella brevirostris;Thabeikyin Township;1;55
2771;Orcaella brevirostris;The Netherlands;1;55
2772;Orcaella brevirostris;Tongling;1;55
2773;Orcaella brevirostris;Trat;1;55
2774;Orcaella brevirostris;U.S.;1;55
2775;Orcaella brevirostris;Urkirchar Union;1;55
2776;Orcaella brevirostris;Vietnam;1;55
2777;Orcaella brevirostris;Visakhapatnam;1;55
2778;Orcaella brevirostris;YANGON;1;55
2779;Orcaella brevirostris;Yangon;1;55
2780;Orcaella brevirostris;the British Empire;1;55
2781;Orcaella brevirostris;the Greater Mekong;1;55
2782;Orcaella brevirostris;the Kingdom;1;55
2783;Panthera leo;India;149;133
2784;Panthera leo;Gujarat;104;133
2785;Panthera leo;Gir;87;133
2786;Panthera leo;South Africa;59;133
2787;Panthera leo;Tanzania;37;133
2788;Panthera leo;Iran;31;133
2789;Panthera leo;Amreli;20;133
2790;Panthera leo;Kuno;16;133
2791;Panthera leo;Madhya Pradesh;16;133
2792;Panthera leo;FL;12;133
2793;Panthera leo;Kenya;12;133
2794;Panthera leo;Samburu;12;133
2795;Panthera leo;U.S.;12;133
2796;Panthera leo;West Africa;11;133
2797;Panthera leo;Shiraz;10;133
2798;Panthera leo;Botswana;8;133
2799;Panthera leo;Delhi;8;133
2800;Panthera leo;Namibia;8;133
2801;Panthera leo;North Africa;8;133
2802;Panthera leo;Bhavnagar;7;133
2803;Panthera leo;Masai;7;133
2804;Panthera leo;Mozambique;7;133
2805;Panthera leo;San Joaquin Sheriff;7;133
2806;Panthera leo;san joaquin co;7;133
2807;Panthera leo;Central Africa;6;133
2808;Panthera leo;Junagadh;6;133
2809;Panthera leo;South Africa’s;6;133
2810;Panthera leo;Sunward Ranch, South Africa;6;133
2811;Panthera leo;Switzerland;6;133
2812;Panthera leo;UK;6;133
2813;Panthera leo;US;6;133
2814;Panthera leo;Zurich;6;133
2815;Panthera leo;Britain;5;133
2816;Panthera leo;Cape Town;5;133
2817;Panthera leo;China;5;133
2818;Panthera leo;East Africa;5;133
2819;Panthera leo;Fars;5;133
2820;Panthera leo;Gir Somnath;5;133
2821;Panthera leo;Jahrom;5;133
2822;Panthera leo;Kaziranga;5;133
2823;Panthera leo;Khuzestan;5;133
2824;Panthera leo;North West Province;5;133
2825;Panthera leo;Rajula;5;133
2826;Panthera leo;South Africa's;5;133
2827;Panthera leo;TEHRAN;5;133
2828;Panthera leo;Turkey;5;133
2829;Panthera leo;Zimbabwe;5;133
2830;Panthera leo;Chalala;4;133
2831;Panthera leo;Eurasia;4;133
2832;Panthera leo;Greece;4;133
2833;Panthera leo;Ireland;4;133
2834;Panthera leo;Johannesburg;4;133
2835;Panthera leo;Mithapur;4;133
2836;Panthera leo;Morocco;4;133
2837;Panthera leo;Northern Africa;4;133
2838;Panthera leo;PA;4;133
2839;Panthera leo;Pretoria;4;133
2840;Panthera leo;Rajasthan;4;133
2841;Panthera leo;Russia;4;133
2842;Panthera leo;Shamrock;4;133
2843;Panthera leo;chinkara;4;133
2844;Panthera leo;the United States;4;133
2845;Panthera leo;Australia;3;133
2846;Panthera leo;Bahati;3;133
2847;Panthera leo;Florida;3;133
2848;Panthera leo;London;3;133
2849;Panthera leo;Maine;3;133
2850;Panthera leo;Mongabay;3;133
2851;Panthera leo;NC;3;133
2852;Panthera leo;NSW;3;133
2853;Panthera leo;New Delhi;3;133
2854;Panthera leo;Niger;3;133
2855;Panthera leo;Raleigh;3;133
2856;Panthera leo;Resamiya;3;133
2857;Panthera leo;Serengeti;3;133
2858;Panthera leo;Sheopur;3;133
2859;Panthera leo;Spain;3;133
2860;Panthera leo;Assam;2;133
2861;Panthera leo;Babesia;2;133
2862;Panthera leo;Bengal;2;133
2863;Panthera leo;Berhampur;2;133
2864;Panthera leo;Bihar;2;133
2865;Panthera leo;Bollywood;2;133
2866;Panthera leo;Burkina;2;133
2867;Panthera leo;Centennial Beach;2;133
2868;Panthera leo;Chhattisgarh;2;133
2869;Panthera leo;DENVER;2;133
2870;Panthera leo;Faso;2;133
2871;Panthera leo;Free State Province;2;133
2872;Panthera leo;Girnar;2;133
2873;Panthera leo;Helsinki;2;133
2874;Panthera leo;Hondo;2;133
2875;Panthera leo;Houston;2;133
2876;Panthera leo;Hyderabad;2;133
2877;Panthera leo;Indiana;2;133
2878;Panthera leo;Ivory;2;133
2879;Panthera leo;Jaisalmer;2;133
2880;Panthera leo;Junagarh;2;133
2881;Panthera leo;Kalahari;2;133
2882;Panthera leo;KwaZulu;2;133
2883;Panthera leo;Limpopo Province;2;133
2884;Panthera leo;Mitiyala;2;133
2885;Panthera leo;Natal;2;133
2886;Panthera leo;Nigeria;2;133
2887;Panthera leo;North West;2;133
2888;Panthera leo;Okavango;2;133
2889;Panthera leo;Palamau;2;133
2890;Panthera leo;Pania;2;133
2891;Panthera leo;Paswala;2;133
2892;Panthera leo;Persia;2;133
2893;Panthera leo;Pienika;2;133
2894;Panthera leo;Pillsbury;2;133
2895;Panthera leo;Sanctuary;2;133
2896;Panthera leo;Scotland;2;133
2897;Panthera leo;Senegal;2;133
2898;Panthera leo;St George;2;133
2899;Panthera leo;Sydney;2;133
2900;Panthera leo;TN;2;133
2901;Panthera leo;Tehran;2;133
2902;Panthera leo;Tre;2;133
2903;Panthera leo;Tunisia;2;133
2904;Panthera leo;USA;2;133
2905;Panthera leo;Uchaiya;2;133
2906;Panthera leo;Uttar Pradesh;2;133
2907;Panthera leo;VA;2;133
2908;Panthera leo;Vidalia;2;133
2909;Panthera leo;Vietnam;2;133
2910;Panthera leo;Virji;2;133
2911;Panthera leo;Zambia;2;133
2912;Panthera leo;dryland;2;133
2913;Panthera leo;maldharis;2;133
2914;Panthera leo;.324;1;133
2915;Panthera leo;AL;1;133
2916;Panthera leo;Accra;1;133
2917;Panthera leo;Across Africa;1;133
2918;Panthera leo;Afang;1;133
2919;Panthera leo;Africa;1;133
2920;Panthera leo;Ahmedabad;1;133
2921;Panthera leo;Alaska;1;133
2922;Panthera leo;Aligarh;1;133
2923;Panthera leo;Anambra;1;133
2924;Panthera leo;Angola;1;133
2925;Panthera leo;Argentina;1;133
2926;Panthera leo;Arizona;1;133
2927;Panthera leo;Armenia;1;133
2928;Panthera leo;Austin;1;133
2929;Panthera leo;Azerbaijan;1;133
2930;Panthera leo;Babarkot;1;133
2931;Panthera leo;Bagori;1;133
2932;Panthera leo;Banni;1;133
2933;Panthera leo;Barbary;1;133
2934;Panthera leo;Barcelona;1;133
2935;Panthera leo;Beira;1;133
2936;Panthera leo;Benguluru;1;133
2937;Panthera leo;Benin;1;133
2938;Panthera leo;Bewdley;1;133
2939;Panthera leo;Bhagalpur;1;133
2940;Panthera leo;Bhatnagar;1;133
2941;Panthera leo;Bloemfontein;1;133
2942;Panthera leo;Bodoland;1;133
2943;Panthera leo;Bozeman;1;133
2944;Panthera leo;Brantford;1;133
2945;Panthera leo;Buffalo;1;133
2946;Panthera leo;Buffalo Springs;1;133
2947;Panthera leo;CHICAGO;1;133
2948;Panthera leo;Cairo;1;133
2949;Panthera leo;California;1;133
2950;Panthera leo;Cambridge;1;133
2951;Panthera leo;Central, East;1;133
2952;Panthera leo;Central, West;1;133
2953;Panthera leo;Chobari;1;133
2954;Panthera leo;Congo;1;133
2955;Panthera leo;Cuba;1;133
2956;Panthera leo;Cyprus;1;133
2957;Panthera leo;D.C.;1;133
2958;Panthera leo;DETROIT;1;133
2959;Panthera leo;Denmark;1;133
2960;Panthera leo;Detroit;1;133
2961;Panthera leo;Dez;1;133
2962;Panthera leo;Dhari taluka;1;133
2963;Panthera leo;Edinburgh;1;133
2964;Panthera leo;Ethiopia;1;133
2965;Panthera leo;Etosha;1;133
2966;Panthera leo;Fla.;1;133
2967;Panthera leo;Fomento;1;133
2968;Panthera leo;Gandhinagar;1;133
2969;Panthera leo;Gandia;1;133
2970;Panthera leo;Germany;1;133
2971;Panthera leo;GoI;1;133
2972;Panthera leo;Gomeri;1;133
2973;Panthera leo;Gujarat Rajputana;1;133
2974;Panthera leo;Guwahati;1;133
2975;Panthera leo;Havana;1;133
2976;Panthera leo;Himalayan;1;133
2977;Panthera leo;Ilanga;1;133
2978;Panthera leo;Independence;1;133
2979;Panthera leo;Ishwar Singh;1;133
2980;Panthera leo;Israel;1;133
2981;Panthera leo;Istanbul;1;133
2982;Panthera leo;Izzy;1;133
2983;Panthera leo;Jade;1;133
2984;Panthera leo;Japan;1;133
2985;Panthera leo;Jasadhar;1;133
2986;Panthera leo;Jodhpur;1;133
2987;Panthera leo;Jungadh;1;133
2988;Panthera leo;Jungleland;1;133
2989;Panthera leo;Junnar;1;133
2990;Panthera leo;Kabran;1;133
2991;Panthera leo;Kamaria;1;133
2992;Panthera leo;Kanha;1;133
2993;Panthera leo;Karhal;1;133
2994;Panthera leo;Karnataka;1;133
2995;Panthera leo;Katanga;1;133
2996;Panthera leo;Kazakhstan;1;133
2997;Panthera leo;Kiburi;1;133
2998;Panthera leo;Kumari;1;133
2999;Panthera leo;LOXAHATCHEE;1;133
3000;Panthera leo;Ladakh;1;133
3001;Panthera leo;Lagos;1;133
3002;Panthera leo;Lathrop;1;133
3003;Panthera leo;Lichtenburg;1;133
3004;Panthera leo;Limpopo;1;133
3005;Panthera leo;Lion Kingdom;1;133
3006;Panthera leo;Londolozi;1;133
3007;Panthera leo;Los Angeles;1;133
3008;Panthera leo;Los Angeles County;1;133
3009;Panthera leo;Loxahatchee;1;133
3010;Panthera leo;MI;1;133
3011;Panthera leo;MUMBAI;1;133
3012;Panthera leo;Madhya Pradesh’s;1;133
3013;Panthera leo;Manas;1;133
3014;Panthera leo;Marromeu;1;133
3015;Panthera leo;Mesopotamia;1;133
3016;Panthera leo;Miami;1;133
3017;Panthera leo;Michigan;1;133
3018;Panthera leo;Montana;1;133
3019;Panthera leo;Nadala;1;133
3020;Panthera leo;Nagaon;1;133
3021;Panthera leo;Nairobi;1;133
3022;Panthera leo;Nala;1;133
3023;Panthera leo;Nandas;1;133
3024;Panthera leo;Narmada;1;133
3025;Panthera leo;Nashville;1;133
3026;Panthera leo;Nazi Germany;1;133
3027;Panthera leo;Nevada;1;133
3028;Panthera leo;New Zealand;1;133
3029;Panthera leo;Newport Beach;1;133
3030;Panthera leo;North Nowra;1;133
3031;Panthera leo;Northwest Province;1;133
3032;Panthera leo;Norway;1;133
3033;Panthera leo;Nowra;1;133
3034;Panthera leo;Oakland;1;133
3035;Panthera leo;Odisha;1;133
3036;Panthera leo;Ontario;1;133
3037;Panthera leo;Pa.;1;133
3038;Panthera leo;Palpur;1;133
3039;Panthera leo;Palpur-Kuno;1;133
3040;Panthera leo;Panama;1;133
3041;Panthera leo;Panpur;1;133
3042;Panthera leo;Paphos;1;133
3043;Panthera leo;Peaks Island;1;133
3044;Panthera leo;Phaala;1;133
3045;Panthera leo;Philadelphia;1;133
3046;Panthera leo;Porbandar;1;133
3047;Panthera leo;Powell;1;133
3048;Panthera leo;Raelynn;1;133
3049;Panthera leo;Rajapara village;1;133
3050;Panthera leo;Rajkot;1;133
3051;Panthera leo;Romania;1;133
3052;Panthera leo;Rustenburg;1;133
3053;Panthera leo;Safari Park;1;133
3054;Panthera leo;San Diego;1;133
3055;Panthera leo;San Diego's;1;133
3056;Panthera leo;San Pedro;1;133
3057;Panthera leo;Santa Barbara;1;133
3058;Panthera leo;Santa Barbara Zoo;1;133
3059;Panthera leo;Sasan-Gir;1;133
3060;Panthera leo;Saudi Arabia;1;133
3061;Panthera leo;Savannah;1;133
3062;Panthera leo;Seattle;1;133
3063;Panthera leo;Shahgarh;1;133
3064;Panthera leo;Singh;1;133
3065;Panthera leo;Sosone;1;133
3066;Panthera leo;South Africa Credit;1;133
3067;Panthera leo;South Sudan;1;133
3068;Panthera leo;St. Louis;1;133
3069;Panthera leo;Stellenbosch;1;133
3070;Panthera leo;Surat;1;133
3071;Panthera leo;Sweden;1;133
3072;Panthera leo;Tana;1;133
3073;Panthera leo;Tandie;1;133
3074;Panthera leo;Texas;1;133
3075;Panthera leo;Tiktoli;1;133
3076;Panthera leo;Turkey Hill;1;133
3077;Panthera leo;U.K.;1;133
3078;Panthera leo;U.S;1;133
3079;Panthera leo;United states;1;133
3080;Panthera leo;Victoria Island;1;133
3081;Panthera leo;Vidiyo Dungar;1;133
3082;Panthera leo;Villieria;1;133
3083;Panthera leo;Virginia;1;133
3084;Panthera leo;Wag-’n-Bietjie;1;133
3085;Panthera leo;Wales;1;133
3086;Panthera leo;Washington;1;133
3087;Panthera leo;West Midland;1;133
3088;Panthera leo;Zuri;1;133
3089;Panthera leo;Zurichberg;1;133
3090;Panthera leo;belk;1;133
3091;Panthera leo;kraals;1;133
3092;Panthera leo;lala;1;133
3093;Panthera leo;lantana;1;133
3094;Panthera leo;panchayats;1;133
3095;Panthera leo;the Democratic Republic of the;1;133
3096;Panthera leo;the Dominican Republic;1;133
3097;Panthera leo;the Heart of Africa;1;133
3098;Panthera leo;the Kaziranga National Park;1;133
3099;Panthera leo;the Madhya Pradesh’s;1;133
3100;Panthera pardus;Florida;57;81
3101;Panthera pardus;India;28;81
3102;Panthera pardus;Hyderabad;14;81
3103;Panthera pardus;Goa;11;81
3104;Panthera pardus;Sri Lanka;10;81
3105;Panthera pardus;Gujarat;8;81
3106;Panthera pardus;Netravali;6;81
3107;Panthera pardus;Comilla;5;81
3108;Panthera pardus;Himalayan;5;81
3109;Panthera pardus;Savannah;5;81
3110;Panthera pardus;South Africa;5;81
3111;Panthera pardus;Almaty;4;81
3112;Panthera pardus;China;4;81
3113;Panthera pardus;Highclere;4;81
3114;Panthera pardus;Hungary;4;81
3115;Panthera pardus;Jodhpur;4;81
3116;Panthera pardus;Kazakhstan;4;81
3117;Panthera pardus;Ladakh;4;81
3118;Panthera pardus;Nepal;4;81
3119;Panthera pardus;Tavush;4;81
3120;Panthera pardus;Uttarakhand;4;81
3121;Panthera pardus;Afghanistan;3;81
3122;Panthera pardus;Almora;3;81
3123;Panthera pardus;Bangladesh;3;81
3124;Panthera pardus;Bilaspur;3;81
3125;Panthera pardus;Carbon County;3;81
3126;Panthera pardus;Darjeeling;3;81
3127;Panthera pardus;Golaghat;3;81
3128;Panthera pardus;Karnataka;3;81
3129;Panthera pardus;Kurukshetra;3;81
3130;Panthera pardus;Laksam;3;81
3131;Panthera pardus;Pakistan;3;81
3132;Panthera pardus;Rajasthan;3;81
3133;Panthera pardus;South Florida;3;81
3134;Panthera pardus;Telangana;3;81
3135;Panthera pardus;Tikri;3;81
3136;Panthera pardus;Wallington;3;81
3137;Panthera pardus;Zoo Park;3;81
3138;Panthera pardus;india;3;81
3139;Panthera pardus;America;2;81
3140;Panthera pardus;Armenia;2;81
3141;Panthera pardus;Austinmer;2;81
3142;Panthera pardus;Bageshwar;2;81
3143;Panthera pardus;Barnet;2;81
3144;Panthera pardus;Basingstoke;2;81
3145;Panthera pardus;Bhanu Municipality;2;81
3146;Panthera pardus;Bhutan;2;81
3147;Panthera pardus;Bilaspur Chhattisgarh;2;81
3148;Panthera pardus;Chhattisgarh;2;81
3149;Panthera pardus;Clewiston;2;81
3150;Panthera pardus;Collier;2;81
3151;Panthera pardus;Fla.;2;81
3152;Panthera pardus;Georgia;2;81
3153;Panthera pardus;Geu village;2;81
3154;Panthera pardus;Glades;2;81
3155;Panthera pardus;Glades County;2;81
3156;Panthera pardus;Hendry;2;81
3157;Panthera pardus;Jonkershoek;2;81
3158;Panthera pardus;Katedan;2;81
3159;Panthera pardus;Katedhan;2;81
3160;Panthera pardus;Kenya;2;81
3161;Panthera pardus;London;2;81
3162;Panthera pardus;Los Angeles;2;81
3163;Panthera pardus;Mongolia;2;81
3164;Panthera pardus;Naples;2;81
3165;Panthera pardus;Rajsamand;2;81
3166;Panthera pardus;Russia;2;81
3167;Panthera pardus;Shimla;2;81
3168;Panthera pardus;Sikkim;2;81
3169;Panthera pardus;South Goa;2;81
3170;Panthera pardus;Spiti;2;81
3171;Panthera pardus;Texas;2;81
3172;Panthera pardus;WWF Armenia;2;81
3173;Panthera pardus;AP;1;81
3174;Panthera pardus;Ahomgaon;1;81
3175;Panthera pardus;Alachua;1;81
3176;Panthera pardus;Algeria;1;81
3177;Panthera pardus;Amroha district;1;81
3178;Panthera pardus;Andover;1;81
3179;Panthera pardus;Argentina;1;81
3180;Panthera pardus;Arunachal Pradesh;1;81
3181;Panthera pardus;Assam;1;81
3182;Panthera pardus;Badaun;1;81
3183;Panthera pardus;Bareilly;1;81
3184;Panthera pardus;Bethlehem;1;81
3185;Panthera pardus;Bikaner;1;81
3186;Panthera pardus;Boland;1;81
3187;Panthera pardus;Brazil;1;81
3188;Panthera pardus;CBSMiami;1;81
3189;Panthera pardus;Canada;1;81
3190;Panthera pardus;Cape Town;1;81
3191;Panthera pardus;Central Florida;1;81
