scientific_name;mentions;article_cnt;Kingdom;Class;Order;Family;Genus;Species;country;iso3
Crocodylus mindorensis;1;7;Animalia;Reptilia;Crocodylia;Crocodylidae;Crocodylus;mindorensis;Sri Lanka;LKA
Crocodylus palustris;1;2;Animalia;Reptilia;Crocodylia;Crocodylidae;Crocodylus;palustris;India;IND
Crocodylus palustris;1;2;Animalia;Reptilia;Crocodylia;Crocodylidae;Crocodylus;palustris;Singapore;SGP
Crocodylus porosus;1;5;Animalia;Reptilia;Crocodylia;Crocodylidae;Crocodylus;porosus;Australia;AUS
Crocodylus porosus;1;5;Animalia;Reptilia;Crocodylia;Crocodylidae;Crocodylus;porosus;Turkey;TUR
Crocodylus rhombifer;2;4;Animalia;Reptilia;Crocodylia;Crocodylidae;Crocodylus;rhombifer;Cuba;CUB
Crocodylus rhombifer;1;4;Animalia;Reptilia;Crocodylia;Crocodylidae;Crocodylus;rhombifer;India;IND
Crocodylus siamensis;2;3;Animalia;Reptilia;Crocodylia;Crocodylidae;Crocodylus;siamensis;Cambodia;KHM
Crocodylus siamensis;2;3;Animalia;Reptilia;Crocodylia;Crocodylidae;Crocodylus;siamensis;United States;USA
Crossoptilon crossoptilon;1;1;Animalia;Aves;Galliformes;Phasianidae;Crossoptilon;crossoptilon;China;CHN
Cuora bourreti;1;1;Animalia;Reptilia;Testudines;Geoemydidae;Cuora;bourreti;Viet Nam;VNM
Cyclura collei;2;2;Animalia;Reptilia;Sauria;Iguanidae;Cyclura;collei;Jamaica;JAM
Cyclura cornuta;1;3;Animalia;Reptilia;Sauria;Iguanidae;Cyclura;cornuta;Argentina;ARG
Cyclura cornuta;1;3;Animalia;Reptilia;Sauria;Iguanidae;Cyclura;cornuta;France;FRA
Cyclura lewisi;2;3;Animalia;Reptilia;Sauria;Iguanidae;Cyclura;lewisi;United States;USA
Cyclura lewisi;1;3;Animalia;Reptilia;Sauria;Iguanidae;Cyclura;lewisi;Cayman Islands;CYM
Cyclura lewisi;1;3;Animalia;Reptilia;Sauria;Iguanidae;Cyclura;lewisi;Congo, The Democratic Republic of the;COD
Cyclura lewisi;1;3;Animalia;Reptilia;Sauria;Iguanidae;Cyclura;lewisi;Denmark;DNK
Cyclura lewisi;1;3;Animalia;Reptilia;Sauria;Iguanidae;Cyclura;lewisi;India;IND
Cyclura lewisi;1;3;Animalia;Reptilia;Sauria;Iguanidae;Cyclura;lewisi;Madagascar;MDG
Cyclura lewisi;1;3;Animalia;Reptilia;Sauria;Iguanidae;Cyclura;lewisi;New Zealand;NZL
Daubentonia madagascariensis;3;3;Animalia;Mammalia;Primates;Daubentoniidae;Daubentonia;madagascariensis;Madagascar;MDG
Daubentonia madagascariensis;2;3;Animalia;Mammalia;Primates;Daubentoniidae;Daubentonia;madagascariensis;United States;USA
Diceros bicornis;1;9;Animalia;Mammalia;Perissodactyla;Rhinocerotidae;Diceros;bicornis;France;FRA
Diceros bicornis;1;9;Animalia;Mammalia;Perissodactyla;Rhinocerotidae;Diceros;bicornis;Japan;JPN
Diceros bicornis;1;9;Animalia;Mammalia;Perissodactyla;Rhinocerotidae;Diceros;bicornis;United States;USA
Diceros bicornis;1;9;Animalia;Mammalia;Perissodactyla;Rhinocerotidae;Diceros;bicornis;Viet Nam;VNM
Elephas maximus;5;13;Animalia;Mammalia;Proboscidea;Elephantidae;Elephas;maximus;India;IND
Elephas maximus;3;13;Animalia;Mammalia;Proboscidea;Elephantidae;Elephas;maximus;Belgium;BEL
Elephas maximus;3;13;Animalia;Mammalia;Proboscidea;Elephantidae;Elephas;maximus;Thailand;THA
Elephas maximus;2;13;Animalia;Mammalia;Proboscidea;Elephantidae;Elephas;maximus;Brazil;BRA
Elephas maximus;2;13;Animalia;Mammalia;Proboscidea;Elephantidae;Elephas;maximus;Pakistan;PAK
Elephas maximus;2;13;Animalia;Mammalia;Proboscidea;Elephantidae;Elephas;maximus;United States;USA
Elephas maximus;1;13;Animalia;Mammalia;Proboscidea;Elephantidae;Elephas;maximus;Argentina;ARG
Elephas maximus;1;13;Animalia;Mammalia;Proboscidea;Elephantidae;Elephas;maximus;Indonesia;IDN
Elephas maximus;1;13;Animalia;Mammalia;Proboscidea;Elephantidae;Elephas;maximus;Malaysia;MYS
Elephas maximus;1;13;Animalia;Mammalia;Proboscidea;Elephantidae;Elephas;maximus;Myanmar;MMR
Elephas maximus;1;13;Animalia;Mammalia;Proboscidea;Elephantidae;Elephas;maximus;Sri Lanka;LKA
Elephas maximus;1;13;Animalia;Mammalia;Proboscidea;Elephantidae;Elephas;maximus;United Kingdom;GBR
Equus africanus;1;3;Animalia;Mammalia;Perissodactyla;Equidae;Equus;africanus;Eritrea;ERI
Equus africanus;1;3;Animalia;Mammalia;Perissodactyla;Equidae;Equus;africanus;Ethiopia;ETH
Equus africanus;1;3;Animalia;Mammalia;Perissodactyla;Equidae;Equus;africanus;Kenya;KEN
Equus africanus;1;3;Animalia;Mammalia;Perissodactyla;Equidae;Equus;africanus;Somalia;SOM
Equus africanus;1;3;Animalia;Mammalia;Perissodactyla;Equidae;Equus;africanus;United Kingdom;GBR
Equus grevyi;9;19;Animalia;Mammalia;Perissodactyla;Equidae;Equus;grevyi;Ethiopia;ETH
Equus grevyi;9;19;Animalia;Mammalia;Perissodactyla;Equidae;Equus;grevyi;Kenya;KEN
Equus grevyi;4;19;Animalia;Mammalia;Perissodactyla;Equidae;Equus;grevyi;United Kingdom;GBR
Equus grevyi;3;19;Animalia;Mammalia;Perissodactyla;Equidae;Equus;grevyi;Somalia;SOM
Equus grevyi;2;19;Animalia;Mammalia;Perissodactyla;Equidae;Equus;grevyi;Sudan;SDN
Equus grevyi;1;19;Animalia;Mammalia;Perissodactyla;Equidae;Equus;grevyi;Djibouti;DJI
Equus grevyi;1;19;Animalia;Mammalia;Perissodactyla;Equidae;Equus;grevyi;France;FRA
Equus grevyi;1;19;Animalia;Mammalia;Perissodactyla;Equidae;Equus;grevyi;United States;USA
Equus przewalskii;8;13;Animalia;Mammalia;Perissodactyla;Equidae;Equus;przewalskii;Mongolia;MNG
Equus przewalskii;5;13;Animalia;Mammalia;Perissodactyla;Equidae;Equus;przewalskii;China;CHN
Equus przewalskii;3;13;Animalia;Mammalia;Perissodactyla;Equidae;Equus;przewalskii;Kazakhstan;KAZ
Equus przewalskii;2;13;Animalia;Mammalia;Perissodactyla;Equidae;Equus;przewalskii;Russian Federation;RUS
Equus przewalskii;1;13;Animalia;Mammalia;Perissodactyla;Equidae;Equus;przewalskii;Bahrain;BHR
Equus przewalskii;1;13;Animalia;Mammalia;Perissodactyla;Equidae;Equus;przewalskii;Egypt;EGY
Equus przewalskii;1;13;Animalia;Mammalia;Perissodactyla;Equidae;Equus;przewalskii;Jordan;JOR
Equus przewalskii;1;13;Animalia;Mammalia;Perissodactyla;Equidae;Equus;przewalskii;Oman;OMN
Equus przewalskii;1;13;Animalia;Mammalia;Perissodactyla;Equidae;Equus;przewalskii;Qatar;QAT
Equus przewalskii;1;13;Animalia;Mammalia;Perissodactyla;Equidae;Equus;przewalskii;Saudi Arabia;SAU
Equus przewalskii;1;13;Animalia;Mammalia;Perissodactyla;Equidae;Equus;przewalskii;Syrian Arab Republic;SYR
Equus przewalskii;1;13;Animalia;Mammalia;Perissodactyla;Equidae;Equus;przewalskii;United Kingdom;GBR
Equus przewalskii;1;13;Animalia;Mammalia;Perissodactyla;Equidae;Equus;przewalskii;United States;USA
Equus przewalskii;1;13;Animalia;Mammalia;Perissodactyla;Equidae;Equus;przewalskii;Uzbekistan;UZB
Eubalaena glacialis;1;1;Animalia;Mammalia;Cetacea;Balaenidae;Eubalaena;glacialis;Canada;CAN
Eubalaena glacialis;1;1;Animalia;Mammalia;Cetacea;Balaenidae;Eubalaena;glacialis;Jersey;JEY
Eubalaena glacialis;1;1;Animalia;Mammalia;Cetacea;Balaenidae;Eubalaena;glacialis;Kenya;KEN
Eubalaena glacialis;1;1;Animalia;Mammalia;Cetacea;Balaenidae;Eubalaena;glacialis;Mexico;MEX
Eubalaena glacialis;1;1;Animalia;Mammalia;Cetacea;Balaenidae;Eubalaena;glacialis;Philippines;PHL
Eubalaena glacialis;1;1;Animalia;Mammalia;Cetacea;Balaenidae;Eubalaena;glacialis;Tanzania, United Republic of;TZA
Eubalaena glacialis;1;1;Animalia;Mammalia;Cetacea;Balaenidae;Eubalaena;glacialis;United States;USA
Eulemur collaris;1;1;Animalia;Mammalia;Primates;Lemuridae;Eulemur;collaris;Madagascar;MDG
Eulemur coronatus;11;11;Animalia;Mammalia;Primates;Lemuridae;Eulemur;coronatus;Madagascar;MDG
Eulemur coronatus;4;11;Animalia;Mammalia;Primates;Lemuridae;Eulemur;coronatus;United Kingdom;GBR
Eulemur coronatus;2;11;Animalia;Mammalia;Primates;Lemuridae;Eulemur;coronatus;France;FRA
Eulemur coronatus;2;11;Animalia;Mammalia;Primates;Lemuridae;Eulemur;coronatus;Mexico;MEX
Eulemur coronatus;2;11;Animalia;Mammalia;Primates;Lemuridae;Eulemur;coronatus;Netherlands;NLD
Eulemur coronatus;1;11;Animalia;Mammalia;Primates;Lemuridae;Eulemur;coronatus;Argentina;ARG
Eulemur coronatus;1;11;Animalia;Mammalia;Primates;Lemuridae;Eulemur;coronatus;Australia;AUS
Eulemur coronatus;1;11;Animalia;Mammalia;Primates;Lemuridae;Eulemur;coronatus;Austria;AUT
Eulemur coronatus;1;11;Animalia;Mammalia;Primates;Lemuridae;Eulemur;coronatus;Belgium;BEL
Eulemur coronatus;1;11;Animalia;Mammalia;Primates;Lemuridae;Eulemur;coronatus;Brazil;BRA
Eulemur coronatus;1;11;Animalia;Mammalia;Primates;Lemuridae;Eulemur;coronatus;Canada;CAN
Eulemur coronatus;1;11;Animalia;Mammalia;Primates;Lemuridae;Eulemur;coronatus;China;CHN
Eulemur coronatus;1;11;Animalia;Mammalia;Primates;Lemuridae;Eulemur;coronatus;Colombia;COL
Eulemur coronatus;1;11;Animalia;Mammalia;Primates;Lemuridae;Eulemur;coronatus;Congo;COG
Eulemur coronatus;1;11;Animalia;Mammalia;Primates;Lemuridae;Eulemur;coronatus;Croatia;HRV
Eulemur coronatus;1;11;Animalia;Mammalia;Primates;Lemuridae;Eulemur;coronatus;Czechia;CZE
Eulemur coronatus;1;11;Animalia;Mammalia;Primates;Lemuridae;Eulemur;coronatus;Germany;DEU
Eulemur coronatus;1;11;Animalia;Mammalia;Primates;Lemuridae;Eulemur;coronatus;Greece;GRC
Eulemur coronatus;1;11;Animalia;Mammalia;Primates;Lemuridae;Eulemur;coronatus;Guatemala;GTM
Eulemur coronatus;1;11;Animalia;Mammalia;Primates;Lemuridae;Eulemur;coronatus;Guinea;GIN
Eulemur coronatus;1;11;Animalia;Mammalia;Primates;Lemuridae;Eulemur;coronatus;Honduras;HND
Eulemur coronatus;1;11;Animalia;Mammalia;Primates;Lemuridae;Eulemur;coronatus;Hungary;HUN
Eulemur coronatus;1;11;Animalia;Mammalia;Primates;Lemuridae;Eulemur;coronatus;Indonesia;IDN
Eulemur coronatus;1;11;Animalia;Mammalia;Primates;Lemuridae;Eulemur;coronatus;Ireland;IRL
Eulemur coronatus;1;11;Animalia;Mammalia;Primates;Lemuridae;Eulemur;coronatus;Israel;ISR
Eulemur coronatus;1;11;Animalia;Mammalia;Primates;Lemuridae;Eulemur;coronatus;Japan;JPN
Eulemur coronatus;1;11;Animalia;Mammalia;Primates;Lemuridae;Eulemur;coronatus;Kenya;KEN
Eulemur coronatus;1;11;Animalia;Mammalia;Primates;Lemuridae;Eulemur;coronatus;Malaysia;MYS
Eulemur coronatus;1;11;Animalia;Mammalia;Primates;Lemuridae;Eulemur;coronatus;Philippines;PHL
Eulemur coronatus;1;11;Animalia;Mammalia;Primates;Lemuridae;Eulemur;coronatus;Poland;POL
Eulemur coronatus;1;11;Animalia;Mammalia;Primates;Lemuridae;Eulemur;coronatus;Spain;ESP
Eulemur coronatus;1;11;Animalia;Mammalia;Primates;Lemuridae;Eulemur;coronatus;Switzerland;CHE
Eulemur coronatus;1;11;Animalia;Mammalia;Primates;Lemuridae;Eulemur;coronatus;Taiwan, Province of China;TWN
Eulemur coronatus;1;11;Animalia;Mammalia;Primates;Lemuridae;Eulemur;coronatus;Thailand;THA
Eulemur coronatus;1;11;Animalia;Mammalia;Primates;Lemuridae;Eulemur;coronatus;Uganda;UGA
Eulemur coronatus;1;11;Animalia;Mammalia;Primates;Lemuridae;Eulemur;coronatus;Yemen;YEM
Eulemur fulvus;1;5;Animalia;Mammalia;Primates;Lemuridae;Eulemur;fulvus;India;IND
Eulemur fulvus;1;5;Animalia;Mammalia;Primates;Lemuridae;Eulemur;fulvus;Israel;ISR
Eulemur fulvus;1;5;Animalia;Mammalia;Primates;Lemuridae;Eulemur;fulvus;Japan;JPN
Eulemur fulvus;1;5;Animalia;Mammalia;Primates;Lemuridae;Eulemur;fulvus;Madagascar;MDG
Eulemur fulvus;1;5;Animalia;Mammalia;Primates;Lemuridae;Eulemur;fulvus;Singapore;SGP
Eulemur fulvus;1;5;Animalia;Mammalia;Primates;Lemuridae;Eulemur;fulvus;Sri Lanka;LKA
Eulemur fulvus;1;5;Animalia;Mammalia;Primates;Lemuridae;Eulemur;fulvus;Taiwan, Province of China;TWN
Eulemur fulvus;1;5;Animalia;Mammalia;Primates;Lemuridae;Eulemur;fulvus;United Kingdom;GBR
Eulemur macaco;6;9;Animalia;Mammalia;Primates;Lemuridae;Eulemur;macaco;Madagascar;MDG
Eulemur macaco;5;9;Animalia;Mammalia;Primates;Lemuridae;Eulemur;macaco;United Kingdom;GBR
Eulemur macaco;2;9;Animalia;Mammalia;Primates;Lemuridae;Eulemur;macaco;Bhutan;BTN
Eulemur macaco;2;9;Animalia;Mammalia;Primates;Lemuridae;Eulemur;macaco;China;CHN
Eulemur macaco;2;9;Animalia;Mammalia;Primates;Lemuridae;Eulemur;macaco;Guinea;GIN
Eulemur macaco;2;9;Animalia;Mammalia;Primates;Lemuridae;Eulemur;macaco;Mexico;MEX
Eulemur macaco;2;9;Animalia;Mammalia;Primates;Lemuridae;Eulemur;macaco;Myanmar;MMR
Eulemur macaco;2;9;Animalia;Mammalia;Primates;Lemuridae;Eulemur;macaco;Nepal;NPL
Eulemur macaco;2;9;Animalia;Mammalia;Primates;Lemuridae;Eulemur;macaco;Uganda;UGA
Eulemur macaco;1;9;Animalia;Mammalia;Primates;Lemuridae;Eulemur;macaco;India;IND
Eulemur macaco;1;9;Animalia;Mammalia;Primates;Lemuridae;Eulemur;macaco;Malaysia;MYS
Eulemur macaco;1;9;Animalia;Mammalia;Primates;Lemuridae;Eulemur;macaco;Netherlands;NLD
Eulemur macaco;1;9;Animalia;Mammalia;Primates;Lemuridae;Eulemur;macaco;Thailand;THA
Eulemur macaco;1;9;Animalia;Mammalia;Primates;Lemuridae;Eulemur;macaco;United Arab Emirates;ARE
Eulemur macaco;1;9;Animalia;Mammalia;Primates;Lemuridae;Eulemur;macaco;United States;USA
Falco punctatus;2;4;Animalia;Aves;Falconiformes;Falconidae;Falco;punctatus;United Kingdom;GBR
Falco punctatus;1;4;Animalia;Aves;Falconiformes;Falconidae;Falco;punctatus;Gabon;GAB
Falco punctatus;1;4;Animalia;Aves;Falconiformes;Falconidae;Falco;punctatus;India;IND
Falco punctatus;1;4;Animalia;Aves;Falconiformes;Falconidae;Falco;punctatus;Iran, Islamic Republic of;IRN
Falco punctatus;1;4;Animalia;Aves;Falconiformes;Falconidae;Falco;punctatus;Israel;ISR
Falco punctatus;1;4;Animalia;Aves;Falconiformes;Falconidae;Falco;punctatus;Jersey;JEY
Falco punctatus;1;4;Animalia;Aves;Falconiformes;Falconidae;Falco;punctatus;Madagascar;MDG
Falco punctatus;1;4;Animalia;Aves;Falconiformes;Falconidae;Falco;punctatus;Mauritius;MUS
Falco punctatus;1;4;Animalia;Aves;Falconiformes;Falconidae;Falco;punctatus;Nepal;NPL
Falco punctatus;1;4;Animalia;Aves;Falconiformes;Falconidae;Falco;punctatus;Nigeria;NGA
Falco punctatus;1;4;Animalia;Aves;Falconiformes;Falconidae;Falco;punctatus;Oman;OMN
Falco punctatus;1;4;Animalia;Aves;Falconiformes;Falconidae;Falco;punctatus;Russian Federation;RUS
Falco punctatus;1;4;Animalia;Aves;Falconiformes;Falconidae;Falco;punctatus;Saudi Arabia;SAU
Falco punctatus;1;4;Animalia;Aves;Falconiformes;Falconidae;Falco;punctatus;South Africa;ZAF
Falco punctatus;1;4;Animalia;Aves;Falconiformes;Falconidae;Falco;punctatus;Uganda;UGA
Falco punctatus;1;4;Animalia;Aves;Falconiformes;Falconidae;Falco;punctatus;United States;USA
Felis nigripes;1;4;Animalia;Mammalia;Carnivora;Felidae;Felis;nigripes;Botswana;BWA
Felis nigripes;1;4;Animalia;Mammalia;Carnivora;Felidae;Felis;nigripes;South Africa;ZAF
Felis nigripes;1;4;Animalia;Mammalia;Carnivora;Felidae;Felis;nigripes;United States;USA
Gavialis gangeticus;2;5;Animalia;Reptilia;Crocodylia;Gavialidae;Gavialis;gangeticus;Bangladesh;BGD
Gavialis gangeticus;2;5;Animalia;Reptilia;Crocodylia;Gavialidae;Gavialis;gangeticus;Bhutan;BTN
Gavialis gangeticus;2;5;Animalia;Reptilia;Crocodylia;Gavialidae;Gavialis;gangeticus;India;IND
Gavialis gangeticus;2;5;Animalia;Reptilia;Crocodylia;Gavialidae;Gavialis;gangeticus;Myanmar;MMR
Gavialis gangeticus;2;5;Animalia;Reptilia;Crocodylia;Gavialidae;Gavialis;gangeticus;Nepal;NPL
Gavialis gangeticus;2;5;Animalia;Reptilia;Crocodylia;Gavialidae;Gavialis;gangeticus;Pakistan;PAK
Gavialis gangeticus;1;5;Animalia;Reptilia;Crocodylia;Gavialidae;Gavialis;gangeticus;United Kingdom;GBR
Geoclemys hamiltonii;1;1;Animalia;Reptilia;Testudines;Geoemydidae;Geoclemys;hamiltonii;India;IND
Geoclemys hamiltonii;1;1;Animalia;Reptilia;Testudines;Geoemydidae;Geoclemys;hamiltonii;Singapore;SGP
Geronticus eremita;2;5;Animalia;Aves;Ciconiiformes;Threskiornithidae;Geronticus;eremita;Spain;ESP
Geronticus eremita;2;5;Animalia;Aves;Ciconiiformes;Threskiornithidae;Geronticus;eremita;United Kingdom;GBR
Geronticus eremita;1;5;Animalia;Aves;Ciconiiformes;Threskiornithidae;Geronticus;eremita;Chad;TCD
Geronticus eremita;1;5;Animalia;Aves;Ciconiiformes;Threskiornithidae;Geronticus;eremita;India;IND
Geronticus eremita;1;5;Animalia;Aves;Ciconiiformes;Threskiornithidae;Geronticus;eremita;Kenya;KEN
Geronticus eremita;1;5;Animalia;Aves;Ciconiiformes;Threskiornithidae;Geronticus;eremita;Mongolia;MNG
Geronticus eremita;1;5;Animalia;Aves;Ciconiiformes;Threskiornithidae;Geronticus;eremita;Nepal;NPL
Geronticus eremita;1;5;Animalia;Aves;Ciconiiformes;Threskiornithidae;Geronticus;eremita;Saudi Arabia;SAU
Geronticus eremita;1;5;Animalia;Aves;Ciconiiformes;Threskiornithidae;Geronticus;eremita;Singapore;SGP
Geronticus eremita;1;5;Animalia;Aves;Ciconiiformes;Threskiornithidae;Geronticus;eremita;Sri Lanka;LKA
Geronticus eremita;1;5;Animalia;Aves;Ciconiiformes;Threskiornithidae;Geronticus;eremita;Thailand;THA
Gorilla beringei;2;3;Animalia;Mammalia;Primates;Hominidae;Gorilla;beringei;Cameroon;CMR
Gorilla beringei;2;3;Animalia;Mammalia;Primates;Hominidae;Gorilla;beringei;Congo;COG
Gorilla beringei;2;3;Animalia;Mammalia;Primates;Hominidae;Gorilla;beringei;Rwanda;RWA
Gorilla beringei;2;3;Animalia;Mammalia;Primates;Hominidae;Gorilla;beringei;Uganda;UGA
Gorilla gorilla;6;23;Animalia;Mammalia;Primates;Hominidae;Gorilla;gorilla;Angola;AGO
Gorilla gorilla;6;23;Animalia;Mammalia;Primates;Hominidae;Gorilla;gorilla;Cameroon;CMR
Gorilla gorilla;6;23;Animalia;Mammalia;Primates;Hominidae;Gorilla;gorilla;Central African Republic;CAF
Gorilla gorilla;6;23;Animalia;Mammalia;Primates;Hominidae;Gorilla;gorilla;Equatorial Guinea;GNQ
Gorilla gorilla;5;23;Animalia;Mammalia;Primates;Hominidae;Gorilla;gorilla;Gabon;GAB
Gorilla gorilla;1;23;Animalia;Mammalia;Primates;Hominidae;Gorilla;gorilla;Congo, The Democratic Republic of the;COD
Gorilla gorilla;1;23;Animalia;Mammalia;Primates;Hominidae;Gorilla;gorilla;Rwanda;RWA
Gorilla gorilla;1;23;Animalia;Mammalia;Primates;Hominidae;Gorilla;gorilla;Uganda;UGA
Gorilla gorilla;1;23;Animalia;Mammalia;Primates;Hominidae;Gorilla;gorilla;United Kingdom;GBR
Grus japonensis;1;1;Animalia;Aves;Gruiformes;Gruidae;Grus;japonensis;China;CHN
Grus leucogeranus;1;1;Animalia;Aves;Gruiformes;Gruidae;Grus;leucogeranus;United States;USA
Grus vipio;1;2;Animalia;Aves;Gruiformes;Gruidae;Grus;vipio;Australia;AUS
Grus vipio;1;2;Animalia;Aves;Gruiformes;Gruidae;Grus;vipio;United States;USA
Gymnogyps californianus;1;4;Animalia;Aves;Falconiformes;Cathartidae;Gymnogyps;californianus;Germany;DEU
Gymnogyps californianus;1;4;Animalia;Aves;Falconiformes;Cathartidae;Gymnogyps;californianus;South Africa;ZAF
Gymnogyps californianus;1;4;Animalia;Aves;Falconiformes;Cathartidae;Gymnogyps;californianus;United States;USA
Hapalemur alaotrensis;1;1;Animalia;Mammalia;Primates;Lemuridae;Hapalemur;alaotrensis;Bolivia, Plurinational State of;BOL
Hapalemur alaotrensis;1;1;Animalia;Mammalia;Primates;Lemuridae;Hapalemur;alaotrensis;Brazil;BRA
Hapalemur alaotrensis;1;1;Animalia;Mammalia;Primates;Lemuridae;Hapalemur;alaotrensis;Paraguay;PRY
Hapalemur alaotrensis;1;1;Animalia;Mammalia;Primates;Lemuridae;Hapalemur;alaotrensis;Philippines;PHL
Hapalemur alaotrensis;1;1;Animalia;Mammalia;Primates;Lemuridae;Hapalemur;alaotrensis;United Kingdom;GBR
Helarctos malayanus;3;5;Animalia;Mammalia;Carnivora;Ursidae;Helarctos;malayanus;Cambodia;KHM
Helarctos malayanus;2;5;Animalia;Mammalia;Carnivora;Ursidae;Helarctos;malayanus;United Kingdom;GBR
Helarctos malayanus;1;5;Animalia;Mammalia;Carnivora;Ursidae;Helarctos;malayanus;Bangladesh;BGD
Helarctos malayanus;1;5;Animalia;Mammalia;Carnivora;Ursidae;Helarctos;malayanus;Brunei Darussalam;BRN
Helarctos malayanus;1;5;Animalia;Mammalia;Carnivora;Ursidae;Helarctos;malayanus;India;IND
Helarctos malayanus;1;5;Animalia;Mammalia;Carnivora;Ursidae;Helarctos;malayanus;Lao People's Democratic Republic;LAO
Helarctos malayanus;1;5;Animalia;Mammalia;Carnivora;Ursidae;Helarctos;malayanus;Malaysia;MYS
Helarctos malayanus;1;5;Animalia;Mammalia;Carnivora;Ursidae;Helarctos;malayanus;Netherlands;NLD
Helarctos malayanus;1;5;Animalia;Mammalia;Carnivora;Ursidae;Helarctos;malayanus;Singapore;SGP
Helarctos malayanus;1;5;Animalia;Mammalia;Carnivora;Ursidae;Helarctos;malayanus;Thailand;THA
Helarctos malayanus;1;5;Animalia;Mammalia;Carnivora;Ursidae;Helarctos;malayanus;Viet Nam;VNM
Hylobates agilis;1;1;Animalia;Mammalia;Primates;Hylobatidae;Hylobates;agilis;France;FRA
Hylobates agilis;1;1;Animalia;Mammalia;Primates;Hylobatidae;Hylobates;agilis;Germany;DEU
Hylobates agilis;1;1;Animalia;Mammalia;Primates;Hylobatidae;Hylobates;agilis;Netherlands;NLD
Hylobates agilis;1;1;Animalia;Mammalia;Primates;Hylobatidae;Hylobates;agilis;Poland;POL
Hylobates agilis;1;1;Animalia;Mammalia;Primates;Hylobatidae;Hylobates;agilis;United States;USA
Hylobates lar;1;9;Animalia;Mammalia;Primates;Hylobatidae;Hylobates;lar;Canada;CAN
Hylobates lar;1;9;Animalia;Mammalia;Primates;Hylobatidae;Hylobates;lar;Thailand;THA
Hylobates lar;1;9;Animalia;Mammalia;Primates;Hylobatidae;Hylobates;lar;United States;USA
Hylobates moloch;5;10;Animalia;Mammalia;Primates;Hylobatidae;Hylobates;moloch;Indonesia;IDN
Hylobates moloch;2;10;Animalia;Mammalia;Primates;Hylobatidae;Hylobates;moloch;Australia;AUS
Hylobates moloch;2;10;Animalia;Mammalia;Primates;Hylobatidae;Hylobates;moloch;United Kingdom;GBR
Hylobates moloch;1;10;Animalia;Mammalia;Primates;Hylobatidae;Hylobates;moloch;Czechia;CZE
Lemur catta;9;17;Animalia;Mammalia;Primates;Lemuridae;Lemur;catta;Madagascar;MDG
Lemur catta;3;17;Animalia;Mammalia;Primates;Lemuridae;Lemur;catta;United States;USA
Lemur catta;1;17;Animalia;Mammalia;Primates;Lemuridae;Lemur;catta;France;FRA
Leontopithecus chrysomelas;3;5;Animalia;Mammalia;Primates;Cebidae;Leontopithecus;chrysomelas;Brazil;BRA
Leontopithecus chrysomelas;1;5;Animalia;Mammalia;Primates;Cebidae;Leontopithecus;chrysomelas;Argentina;ARG
Leontopithecus chrysomelas;1;5;Animalia;Mammalia;Primates;Cebidae;Leontopithecus;chrysomelas;Bolivia, Plurinational State of;BOL
Leontopithecus chrysomelas;1;5;Animalia;Mammalia;Primates;Cebidae;Leontopithecus;chrysomelas;India;IND
Leontopithecus chrysomelas;1;5;Animalia;Mammalia;Primates;Cebidae;Leontopithecus;chrysomelas;Madagascar;MDG
Leontopithecus chrysomelas;1;5;Animalia;Mammalia;Primates;Cebidae;Leontopithecus;chrysomelas;Paraguay;PRY
Leontopithecus chrysomelas;1;5;Animalia;Mammalia;Primates;Cebidae;Leontopithecus;chrysomelas;Philippines;PHL
Leontopithecus rosalia;8;14;Animalia;Mammalia;Primates;Cebidae;Leontopithecus;rosalia;Brazil;BRA
Leontopithecus rosalia;4;14;Animalia;Mammalia;Primates;Cebidae;Leontopithecus;rosalia;United States;USA
Leontopithecus rosalia;2;14;Animalia;Mammalia;Primates;Cebidae;Leontopithecus;rosalia;Germany;DEU
Leontopithecus rosalia;1;14;Animalia;Mammalia;Primates;Cebidae;Leontopithecus;rosalia;France;FRA
Leontopithecus rosalia;1;14;Animalia;Mammalia;Primates;Cebidae;Leontopithecus;rosalia;India;IND
Leontopithecus rosalia;1;14;Animalia;Mammalia;Primates;Cebidae;Leontopithecus;rosalia;Netherlands;NLD
Leontopithecus rosalia;1;14;Animalia;Mammalia;Primates;Cebidae;Leontopithecus;rosalia;Slovakia;SVK
Leopardus jacobita;1;1;Animalia;Mammalia;Carnivora;Felidae;Leopardus;jacobita;United States;USA
Lepilemur septentrionalis;1;1;Animalia;Mammalia;Primates;Lepilemuridae;Lepilemur;septentrionalis;Botswana;BWA
Lepilemur septentrionalis;1;1;Animalia;Mammalia;Primates;Lepilemuridae;Lepilemur;septentrionalis;Costa Rica;CRI
Lepilemur septentrionalis;1;1;Animalia;Mammalia;Primates;Lepilemuridae;Lepilemur;septentrionalis;Egypt;EGY
Lepilemur septentrionalis;1;1;Animalia;Mammalia;Primates;Lepilemuridae;Lepilemur;septentrionalis;Madagascar;MDG
Lepilemur septentrionalis;1;1;Animalia;Mammalia;Primates;Lepilemuridae;Lepilemur;septentrionalis;Mozambique;MOZ
Lepilemur septentrionalis;1;1;Animalia;Mammalia;Primates;Lepilemuridae;Lepilemur;septentrionalis;United States;USA
Leucopsar rothschildi;2;7;Animalia;Aves;Passeriformes;Sturnidae;Leucopsar;rothschildi;United Kingdom;GBR
