scientific_name;Countries;mentions
Eulemur coronatus;('Iceland', 'ISL');1
Eulemur coronatus;('India', 'IND');1
Eulemur coronatus;('Indonesia', 'IDN');1
Eulemur coronatus;('Italy', 'ITA');1
Eulemur coronatus;('Japan', 'JPN');1
Eulemur coronatus;('Lebanon', 'LBN');1
Eulemur coronatus;('Malta', 'MLT');1
Eulemur coronatus;('Mozambique', 'MOZ');1
Eulemur coronatus;('Singapore', 'SGP');1
Eulemur coronatus;('South Africa', 'ZAF');1
Eulemur coronatus;('Spain', 'ESP');1
Eulemur fulvus;('Madagascar', 'MDG');14
Eulemur fulvus;('Guinea', 'GIN');4
Eulemur fulvus;('United States', 'USA');4
Eulemur fulvus;('United Kingdom', 'GBR');3
Eulemur fulvus;('China', 'CHN');2
Eulemur fulvus;('India', 'IND');2
Eulemur fulvus;('Bahamas', 'BHS');1
Eulemur fulvus;('Brazil', 'BRA');1
Eulemur fulvus;('Canada', 'CAN');1
Eulemur fulvus;('Congo', 'COG');1
Eulemur fulvus;('France', 'FRA');1
Eulemur fulvus;('Germany', 'DEU');1
Eulemur fulvus;('Greenland', 'GRL');1
Eulemur fulvus;('Kenya', 'KEN');1
Eulemur fulvus;('Malaysia', 'MYS');1
Eulemur fulvus;('Russian Federation', 'RUS');1
Eulemur macaco;('Madagascar', 'MDG');16
Eulemur macaco;('United Kingdom', 'GBR');7
Eulemur macaco;('China', 'CHN');4
Eulemur macaco;('Mexico', 'MEX');2
Eulemur macaco;('Angola', 'AGO');1
Eulemur macaco;('Bhutan', 'BTN');1
Eulemur macaco;('Cameroon', 'CMR');1
Eulemur macaco;('Central African Republic', 'CAF');1
Eulemur macaco;('Congo', 'COG');1
Eulemur macaco;('Costa Rica', 'CRI');1
Eulemur macaco;('Equatorial Guinea', 'GNQ');1
Eulemur macaco;('Gabon', 'GAB');1
Eulemur macaco;('Guinea', 'GIN');1
Eulemur macaco;('India', 'IND');1
Eulemur macaco;('Italy', 'ITA');1
Eulemur macaco;('Myanmar', 'MMR');1
Eulemur macaco;('Namibia', 'NAM');1
Eulemur macaco;('Nepal', 'NPL');1
Eulemur macaco;('Netherlands', 'NLD');1
Eulemur macaco;('Philippines', 'PHL');1
Eulemur macaco;('Portugal', 'PRT');1
