scientific_name;iso3;iso3
Piliocolobus kirkii;SGP;1
Piliocolobus kirkii;SRB;1
Piliocolobus kirkii;USA;1
Piliocolobus kirkii;VNM;1
Piliocolobus kirkii;ZWE;1
Piliocolobus rufomitratus;KEN;3
Piliocolobus rufomitratus;CHN;2
Piliocolobus rufomitratus;IDN;2
Piliocolobus rufomitratus;MDG;2
Piliocolobus rufomitratus;VNM;2
Piliocolobus rufomitratus;BRA;1
Piliocolobus rufomitratus;CMR;1
Piliocolobus rufomitratus;COG;1
Piliocolobus rufomitratus;COL;1
Piliocolobus rufomitratus;ESP;1
Piliocolobus rufomitratus;FRA;1
Piliocolobus rufomitratus;JPN;1
Piliocolobus rufomitratus;MMR;1
Piliocolobus rufomitratus;PRT;1
Piliocolobus rufomitratus;ZAF;1
Pionopsitta pileata;AUS;19
Pionopsitta pileata;NZL;4
Pionopsitta pileata;USA;4
Pionopsitta pileata;IDN;3
Pionopsitta pileata;JPN;3
Pionopsitta pileata;AUT;1
Pionopsitta pileata;CAN;1
Pionopsitta pileata;FRA;1
Pionopsitta pileata;GBR;1
Pionopsitta pileata;IND;1
Pionopsitta pileata;LKA;1
Pionopsitta pileata;MYS;1
Pionopsitta pileata;SGP;1
Pionopsitta pileata;SWE;1
Pionopsitta pileata;THA;1
Pionopsitta pileata;VUT;1
Pionopsitta pileata;ZAF;1
Pipile jacutinga;ARG;1
Pipile jacutinga;BRA;1
Pipile jacutinga;BRB;1
Pipile jacutinga;GBR;1
Pipile jacutinga;KHM;1
Pipile jacutinga;USA;1
Pipile pipile;USA;2
Pipile pipile;AUS;1
Pipile pipile;COG;1
Pipile pipile;ETH;1
Pipile pipile;IDN;1
Pipile pipile;KEN;1
Pipile pipile;MYS;1
Pipile pipile;TUR;1
Pipile pipile;TZA;1
Pithecophaga jefferyi;PHL;21
Pithecophaga jefferyi;SGP;10
Pithecophaga jefferyi;CHN;8
Pithecophaga jefferyi;IDN;5
Pithecophaga jefferyi;IND;5
Pithecophaga jefferyi;VNM;4
Pithecophaga jefferyi;BRA;3
Pithecophaga jefferyi;JPN;3
Pithecophaga jefferyi;MEX;3
Pithecophaga jefferyi;ARG;2
Pithecophaga jefferyi;DEU;2
Pithecophaga jefferyi;ESP;2
Pithecophaga jefferyi;GBR;2
Pithecophaga jefferyi;THA;2
Pithecophaga jefferyi;USA;2
Pithecophaga jefferyi;ALB;1
Pithecophaga jefferyi;BGD;1
Pithecophaga jefferyi;BOL;1
Pithecophaga jefferyi;BTN;1
Pithecophaga jefferyi;CAN;1
Pithecophaga jefferyi;CHL;1
Pithecophaga jefferyi;CRI;1
Pithecophaga jefferyi;CUB;1
Pithecophaga jefferyi;EGY;1
Pithecophaga jefferyi;FRA;1
Pithecophaga jefferyi;ISL;1
Pithecophaga jefferyi;MMR;1
Pithecophaga jefferyi;MYS;1
Pithecophaga jefferyi;NOR;1
Pithecophaga jefferyi;NPL;1
Pithecophaga jefferyi;PAK;1
Pithecophaga jefferyi;PER;1
Pithecophaga jefferyi;POL;1
Pithecophaga jefferyi;PRT;1
Pithecophaga jefferyi;RUS;1
Pithecophaga jefferyi;TUR;1
Pitta gurneyi;THA;7
Pitta gurneyi;MMR;6
Pitta gurneyi;CHN;3
Pitta gurneyi;GBR;2
Pitta gurneyi;MDG;2
Pitta gurneyi;BRA;1
Pitta gurneyi;CUB;1
Pitta gurneyi;DEU;1
Pitta gurneyi;ESP;1
Pitta gurneyi;IDN;1
Pitta gurneyi;IND;1
Pitta gurneyi;KHM;1
Pitta gurneyi;MAR;1
Pitta gurneyi;MEX;1
Pitta gurneyi;MYS;1
Pitta gurneyi;PRT;1
Pitta gurneyi;RWA;1
Pitta gurneyi;TZA;1
Pitta gurneyi;VNM;1
Pitta kochi;KEN;1
Pitta kochi;PHL;1
Platanista gangetica;IND;66
Platanista gangetica;PAK;32
Platanista gangetica;BGD;24
Platanista gangetica;CHN;21
Platanista gangetica;NPL;21
Platanista gangetica;GBR;6
Platanista gangetica;RUS;5
Platanista gangetica;JPN;4
Platanista gangetica;AUS;2
Platanista gangetica;ESP;2
Platanista gangetica;IDN;2
Platanista gangetica;MDV;2
Platanista gangetica;MYS;2
Platanista gangetica;NZL;2
Platanista gangetica;USA;2
Platanista gangetica;ZAF;2
Platanista gangetica;AUT;1
Platanista gangetica;BRA;1
Platanista gangetica;BTN;1
Platanista gangetica;BWA;1
Platanista gangetica;COG;1
Platanista gangetica;DEU;1
Platanista gangetica;FRA;1
Platanista gangetica;GAB;1
Platanista gangetica;KAZ;1
Platanista gangetica;KHM;1
Platanista gangetica;LAO;1
Platanista gangetica;LBN;1
Platanista gangetica;LKA;1
Platanista gangetica;MDG;1
Platanista gangetica;MEX;1
Platanista gangetica;MMR;1
Platanista gangetica;PER;1
Platanista gangetica;PRK;1
Platanista gangetica;SGP;1
Platanista gangetica;SWE;1
Platanista gangetica;THA;1
Platanista gangetica;TZA;1
Platanista gangetica;VNM;1
Platysternon megacephalum;CHN;5
Platysternon megacephalum;MDG;5
Platysternon megacephalum;MMR;5
Platysternon megacephalum;USA;5
Platysternon megacephalum;BRA;4
Platysternon megacephalum;IDN;3
Platysternon megacephalum;AUS;2
Platysternon megacephalum;GBR;2
Platysternon megacephalum;JPN;2
Platysternon megacephalum;MEX;2
Platysternon megacephalum;THA;2
Platysternon megacephalum;AUT;1
Platysternon megacephalum;BGD;1
Platysternon megacephalum;BOL;1
Platysternon megacephalum;CAN;1
Platysternon megacephalum;COL;1
Platysternon megacephalum;DEU;1
Platysternon megacephalum;GAB;1
Platysternon megacephalum;IND;1
Platysternon megacephalum;KHM;1
Platysternon megacephalum;LAO;1
Platysternon megacephalum;MYS;1
Platysternon megacephalum;PER;1
Platysternon megacephalum;PHL;1
Platysternon megacephalum;TLS;1
Platysternon megacephalum;VNM;1
Plethobasus cooperianus;USA;3
Plethobasus cooperianus;CHN;1
Plethobasus cooperianus;ESP;1
Plethobasus cooperianus;FRA;1
Plethobasus cooperianus;GEO;1
Plethobasus cooperianus;SWE;1
Polyplectron napoleonis;PHL;5
Polyplectron napoleonis;AUS;2
Polyplectron napoleonis;IDN;2
Polyplectron napoleonis;BOL;1
Polyplectron napoleonis;CHN;1
Polyplectron napoleonis;IND;1
Polyplectron napoleonis;TUR;1
Polyplectron napoleonis;USA;1
Pongo abelii;IDN;26
Pongo abelii;MYS;8
Pongo abelii;GBR;4
Pongo abelii;CHN;3
Pongo abelii;SGP;3
Pongo abelii;AUS;2
Pongo abelii;NOR;2
Pongo abelii;BRA;1
Pongo abelii;BRN;1
Pongo abelii;CHE;1
Pongo abelii;ESP;1
Pongo abelii;FRA;1
Pongo abelii;HRV;1
Pongo abelii;IND;1
Pongo abelii;ITA;1
Pongo abelii;MEX;1
Pongo abelii;RUS;1
Pongo abelii;SRB;1
Pongo abelii;TWN;1
Pongo abelii;TZA;1
Pongo pygmaeus;IDN;40
Pongo pygmaeus;MYS;12
Pongo pygmaeus;GBR;6
Pongo pygmaeus;CHN;4
Pongo pygmaeus;DEU;3
Pongo pygmaeus;IND;3
Pongo pygmaeus;ARG;2
Pongo pygmaeus;BRN;2
Pongo pygmaeus;COL;2
Pongo pygmaeus;ESP;2
Pongo pygmaeus;JPN;2
Pongo pygmaeus;KEN;2
Pongo pygmaeus;MDG;2
Pongo pygmaeus;SGP;2
Pongo pygmaeus;THA;2
Pongo pygmaeus;TWN;2
Pongo pygmaeus;USA;2
Pongo pygmaeus;AUS;1
Pongo pygmaeus;BOL;1
Pongo pygmaeus;BRA;1
Pongo pygmaeus;COG;1
Pongo pygmaeus;FRA;1
Pongo pygmaeus;ISL;1
Pongo pygmaeus;LKA;1
Pongo pygmaeus;NZL;1
Pongo pygmaeus;SAU;1
Pongo pygmaeus;TZA;1
Pongo pygmaeus;VNM;1
Potamilus capax;AFG;1
Potamilus capax;IRQ;1
Potamilus capax;USA;1
Presbytis potenziani;USA;4
Presbytis potenziani;GBR;2
Presbytis potenziani;AUS;1
Presbytis potenziani;BGD;1
Presbytis potenziani;CHN;1
Presbytis potenziani;IDN;1
Presbytis potenziani;IND;1
Presbytis potenziani;PAK;1
Presbytis potenziani;PHL;1
Primolius maracana;BOL;1
Priodontes maximus;BRA;17
Priodontes maximus;USA;9
Priodontes maximus;BOL;6
Priodontes maximus;ARG;5
Priodontes maximus;GBR;4
Priodontes maximus;AUS;3
Priodontes maximus;CAN;3
Priodontes maximus;CHN;3
Priodontes maximus;COL;3
Priodontes maximus;DEU;3
Priodontes maximus;GEO;3
Priodontes maximus;PER;3
Priodontes maximus;FRA;2
Priodontes maximus;NZL;2
Priodontes maximus;TWN;2
Priodontes maximus;BLZ;1
Priodontes maximus;BTN;1
Priodontes maximus;BWA;1
Priodontes maximus;CHL;1
Priodontes maximus;IDN;1
Priodontes maximus;IND;1
Priodontes maximus;IRL;1
Priodontes maximus;MYS;1
Priodontes maximus;NPL;1
Prionailurus planiceps;MYS;8
Prionailurus planiceps;IDN;7
Prionailurus planiceps;THA;7
Prionailurus planiceps;DEU;4
Prionailurus planiceps;BRN;2
Prionailurus planiceps;USA;2
Prionailurus planiceps;ARG;1
Prionailurus planiceps;BOL;1
Prionailurus planiceps;CAN;1
Prionailurus planiceps;CHL;1
Prionailurus planiceps;ESP;1
Prionailurus planiceps;MDG;1
Prionailurus planiceps;MEX;1
Prionailurus planiceps;PER;1
Prionailurus rubiginosus;IND;13
Prionailurus rubiginosus;LKA;9
Prionailurus rubiginosus;GBR;3
Prionailurus rubiginosus;NPL;2
Prionailurus rubiginosus;ARG;1
Prionailurus rubiginosus;CHL;1
Prionodon pardicolor;IND;2
Prionodon pardicolor;BWA;1
Prionodon pardicolor;CHN;1
Prionodon pardicolor;COG;1
Prionodon pardicolor;KEN;1
Prionodon pardicolor;KHM;1
Prionodon pardicolor;LAO;1
Prionodon pardicolor;MDG;1
Prionodon pardicolor;MMR;1
Prionodon pardicolor;THA;1
Prionodon pardicolor;VNM;1
Prionodon pardicolor;ZAF;1
Pristis clavata;AUS;1
Pristis microdon;AUS;20
Pristis microdon;USA;11
Pristis microdon;BRA;9
Pristis microdon;CHN;6
Pristis microdon;IND;6
Pristis microdon;KHM;4
Pristis microdon;MEX;4
Pristis microdon;NZL;4
Pristis microdon;BGD;3
Pristis microdon;CAN;3
Pristis microdon;COG;3
Pristis microdon;CRI;3
Pristis microdon;VNM;3
Pristis microdon;CHL;2
Pristis microdon;GBR;2
Pristis microdon;IDN;2
Pristis microdon;LAO;2
Pristis microdon;NLD;2
Pristis microdon;PAK;2
Pristis microdon;THA;2
Pristis microdon;ZAF;2
Pristis microdon;COL;1
Pristis microdon;CUB;1
Pristis microdon;ESP;1
Pristis microdon;GIN;1
Pristis microdon;LKA;1
Pristis microdon;MMR;1
Pristis microdon;MYS;1
Pristis microdon;NPL;1
Pristis microdon;PHL;1
Pristis microdon;PRT;1
Pristis microdon;SGP;1
Pristis pectinata;USA;7
Pristis pectinata;AUS;2
Pristis pectinata;CUB;2
Pristis pectinata;ARG;1
Pristis pectinata;BRA;1
Pristis pectinata;CAN;1
Pristis pectinata;GIN;1
Pristis pectinata;MEX;1
Pristis pectinata;PAK;1
Pristis pectinata;THA;1
Pristis pectinata;TZA;1
Pristis pristis;AUS;2
Pristis pristis;PHL;2
Pristis pristis;CHN;1
Pristis pristis;DEU;1
Pristis pristis;MMR;1
Pristis pristis;SGP;1
Pristis pristis;THA;1
Pristis pristis;USA;1
Pristis pristis;VNM;1
Pristis pristis;ZAF;1
Pristis zijsron;GBR;5
Pristis zijsron;AUS;4
Pristis zijsron;CAN;4
Pristis zijsron;IND;2
Pristis zijsron;USA;2
Pristis zijsron;ARG;1
Pristis zijsron;BRA;1
Pristis zijsron;CHN;1
Pristis zijsron;MDG;1
Pristis zijsron;MEX;1
Pristis zijsron;MMR;1
Pristis zijsron;NZL;1
Pristis zijsron;THA;1
Probarbus jullieni;CHN;2
Probarbus jullieni;KHM;2
Probarbus jullieni;MMR;2
Probarbus jullieni;THA;2
Probarbus jullieni;VNM;2
Probarbus jullieni;AUS;1
Probarbus jullieni;GBR;1
Probarbus jullieni;LAO;1
Probarbus jullieni;PHL;1
Probosciger aterrimus;AUS;19
Probosciger aterrimus;CHN;7
Probosciger aterrimus;IDN;5
Probosciger aterrimus;DEU;4
Probosciger aterrimus;BRA;3
Probosciger aterrimus;FRA;3
Probosciger aterrimus;IND;3
Probosciger aterrimus;KEN;3
Probosciger aterrimus;RUS;3
Probosciger aterrimus;THA;3
Probosciger aterrimus;USA;3
Probosciger aterrimus;BEL;2
Probosciger aterrimus;COL;2
Probosciger aterrimus;ESP;2
Probosciger aterrimus;ITA;2
Probosciger aterrimus;JPN;2
Probosciger aterrimus;KOR;2
Probosciger aterrimus;LBN;2
Probosciger aterrimus;MYS;2
Probosciger aterrimus;NZL;2
Probosciger aterrimus;PHL;2
Probosciger aterrimus;SGP;2
Probosciger aterrimus;TWN;2
Probosciger aterrimus;AUT;1
Probosciger aterrimus;CRI;1
Probosciger aterrimus;CZE;1
Probosciger aterrimus;GBR;1
Probosciger aterrimus;GEO;1
Probosciger aterrimus;HUN;1
Probosciger aterrimus;IRL;1
Probosciger aterrimus;ISR;1
Probosciger aterrimus;MEX;1
Probosciger aterrimus;POL;1
Probosciger aterrimus;TLS;1
Probosciger aterrimus;ZAF;1
Prolemur simus;MDG;21
Prolemur simus;BRA;5
Prolemur simus;GBR;4
Prolemur simus;IDN;4
Prolemur simus;IND;4
Prolemur simus;CHN;3
Prolemur simus;RUS;3
Prolemur simus;USA;3
Prolemur simus;VNM;3
Prolemur simus;ZAF;3
Prolemur simus;MMR;2
Prolemur simus;MYS;2
Prolemur simus;THA;2
Prolemur simus;AUS;1
Prolemur simus;BEL;1
Prolemur simus;BLZ;1
Prolemur simus;BRN;1
Prolemur simus;BTN;1
Prolemur simus;CAN;1
Prolemur simus;CHL;1
Prolemur simus;COD;1
Prolemur simus;COG;1
Prolemur simus;CRI;1
Prolemur simus;ETH;1
Prolemur simus;FIN;1
Prolemur simus;GAB;1
Prolemur simus;JPN;1
Prolemur simus;KAZ;1
Prolemur simus;KEN;1
Prolemur simus;KHM;1
Prolemur simus;LAO;1
Prolemur simus;MEX;1
Prolemur simus;NLD;1
Prolemur simus;NPL;1
Prolemur simus;NZL;1
Prolemur simus;PHL;1
Prolemur simus;PRK;1
Prolemur simus;RWA;1
Prolemur simus;SGP;1
Prolemur simus;SUR;1
Prolemur simus;TWN;1
Propithecus coquereli;MDG;22
Propithecus coquereli;USA;8
Propithecus coquereli;ZAF;6
Propithecus coquereli;KEN;5
Propithecus coquereli;CHN;4
Propithecus coquereli;RUS;4
Propithecus coquereli;ZWE;4
Propithecus coquereli;GBR;3
Propithecus coquereli;IND;3
Propithecus coquereli;JPN;3
Propithecus coquereli;TZA;3
Propithecus coquereli;BRA;2
Propithecus coquereli;CAN;2
Propithecus coquereli;DEU;2
Propithecus coquereli;ESP;2
Propithecus coquereli;GAB;2
Propithecus coquereli;MEX;2
Propithecus coquereli;MYS;2
Propithecus coquereli;POL;2
Propithecus coquereli;PRT;2
Propithecus coquereli;SDN;2
Propithecus coquereli;AUS;1
Propithecus coquereli;BRN;1
Propithecus coquereli;BWA;1
Propithecus coquereli;CAF;1
Propithecus coquereli;CMR;1
Propithecus coquereli;COG;1
Propithecus coquereli;CRI;1
Propithecus coquereli;ETH;1
Propithecus coquereli;GEO;1
Propithecus coquereli;IDN;1
Propithecus coquereli;IRN;1
Propithecus coquereli;KAZ;1
Propithecus coquereli;MDA;1
Propithecus coquereli;MMR;1
Propithecus coquereli;NZL;1
Propithecus coquereli;PHL;1
Propithecus coquereli;RWA;1
Propithecus coquereli;SWE;1
Propithecus coquereli;SWZ;1
Propithecus coquereli;UKR;1
Propithecus coquereli;VNM;1
Propithecus coquereli;ZMB;1
Propithecus deckenii;MDG;2
Propithecus deckenii;AUS;1
Propithecus deckenii;CHN;1
Propithecus deckenii;USA;1
Propithecus diadema;MDG;13
Propithecus diadema;BRA;3
Propithecus diadema;CHN;2
Propithecus diadema;SGP;2
Propithecus diadema;TCD;2
Propithecus diadema;USA;2
Propithecus diadema;BGR;1
Propithecus diadema;CMR;1
Propithecus diadema;ESP;1
Propithecus diadema;GHA;1
Propithecus diadema;GRC;1
Propithecus diadema;IDN;1
Propithecus diadema;IND;1
Propithecus diadema;IRL;1
Propithecus diadema;ISL;1
Propithecus diadema;ITA;1
Propithecus diadema;JPN;1
Propithecus diadema;LUX;1
Propithecus diadema;MEX;1
Propithecus diadema;NOR;1
Propithecus diadema;SWE;1
Propithecus diadema;ZAF;1
Propithecus edwardsi;MDG;1
Propithecus edwardsi;USA;1
Propithecus verreauxi;MDG;10
Propithecus verreauxi;USA;4
Propithecus verreauxi;AUS;2
Propithecus verreauxi;BRA;2
Propithecus verreauxi;CHN;2
Propithecus verreauxi;DEU;2
Propithecus verreauxi;GBR;2
Propithecus verreauxi;IND;2
Propithecus verreauxi;JPN;2
Propithecus verreauxi;NZL;2
Propithecus verreauxi;ZAF;2
Propithecus verreauxi;AUT;1
Propithecus verreauxi;BGD;1
Propithecus verreauxi;COG;1
Propithecus verreauxi;COL;1
Propithecus verreauxi;CRI;1
Propithecus verreauxi;ESP;1
Propithecus verreauxi;ETH;1
Propithecus verreauxi;FRA;1
Propithecus verreauxi;GAB;1
Propithecus verreauxi;IDN;1
Propithecus verreauxi;KEN;1
Propithecus verreauxi;LKA;1
Propithecus verreauxi;MMR;1
Propithecus verreauxi;MYS;1
Propithecus verreauxi;NLD;1
Propithecus verreauxi;RUS;1
Propithecus verreauxi;THA;1
Psammobates geometricus;ZAF;12
Psammobates geometricus;AUS;2
Psammobates geometricus;CHN;2
Psammobates geometricus;GBR;2
Psammobates geometricus;IDN;2
Psammobates geometricus;USA;2
Psammobates geometricus;BGD;1
Psammobates geometricus;DEU;1
Psammobates geometricus;ISL;1
Psammobates geometricus;MDG;1
Psammobates geometricus;MEX;1
Psammobates geometricus;MMR;1
Psammobates geometricus;NOR;1
Psammobates geometricus;NPL;1
Psammobates geometricus;RUS;1
Psammobates geometricus;VNM;1
Psephotus chrysopterygius;AUS;10
Psephotus chrysopterygius;CAN;1
Psephotus chrysopterygius;DEU;1
Psephotus chrysopterygius;IRL;1
Psephotus chrysopterygius;NZL;1
Psephotus dissimilis;BLR;1
Psephotus dissimilis;CRI;1
Psephotus dissimilis;FRA;1
Psephotus dissimilis;GRC;1
Psephotus dissimilis;HUN;1
Psephotus dissimilis;ROU;1
Psephotus dissimilis;RUS;1
Psephotus pulcherrimus;AUS;8
Psephotus pulcherrimus;BTN;1
Psephotus pulcherrimus;EGY;1
Psephotus pulcherrimus;GBR;1
Psephotus pulcherrimus;NZL;1
Psephotus pulcherrimus;PLW;1
Psephotus pulcherrimus;USA;1
Pseudemydura umbrina;AUS;21
Pseudemydura umbrina;NZL;4
Pseudemydura umbrina;SGP;3
Pseudemydura umbrina;BEL;2
Pseudemydura umbrina;CAN;2
Pseudemydura umbrina;BGD;1
Pseudemydura umbrina;CHE;1
Pseudemydura umbrina;DNK;1
Pseudemydura umbrina;EST;1
Pseudemydura umbrina;HRV;1
Pseudemydura umbrina;IND;1
Pseudemydura umbrina;KHM;1
Pseudemydura umbrina;MYS;1
Pseudemydura umbrina;PHL;1
Pseudemydura umbrina;USA;1
Pseudochelidon sirintarae;MMR;1
Pseudochelidon sirintarae;PHL;1
Pseudochelidon sirintarae;SGP;1
Pseudochelidon sirintarae;THA;1
Pseudoryx nghetinhensis;VNM;26
Pseudoryx nghetinhensis;LAO;19
Pseudoryx nghetinhensis;CHN;9
Pseudoryx nghetinhensis;IDN;7
Pseudoryx nghetinhensis;THA;5
Pseudoryx nghetinhensis;USA;5
Pseudoryx nghetinhensis;KHM;4
Pseudoryx nghetinhensis;MYS;4
Pseudoryx nghetinhensis;MMR;3
Pseudoryx nghetinhensis;KEN;2
Pseudoryx nghetinhensis;MEX;2
Pseudoryx nghetinhensis;PHL;2
Pseudoryx nghetinhensis;RUS;2
Pseudoryx nghetinhensis;SGP;2
Pseudoryx nghetinhensis;ARG;1
Pseudoryx nghetinhensis;BGD;1
Pseudoryx nghetinhensis;BOL;1
Pseudoryx nghetinhensis;COG;1
Pseudoryx nghetinhensis;ESP;1
Pseudoryx nghetinhensis;FRA;1
Pseudoryx nghetinhensis;GBR;1
Pseudoryx nghetinhensis;IND;1
Pseudoryx nghetinhensis;ITA;1
Pseudoryx nghetinhensis;JOR;1
Pseudoryx nghetinhensis;JPN;1
Pseudoryx nghetinhensis;MDG;1
Pseudoryx nghetinhensis;POL;1
Pseudoryx nghetinhensis;TZA;1
Pseudoryx nghetinhensis;ZWE;1
Psittacula echo;GBR;2
Psittacula echo;AUS;1
Psittacula echo;BGD;1
Psittacula echo;IND;1
Psittacula echo;JPN;1
Psittacula echo;PAK;1
Psittacula echo;TWN;1
Psittacula echo;USA;1
Psittacula echo;VNM;1
Psittacula echo;ZAF;1
Psittacus erithacus;COG;7
Psittacus erithacus;GHA;7
Psittacus erithacus;CMR;6
Psittacus erithacus;GBR;6
Psittacus erithacus;USA;6
Psittacus erithacus;ZAF;5
Psittacus erithacus;IND;4
Psittacus erithacus;KEN;4
Psittacus erithacus;PAK;4
Psittacus erithacus;CHN;3
Psittacus erithacus;ESP;3
Psittacus erithacus;JOR;3
Psittacus erithacus;TUR;3
Psittacus erithacus;CIV;2
Psittacus erithacus;EGY;2
Psittacus erithacus;SGP;2
Psittacus erithacus;THA;2
Psittacus erithacus;AUS;1
Psittacus erithacus;BHR;1
Psittacus erithacus;BOL;1
Psittacus erithacus;BWA;1
Psittacus erithacus;CAN;1
Psittacus erithacus;DEU;1
Psittacus erithacus;FRA;1
Psittacus erithacus;GIN;1
Psittacus erithacus;IRN;1
Psittacus erithacus;IRQ;1
Psittacus erithacus;ISR;1
Psittacus erithacus;JAM;1
Psittacus erithacus;KAZ;1
Psittacus erithacus;LAO;1
Psittacus erithacus;MRT;1
Psittacus erithacus;MYS;1
Psittacus erithacus;RWA;1
Psittacus erithacus;TZA;1
Psittacus erithacus;VNM;1
Psittacus erithacus;ZWE;1
Pterocnemia pennata;CHL;12
Pterocnemia pennata;ARG;11
Pterocnemia pennata;USA;6
Pterocnemia pennata;BRA;5
Pterocnemia pennata;ESP;4
Pterocnemia pennata;AUS;3
Pterocnemia pennata;BOL;2
Pterocnemia pennata;GBR;2
Pterocnemia pennata;NZL;2
Pterocnemia pennata;PER;2
Pterocnemia pennata;BLZ;1
Pterocnemia pennata;CHE;1
Pterocnemia pennata;CRI;1
Pterocnemia pennata;DEU;1
Pterocnemia pennata;DNK;1
Pterocnemia pennata;IRL;1
Pterocnemia pennata;JPN;1
Pterocnemia pennata;LBN;1
Pterocnemia pennata;MEX;1
Pterocnemia pennata;SGP;1
Pteronura brasiliensis;BRA;7
Pteronura brasiliensis;ARG;5
Pteronura brasiliensis;FRA;2
Pteronura brasiliensis;CHL;1
Pteronura brasiliensis;CHN;1
Pteronura brasiliensis;GBR;1
Pteronura brasiliensis;HUN;1
Pteronura brasiliensis;PER;1
Pteronura brasiliensis;USA;1
Pteropus mariannus;AUS;1
Pteropus mariannus;USA;1
Pteropus pelewensis;PLW;1
Pteropus samoensis;GAB;1
Pteropus samoensis;ITA;1
Pteropus samoensis;MEX;1
Pteropus samoensis;MYS;1
Pteropus samoensis;PRT;1
Pteropus samoensis;VNM;1
Pudu puda;ARG;10
Pudu puda;CHL;10
Pudu puda;COL;3
Pudu puda;PER;3
Pudu puda;BRA;2
Pudu puda;CHN;2
Pudu puda;CRI;2
Pudu puda;MEX;2
Pudu puda;AUS;1
Pudu puda;BLZ;1
Pudu puda;CUB;1
Pudu puda;IDN;1
Pudu puda;IND;1
Pudu puda;ITA;1
Pudu puda;JPN;1
Pudu puda;KAZ;1
Pudu puda;MDG;1
Pudu puda;NZL;1
Pudu puda;PRI;1
Pudu puda;RUS;1
Puma concolor;GBR;10
Puma concolor;CHE;6
Puma concolor;ESP;5
Puma concolor;ITA;5
Puma concolor;SWE;5
Puma concolor;USA;5
Puma concolor;DNK;4
Puma concolor;BRA;2
Puma concolor;CAN;2
Puma concolor;IND;2
Puma concolor;MEX;2
Puma concolor;ARM;1
Puma concolor;AUS;1
Puma concolor;BEL;1
Puma concolor;CHL;1
Puma concolor;COG;1
Puma concolor;DEU;1
Puma concolor;EGY;1
Puma concolor;FIN;1
Puma concolor;IRL;1
Puma concolor;KEN;1
Puma concolor;KHM;1
Puma concolor;LAO;1
Puma concolor;LTU;1
Puma concolor;THA;1
Puma concolor;TWN;1
Puma concolor;VNM;1
Pygathrix cinerea;BRA;1
Pygathrix cinerea;CHN;1
Pygathrix cinerea;COG;1
Pygathrix cinerea;IDN;1
Pygathrix cinerea;KHM;1
Pygathrix cinerea;LAO;1
Pygathrix cinerea;VNM;1
Pygathrix nemaeus;VNM;50
Pygathrix nemaeus;KHM;13
Pygathrix nemaeus;LAO;11
Pygathrix nemaeus;CHN;7
Pygathrix nemaeus;USA;7
Pygathrix nemaeus;BGD;4
Pygathrix nemaeus;THA;4
Pygathrix nemaeus;AUS;3
Pygathrix nemaeus;MMR;3
Pygathrix nemaeus;ZAF;3
Pygathrix nemaeus;GBR;2
Pygathrix nemaeus;IDN;2
Pygathrix nemaeus;IND;2
Pygathrix nemaeus;KEN;2
Pygathrix nemaeus;MYS;2
Pygathrix nemaeus;NPL;2
Pygathrix nemaeus;NZL;2
Pygathrix nemaeus;TZA;2
Pygathrix nemaeus;BRA;1
Pygathrix nemaeus;CAN;1
Pygathrix nemaeus;COG;1
Pygathrix nemaeus;COL;1
Pygathrix nemaeus;CRI;1
Pygathrix nemaeus;DEU;1
Pygathrix nemaeus;FRA;1
Pygathrix nemaeus;KOR;1
Pygathrix nemaeus;LKA;1
Pygathrix nemaeus;MDG;1
Pygathrix nemaeus;PHL;1
Pygathrix nemaeus;RWA;1
Pygathrix nemaeus;SGP;1
Pygathrix nigripes;VNM;3
Pygathrix nigripes;ESP;1
Pygathrix nigripes;KHM;1
Pygathrix nigripes;MMR;1
Pygathrix nigripes;PAK;1
Pygathrix nigripes;PHL;1
Pygathrix nigripes;PRI;1
Pygathrix nigripes;USA;1
Python molurus molurus;IND;8
Python molurus molurus;BGD;5
Python molurus molurus;AUS;2
Python molurus molurus;LKA;2
Python molurus molurus;NPL;2
Python molurus molurus;PAK;2
Python molurus molurus;USA;2
Python molurus molurus;BTN;1
Python molurus molurus;CAN;1
Python molurus molurus;CHN;1
Python molurus molurus;CUB;1
Python molurus molurus;GBR;1
Python molurus molurus;IDN;1
Python molurus molurus;IRN;1
Python molurus molurus;KEN;1
Python molurus molurus;MEX;1
Python molurus molurus;MMR;1
Python molurus molurus;POL;1
Python molurus molurus;PRI;1
Python molurus molurus;SAU;1
Pyxis arachnoides;USA;4
Pyxis arachnoides;MDG;3
Pyxis arachnoides;AUS;2
Pyxis arachnoides;CAN;2
Pyxis arachnoides;CHN;2
Pyxis arachnoides;FRA;2
Pyxis arachnoides;IDN;2
Pyxis arachnoides;ISL;2
Pyxis arachnoides;MEX;2
Pyxis arachnoides;MYS;2
Pyxis arachnoides;NZL;2
Pyxis arachnoides;THA;2
Pyxis arachnoides;BRA;1
Pyxis arachnoides;CMR;1
Pyxis arachnoides;COG;1
Pyxis arachnoides;DEU;1
Pyxis arachnoides;GBR;1
Pyxis arachnoides;GEO;1
Pyxis arachnoides;IND;1
Pyxis arachnoides;ISR;1
Pyxis arachnoides;ITA;1
Pyxis arachnoides;JPN;1
Pyxis arachnoides;MAR;1
Pyxis arachnoides;NOR;1
Pyxis arachnoides;PAK;1
Pyxis arachnoides;RUS;1
Pyxis arachnoides;RWA;1
Pyxis arachnoides;SGP;1
