scientific_name;Countries;mentions_country;article_cnt
Antilocapra americana;turkey;2;40
Antilocapra americana;germany;1;40
Antilocapra americana;iran;1;40
Antilocapra americana;iraq;1;40
Antilocapra americana;kenya;1;40
Antilocapra americana;south africa;1;40
Antilocapra americana;syria;1;40
Antilocapra americana;tanzania;1;40
Antilocapra americana;united states;1;40
Aonyx cinerea;australia;7;35
Aonyx cinerea;india;5;35
Aonyx cinerea;singapore;5;35
Aonyx cinerea;indonesia;4;35
Aonyx cinerea;japan;4;35
Aonyx cinerea;malaysia;4;35
Aonyx cinerea;china;3;35
Aonyx cinerea;new zealand;3;35
Aonyx cinerea;thailand;3;35
Aonyx cinerea;philippines;2;35
Aonyx cinerea;bangladesh;1;35
Aonyx cinerea;brazil;1;35
Aonyx cinerea;italy;1;35
Aonyx cinerea;nepal;1;35
Aonyx cinerea;vietnam;1;35
Aquila adalberti;spain;20;27
Aquila adalberti;portugal;8;27
Aquila adalberti;italy;4;27
Aquila adalberti;croatia;3;27
Aquila adalberti;france;3;27
Aquila adalberti;russia;3;27
Aquila adalberti;bangladesh;2;27
Aquila adalberti;belarus;2;27
Aquila adalberti;greece;2;27
Aquila adalberti;greenland;2;27
Aquila adalberti;iceland;2;27
Aquila adalberti;india;2;27
Aquila adalberti;morocco;2;27
Aquila adalberti;nepal;2;27
Aquila adalberti;pakistan;2;27
Aquila adalberti;poland;2;27
Aquila adalberti;australia;1;27
Aquila adalberti;brazil;1;27
Aquila adalberti;bulgaria;1;27
Aquila adalberti;canada;1;27
Aquila adalberti;china;1;27
Aquila adalberti;denmark;1;27
Aquila adalberti;dominican republic;1;27
Aquila adalberti;estonia;1;27
Aquila adalberti;haiti;1;27
Aquila adalberti;hungary;1;27
Aquila adalberti;indonesia;1;27
Aquila adalberti;jersey;1;27
Aquila adalberti;mexico;1;27
Aquila adalberti;new zealand;1;27
Aquila adalberti;north korea;1;27
Aquila adalberti;norway;1;27
Aquila adalberti;philippines;1;27
Aquila adalberti;rwanda;1;27
Aquila adalberti;thailand;1;27
Aquila adalberti;turkey;1;27
Aquila adalberti;uganda;1;27
Aquila adalberti;vietnam;1;27
Aquila heliaca;serbia;6;40
Aquila heliaca;india;5;40
Aquila heliaca;russia;5;40
Aquila heliaca;germany;4;40
Aquila heliaca;iran;4;40
Aquila heliaca;spain;4;40
Aquila heliaca;ukraine;4;40
Aquila heliaca;azerbaijan;3;40
Aquila heliaca;china;3;40
Aquila heliaca;montenegro;3;40
Aquila heliaca;poland;3;40
Aquila heliaca;portugal;3;40
Aquila heliaca;romania;3;40
Aquila heliaca;turkey;3;40
Aquila heliaca;bosnia and herzegovina;2;40
Aquila heliaca;denmark;2;40
Aquila heliaca;estonia;2;40
Aquila heliaca;georgia;2;40
Aquila heliaca;hungary;2;40
Aquila heliaca;israel;2;40
Aquila heliaca;italy;2;40
Aquila heliaca;lithuania;2;40
Aquila heliaca;nepal;2;40
Aquila heliaca;slovakia;2;40
Aquila heliaca;slovenia;2;40
Aquila heliaca;sweden;2;40
Aquila heliaca;thailand;2;40
Aquila heliaca;afghanistan;1;40
Aquila heliaca;albania;1;40
Aquila heliaca;argentina;1;40
Aquila heliaca;armenia;1;40
Aquila heliaca;belgium;1;40
Aquila heliaca;brazil;1;40
Aquila heliaca;cyprus;1;40
Aquila heliaca;finland;1;40
Aquila heliaca;france;1;40
Aquila heliaca;greece;1;40
Aquila heliaca;iceland;1;40
Aquila heliaca;japan;1;40
Aquila heliaca;kosovo;1;40
Aquila heliaca;latvia;1;40
Aquila heliaca;lebanon;1;40
Aquila heliaca;mongolia;1;40
Aquila heliaca;morocco;1;40
Aquila heliaca;netherlands;1;40
Aquila heliaca;norway;1;40
Aquila heliaca;saint martin;1;40
Aquila heliaca;singapore;1;40
Aquila heliaca;switzerland;1;40
Aquila heliaca;united states;1;40
Ara ambiguus;costa rica;10;25
Ara ambiguus;nicaragua;7;25
Ara ambiguus;ecuador;6;25
Ara ambiguus;mexico;6;25
Ara ambiguus;honduras;5;25
Ara ambiguus;brazil;4;25
Ara ambiguus;colombia;3;25
Ara ambiguus;new zealand;3;25
Ara ambiguus;panama;3;25
Ara ambiguus;peru;3;25
Ara ambiguus;bolivia;2;25
Ara ambiguus;india;2;25
Ara ambiguus;macao;2;25
Ara ambiguus;spain;2;25
Ara ambiguus;argentina;1;25
Ara ambiguus;australia;1;25
Ara ambiguus;canada;1;25
Ara ambiguus;chile;1;25
Ara ambiguus;denmark;1;25
Ara ambiguus;el salvador;1;25
Ara ambiguus;georgia;1;25
Ara ambiguus;guatemala;1;25
Ara ambiguus;guinea;1;25
Ara ambiguus;indonesia;1;25
Ara ambiguus;japan;1;25
Ara ambiguus;malaysia;1;25
Ara ambiguus;pakistan;1;25
Ara ambiguus;south africa;1;25
Ara ambiguus;venezuela;1;25
Ara glaucogularis;bolivia;9;20
Ara glaucogularis;canada;4;20
Ara glaucogularis;brazil;2;20
Ara glaucogularis;china;2;20
Ara glaucogularis;australia;1;20
Ara glaucogularis;bangladesh;1;20
Ara glaucogularis;colombia;1;20
Ara glaucogularis;costa rica;1;20
Ara glaucogularis;georgia;1;20
Ara glaucogularis;germany;1;20
Ara glaucogularis;netherlands;1;20
Ara glaucogularis;peru;1;20
Ara glaucogularis;russia;1;20
Ara glaucogularis;singapore;1;20
Ara glaucogularis;switzerland;1;20
Ara glaucogularis;tanzania;1;20
Ara glaucogularis;uganda;1;20
Ara macao;mexico;3;12
Ara macao;brazil;2;12
Ara macao;costa rica;2;12
Ara macao;ecuador;2;12
Ara macao;guatemala;2;12
Ara macao;macao;2;12
Ara macao;belize;1;12
Ara macao;bolivia;1;12
Ara macao;chile;1;12
Ara macao;colombia;1;12
Ara macao;india;1;12
Ara macao;myanmar;1;12
Ara macao;peru;1;12
Ara macao;spain;1;12
Ara militaris;mexico;5;24
Ara militaris;bolivia;3;24
Ara militaris;colombia;3;24
Ara militaris;peru;3;24
Ara militaris;argentina;2;24
Ara militaris;australia;2;24
Ara militaris;canada;2;24
Ara militaris;china;2;24
Ara militaris;costa rica;2;24
Ara militaris;israel;2;24
Ara militaris;japan;2;24
Ara militaris;south africa;2;24
Ara militaris;brazil;1;24
Ara militaris;ecuador;1;24
Ara militaris;egypt;1;24
Ara militaris;germany;1;24
Ara militaris;india;1;24
Ara militaris;macao;1;24
Ara militaris;malaysia;1;24
Ara militaris;philippines;1;24
Ara militaris;singapore;1;24
Ara militaris;thailand;1;24
Ara militaris;venezuela;1;24
Ara rubrogenys;bolivia;5;7
Ara rubrogenys;argentina;1;7
Ara rubrogenys;chile;1;7
Ara rubrogenys;china;1;7
Ara rubrogenys;libya;1;7
Ara rubrogenys;madagascar;1;7
Ara rubrogenys;mexico;1;7
Ara rubrogenys;peru;1;7
Ara rubrogenys;spain;1;7
Ara rubrogenys;vietnam;1;7
Araucaria araucana;chile;9;29
Araucaria araucana;argentina;7;29
Araucaria araucana;australia;3;29
Araucaria araucana;brazil;3;29
Araucaria araucana;france;2;29
Araucaria araucana;new zealand;2;29
Araucaria araucana;south africa;2;29
Araucaria araucana;china;1;29
Araucaria araucana;japan;1;29
Araucaria araucana;madagascar;1;29
Araucaria araucana;netherlands;1;29
Araucaria araucana;norway;1;29
Araucaria araucana;panama;1;29
Araucaria araucana;russia;1;29
Araucaria araucana;sri lanka;1;29
Araucaria araucana;uganda;1;29
Araucaria araucana;united states;1;29
Arctocephalus townsendi;mexico;14;33
Arctocephalus townsendi;australia;4;33
Arctocephalus townsendi;china;4;33
Arctocephalus townsendi;canada;3;33
Arctocephalus townsendi;bahamas;2;33
Arctocephalus townsendi;japan;2;33
Arctocephalus townsendi;new zealand;2;33
Arctocephalus townsendi;costa rica;1;33
Arctocephalus townsendi;cuba;1;33
Arctocephalus townsendi;denmark;1;33
Arctocephalus townsendi;ecuador;1;33
Arctocephalus townsendi;greenland;1;33
Arctocephalus townsendi;madagascar;1;33
Arctocephalus townsendi;maldives;1;33
Arctocephalus townsendi;netherlands;1;33
Arctocephalus townsendi;palau;1;33
Arctocephalus townsendi;peru;1;33
Arctocephalus townsendi;philippines;1;33
Arctocephalus townsendi;portugal;1;33
Arctocephalus townsendi;south africa;1;33
Arctocephalus townsendi;spain;1;33
Ardeotis nigriceps;india;36;47
Ardeotis nigriceps;pakistan;14;47
Ardeotis nigriceps;nepal;3;47
Ardeotis nigriceps;bangladesh;2;47
Ardeotis nigriceps;germany;2;47
Ardeotis nigriceps;australia;1;47
Ardeotis nigriceps;austria;1;47
Ardeotis nigriceps;bhutan;1;47
Ardeotis nigriceps;cambodia;1;47
Ardeotis nigriceps;canada;1;47
Ardeotis nigriceps;china;1;47
Ardeotis nigriceps;greenland;1;47
Ardeotis nigriceps;hungary;1;47
Ardeotis nigriceps;japan;1;47
Ardeotis nigriceps;mexico;1;47
Ardeotis nigriceps;myanmar;1;47
Ardeotis nigriceps;namibia;1;47
Ardeotis nigriceps;philippines;1;47
Ardeotis nigriceps;saudi arabia;1;47
Ardeotis nigriceps;south africa;1;47
Ardeotis nigriceps;spain;1;47
Ardeotis nigriceps;tanzania;1;47
Ardeotis nigriceps;united states;1;47
Ardeotis nigriceps;vietnam;1;47
Asarcornis scutulata;india;13;27
Asarcornis scutulata;cambodia;7;27
Asarcornis scutulata;bangladesh;4;27
Asarcornis scutulata;myanmar;4;27
Asarcornis scutulata;vietnam;4;27
Asarcornis scutulata;indonesia;3;27
Asarcornis scutulata;malaysia;3;27
Asarcornis scutulata;thailand;3;27
Asarcornis scutulata;china;2;27
Asarcornis scutulata;laos;2;27
Asarcornis scutulata;singapore;2;27
Asarcornis scutulata;spain;2;27
Asarcornis scutulata;sri lanka;2;27
Asarcornis scutulata;brazil;1;27
Asarcornis scutulata;cameroon;1;27
Asarcornis scutulata;chile;1;27
Asarcornis scutulata;france;1;27
Asarcornis scutulata;germany;1;27
Asarcornis scutulata;hong kong;1;27
Asarcornis scutulata;panama;1;27
Asarcornis scutulata;philippines;1;27
Asarcornis scutulata;portugal;1;27
Asarcornis scutulata;united kingdom;1;27
Astrochelys radiata;madagascar;29;40
Astrochelys radiata;china;10;40
Astrochelys radiata;indonesia;6;40
Astrochelys radiata;malaysia;6;40
Astrochelys radiata;thailand;5;40
Astrochelys radiata;france;4;40
Astrochelys radiata;hong kong;4;40
Astrochelys radiata;india;3;40
Astrochelys radiata;brazil;2;40
Astrochelys radiata;colombia;2;40
Astrochelys radiata;italy;2;40
Astrochelys radiata;south africa;2;40
Astrochelys radiata;tonga;2;40
Astrochelys radiata;australia;1;40
Astrochelys radiata;belgium;1;40
Astrochelys radiata;brunei;1;40
Astrochelys radiata;cambodia;1;40
Astrochelys radiata;cameroon;1;40
Astrochelys radiata;georgia;1;40
Astrochelys radiata;germany;1;40
Astrochelys radiata;guinea;1;40
Astrochelys radiata;iceland;1;40
Astrochelys radiata;kenya;1;40
Astrochelys radiata;lebanon;1;40
Astrochelys radiata;mauritius;1;40
Astrochelys radiata;mexico;1;40
Astrochelys radiata;papua new guinea;1;40
Astrochelys radiata;philippines;1;40
Astrochelys radiata;poland;1;40
Astrochelys radiata;singapore;1;40
Astrochelys radiata;south korea;1;40
Astrochelys radiata;spain;1;40
Astrochelys radiata;vatican;1;40
Astrochelys radiata;vietnam;1;40
Astrochelys yniphora;madagascar;23;37
Astrochelys yniphora;china;7;37
Astrochelys yniphora;india;7;37
Astrochelys yniphora;thailand;6;37
Astrochelys yniphora;singapore;4;37
Astrochelys yniphora;bangladesh;3;37
Astrochelys yniphora;indonesia;3;37
Astrochelys yniphora;kenya;3;37
Astrochelys yniphora;myanmar;3;37
Astrochelys yniphora;south africa;3;37
Astrochelys yniphora;vietnam;3;37
Astrochelys yniphora;hong kong;2;37
Astrochelys yniphora;malaysia;2;37
Astrochelys yniphora;united states;2;37
Astrochelys yniphora;benin;1;37
Astrochelys yniphora;chad;1;37
Astrochelys yniphora;costa rica;1;37
Astrochelys yniphora;cuba;1;37
Astrochelys yniphora;ecuador;1;37
Astrochelys yniphora;ethiopia;1;37
Astrochelys yniphora;france;1;37
Astrochelys yniphora;ghana;1;37
Astrochelys yniphora;greece;1;37
Astrochelys yniphora;grenada;1;37
Astrochelys yniphora;italy;1;37
Astrochelys yniphora;jersey;1;37
Astrochelys yniphora;kazakhstan;1;37
Astrochelys yniphora;kuwait;1;37
Astrochelys yniphora;lebanon;1;37
Astrochelys yniphora;malta;1;37
Astrochelys yniphora;mauritius;1;37
Astrochelys yniphora;mongolia;1;37
Astrochelys yniphora;namibia;1;37
Astrochelys yniphora;nigeria;1;37
Astrochelys yniphora;pakistan;1;37
Astrochelys yniphora;peru;1;37
Astrochelys yniphora;philippines;1;37
Astrochelys yniphora;seychelles;1;37
Astrochelys yniphora;south sudan;1;37
Astrochelys yniphora;sri lanka;1;37
Astrochelys yniphora;sudan;1;37
Astrochelys yniphora;taiwan;1;37
Astrochelys yniphora;tanzania;1;37
Astrochelys yniphora;uganda;1;37
Astrochelys yniphora;ukraine;1;37
Astrophytum asterias;mexico;3;7
Astrophytum asterias;canada;1;7
Astrophytum asterias;china;1;7
Atelopus zeteki;panama;17;39
Atelopus zeteki;australia;12;39
Atelopus zeteki;costa rica;5;39
Atelopus zeteki;colombia;3;39
Atelopus zeteki;india;3;39
Atelopus zeteki;indonesia;3;39
Atelopus zeteki;south africa;3;39
Atelopus zeteki;brazil;2;39
Atelopus zeteki;canada;2;39
Atelopus zeteki;china;2;39
Atelopus zeteki;papua new guinea;2;39
Atelopus zeteki;united states;2;39
Atelopus zeteki;cuba;1;39
Atelopus zeteki;ecuador;1;39
Atelopus zeteki;iran;1;39
Atelopus zeteki;ireland;1;39
Atelopus zeteki;madagascar;1;39
Atelopus zeteki;malaysia;1;39
Atelopus zeteki;namibia;1;39
Atelopus zeteki;nepal;1;39
Atelopus zeteki;netherlands;1;39
Atelopus zeteki;new zealand;1;39
Atelopus zeteki;peru;1;39
Atelopus zeteki;philippines;1;39
Atelopus zeteki;puerto rico;1;39
Atelopus zeteki;russia;1;39
Atelopus zeteki;saudi arabia;1;39
Atelopus zeteki;south korea;1;39
Atelopus zeteki;sudan;1;39
Atelopus zeteki;suriname;1;39
Atelopus zeteki;sweden;1;39
Atelopus zeteki;switzerland;1;39
Atelopus zeteki;syria;1;39
Atelopus zeteki;tanzania;1;39
Atelopus zeteki;united kingdom;1;39
Atelopus zeteki;venezuela;1;39
Atelopus zeteki;vietnam;1;39
Atelopus zeteki;zimbabwe;1;39
Atrichornis clamosus;australia;3;8
Atrichornis clamosus;new zealand;1;8
Atrichornis clamosus;south africa;1;8
Avahi laniger;australia;6;14
Avahi laniger;madagascar;5;14
Avahi laniger;indonesia;3;14
Avahi laniger;brazil;2;14
Avahi laniger;panama;2;14
Avahi laniger;south africa;2;14
Avahi laniger;botswana;1;14
Avahi laniger;china;1;14
Avahi laniger;costa rica;1;14
Avahi laniger;ecuador;1;14
Avahi laniger;mexico;1;14
Avahi laniger;mozambique;1;14
Avahi laniger;namibia;1;14
Avahi laniger;peru;1;14
Avahi laniger;philippines;1;14
Avahi laniger;thailand;1;14
Avahi laniger;zambia;1;14
Axis calamianensis;guam;1;5
Axis calamianensis;japan;1;5
Axis calamianensis;philippines;1;5
Axis kuhlii;indonesia;3;3
Axis kuhlii;china;2;3
Axis kuhlii;afghanistan;1;3
Axis kuhlii;australia;1;3
Axis kuhlii;bahrain;1;3
Axis kuhlii;bangladesh;1;3
Axis kuhlii;bhutan;1;3
Axis kuhlii;cambodia;1;3
Axis kuhlii;hong kong;1;3
Axis kuhlii;india;1;3
Axis kuhlii;iran;1;3
Axis kuhlii;iraq;1;3
Axis kuhlii;japan;1;3
Axis kuhlii;jordan;1;3
Axis kuhlii;kazakhstan;1;3
Axis kuhlii;kuwait;1;3
Axis kuhlii;kyrgyzstan;1;3
Axis kuhlii;laos;1;3
Axis kuhlii;lebanon;1;3
Axis kuhlii;malaysia;1;3
Axis kuhlii;maldives;1;3
Axis kuhlii;mongolia;1;3
Axis kuhlii;myanmar;1;3
Axis kuhlii;nepal;1;3
Axis kuhlii;new zealand;1;3
Axis kuhlii;north korea;1;3
Axis kuhlii;oman;1;3
Axis kuhlii;pakistan;1;3
Axis kuhlii;philippines;1;3
Axis kuhlii;qatar;1;3
Axis kuhlii;saudi arabia;1;3
Axis kuhlii;singapore;1;3
Axis kuhlii;south korea;1;3
Axis kuhlii;sri lanka;1;3
Axis kuhlii;syria;1;3
Axis kuhlii;tajikistan;1;3
Axis kuhlii;thailand;1;3
Axis kuhlii;turkmenistan;1;3
Axis kuhlii;united arab emirates;1;3
Axis kuhlii;uzbekistan;1;3
Axis kuhlii;vietnam;1;3
Axis kuhlii;yemen;1;3
Axis porcinus annamiticus;brazil;1;1
Axis porcinus annamiticus;cambodia;1;1
Axis porcinus annamiticus;china;1;1
Axis porcinus annamiticus;india;1;1
Axis porcinus annamiticus;indonesia;1;1
Axis porcinus annamiticus;laos;1;1
Axis porcinus annamiticus;malaysia;1;1
Axis porcinus annamiticus;myanmar;1;1
Axis porcinus annamiticus;sri lanka;1;1
Axis porcinus annamiticus;thailand;1;1
Axis porcinus annamiticus;vietnam;1;1
Babyrousa babyrussa;indonesia;16;54
Babyrousa babyrussa;australia;9;54
Babyrousa babyrussa;india;9;54
Babyrousa babyrussa;nepal;5;54
Babyrousa babyrussa;puerto rico;4;54
Babyrousa babyrussa;pakistan;3;54
Babyrousa babyrussa;france;2;54
Babyrousa babyrussa;spain;2;54
Babyrousa babyrussa;cambodia;1;54
Babyrousa babyrussa;germany;1;54
Babyrousa babyrussa;hong kong;1;54
Babyrousa babyrussa;japan;1;54
Babyrousa babyrussa;madagascar;1;54
Babyrousa babyrussa;myanmar;1;54
Babyrousa babyrussa;peru;1;54
Babyrousa babyrussa;russia;1;54
Babyrousa babyrussa;singapore;1;54
Babyrousa babyrussa;south africa;1;54
Babyrousa babyrussa;turkey;1;54
Babyrousa babyrussa;uganda;1;54
Babyrousa babyrussa;vietnam;1;54
Babyrousa celebensis;indonesia;3;5
Babyrousa celebensis;costa rica;2;5
Babyrousa celebensis;panama;2;5
Babyrousa celebensis;papua new guinea;2;5
Balaena mysticetus;canada;6;24
Balaena mysticetus;russia;4;24
Balaena mysticetus;australia;2;24
Balaena mysticetus;greenland;2;24
Balaena mysticetus;china;1;24
Balaena mysticetus;finland;1;24
Balaena mysticetus;mexico;1;24
Balaena mysticetus;new zealand;1;24
Balaenoptera acutorostrata;australia;7;42
Balaenoptera acutorostrata;iceland;7;42
Balaenoptera acutorostrata;japan;7;42
Balaenoptera acutorostrata;norway;3;42
Balaenoptera acutorostrata;canada;2;42
Balaenoptera acutorostrata;bangladesh;1;42
Balaenoptera acutorostrata;brazil;1;42
Balaenoptera acutorostrata;chile;1;42
Balaenoptera acutorostrata;colombia;1;42
Balaenoptera acutorostrata;denmark;1;42
Balaenoptera acutorostrata;faroe islands;1;42
Balaenoptera acutorostrata;india;1;42
Balaenoptera acutorostrata;indonesia;1;42
Balaenoptera acutorostrata;mexico;1;42
Balaenoptera acutorostrata;myanmar;1;42
Balaenoptera acutorostrata;new zealand;1;42
Balaenoptera acutorostrata;philippines;1;42
Balaenoptera acutorostrata;tonga;1;42
Balaenoptera bonaerensis;japan;6;16
Balaenoptera bonaerensis;australia;4;16
Balaenoptera bonaerensis;brazil;2;16
Balaenoptera bonaerensis;norway;2;16
Balaenoptera bonaerensis;chile;1;16
Balaenoptera bonaerensis;france;1;16
Balaenoptera bonaerensis;germany;1;16
Balaenoptera bonaerensis;iceland;1;16
Balaenoptera borealis;japan;7;27
Balaenoptera borealis;brazil;2;27
Balaenoptera borealis;china;2;27
Balaenoptera borealis;colombia;2;27
Balaenoptera borealis;indonesia;2;27
Balaenoptera borealis;italy;2;27
Balaenoptera borealis;kenya;2;27
Balaenoptera borealis;russia;2;27
Balaenoptera borealis;thailand;2;27
Balaenoptera borealis;afghanistan;1;27
Balaenoptera borealis;belgium;1;27
Balaenoptera borealis;canada;1;27
Balaenoptera borealis;france;1;27
Balaenoptera borealis;germany;1;27
Balaenoptera borealis;guinea;1;27
Balaenoptera borealis;hong kong;1;27
Balaenoptera borealis;iceland;1;27
Balaenoptera borealis;india;1;27
Balaenoptera borealis;israel;1;27
Balaenoptera borealis;lebanon;1;27
Balaenoptera borealis;malaysia;1;27
Balaenoptera borealis;mexico;1;27
Balaenoptera borealis;niger;1;27
Balaenoptera borealis;norway;1;27
Balaenoptera borealis;peru;1;27
Balaenoptera borealis;poland;1;27
Balaenoptera borealis;portugal;1;27
Balaenoptera borealis;senegal;1;27
Balaenoptera borealis;south africa;1;27
Balaenoptera borealis;south korea;1;27
Balaenoptera borealis;switzerland;1;27
Balaenoptera borealis;united states;1;27
Balaenoptera borealis;vatican;1;27
Balaenoptera edeni;japan;4;24
Balaenoptera edeni;thailand;4;24
Balaenoptera edeni;india;3;24
Balaenoptera edeni;oman;2;24
Balaenoptera edeni;bangladesh;1;24
Balaenoptera edeni;china;1;24
Balaenoptera edeni;maldives;1;24
Balaenoptera edeni;mexico;1;24
Balaenoptera edeni;philippines;1;24
Balaenoptera edeni;south korea;1;24
Balaenoptera musculus;canada;5;33
Balaenoptera musculus;spain;3;33
Balaenoptera musculus;australia;2;33
Balaenoptera musculus;france;2;33
Balaenoptera musculus;italy;2;33
Balaenoptera musculus;mexico;2;33
Balaenoptera musculus;new zealand;2;33
Balaenoptera musculus;russia;2;33
Balaenoptera musculus;chile;1;33
Balaenoptera musculus;china;1;33
Balaenoptera musculus;costa rica;1;33
Balaenoptera musculus;germany;1;33
Balaenoptera musculus;greece;1;33
Balaenoptera musculus;kazakhstan;1;33
Balaenoptera musculus;netherlands;1;33
Balaenoptera musculus;south africa;1;33
Balaenoptera omurai;thailand;5;18
Balaenoptera omurai;indonesia;4;18
Balaenoptera omurai;australia;3;18
Balaenoptera omurai;new zealand;3;18
Balaenoptera omurai;ecuador;2;18
Balaenoptera omurai;madagascar;2;18
Balaenoptera omurai;mexico;2;18
Balaenoptera omurai;philippines;2;18
Balaenoptera omurai;south africa;2;18
Balaenoptera omurai;bhutan;1;18
Balaenoptera omurai;brazil;1;18
Balaenoptera omurai;cambodia;1;18
Balaenoptera omurai;china;1;18
Balaenoptera omurai;france;1;18
Balaenoptera omurai;gabon;1;18
Balaenoptera omurai;honduras;1;18
Balaenoptera omurai;india;1;18
Balaenoptera omurai;laos;1;18
Balaenoptera omurai;myanmar;1;18
Balaenoptera omurai;singapore;1;18
Balaenoptera omurai;solomon islands;1;18
Balaenoptera physalus;iceland;5;51
Balaenoptera physalus;japan;5;51
Balaenoptera physalus;australia;4;51
Balaenoptera physalus;france;4;51
Balaenoptera physalus;norway;4;51
Balaenoptera physalus;canada;2;51
Balaenoptera physalus;new zealand;2;51
Balaenoptera physalus;spain;2;51
Balaenoptera physalus;argentina;1;51
Balaenoptera physalus;belgium;1;51
Balaenoptera physalus;cambodia;1;51
Balaenoptera physalus;china;1;51
Balaenoptera physalus;denmark;1;51
Balaenoptera physalus;georgia;1;51
Balaenoptera physalus;greece;1;51
Balaenoptera physalus;india;1;51
Balaenoptera physalus;israel;1;51
Balaenoptera physalus;italy;1;51
Balaenoptera physalus;mexico;1;51
Balaenoptera physalus;monaco;1;51
Balaenoptera physalus;peru;1;51
Balaenoptera physalus;senegal;1;51
Balaenoptera physalus;serbia;1;51
Balaenoptera physalus;south africa;1;51
Balaenoptera physalus;thailand;1;51
