scientific_name;iso3;mentions_country;article_cnt
Aquila heliaca;PRK;1;40
Aquila heliaca;SGP;1;40
Ara ambiguus;CRI;10;25
Ara ambiguus;MEX;6;25
Ara ambiguus;USA;5;25
Ara ambiguus;BRA;4;25
Ara ambiguus;COL;3;25
Ara ambiguus;NZL;3;25
Ara ambiguus;PER;3;25
Ara ambiguus;BOL;2;25
Ara ambiguus;ESP;2;25
Ara ambiguus;IND;2;25
Ara ambiguus;ARG;1;25
Ara ambiguus;AUS;1;25
Ara ambiguus;CAN;1;25
Ara ambiguus;CHL;1;25
Ara ambiguus;DNK;1;25
Ara ambiguus;GBR;1;25
Ara ambiguus;GEO;1;25
Ara ambiguus;GIN;1;25
Ara ambiguus;IDN;1;25
Ara ambiguus;JPN;1;25
Ara ambiguus;MYS;1;25
Ara ambiguus;PAK;1;25
Ara ambiguus;ZAF;1;25
Ara glaucogularis;BOL;9;20
Ara glaucogularis;USA;6;20
Ara glaucogularis;CAN;4;20
Ara glaucogularis;BRA;2;20
Ara glaucogularis;CHN;2;20
Ara glaucogularis;GBR;2;20
Ara glaucogularis;AUS;1;20
Ara glaucogularis;BGD;1;20
Ara glaucogularis;CHE;1;20
Ara glaucogularis;COL;1;20
Ara glaucogularis;CRI;1;20
Ara glaucogularis;DEU;1;20
Ara glaucogularis;GEO;1;20
Ara glaucogularis;NLD;1;20
Ara glaucogularis;PER;1;20
Ara glaucogularis;RUS;1;20
Ara glaucogularis;SGP;1;20
Ara glaucogularis;TZA;1;20
Ara macao;MEX;3;12
Ara macao;BRA;2;12
Ara macao;CRI;2;12
Ara macao;GBR;2;12
Ara macao;BLZ;1;12
Ara macao;BOL;1;12
Ara macao;CHL;1;12
Ara macao;COL;1;12
Ara macao;ESP;1;12
Ara macao;IND;1;12
Ara macao;MMR;1;12
Ara macao;PER;1;12
Ara macao;USA;1;12
Ara militaris;MEX;5;24
Ara militaris;USA;4;24
Ara militaris;BOL;3;24
Ara militaris;COL;3;24
Ara militaris;PER;3;24
Ara militaris;ARG;2;24
Ara militaris;AUS;2;24
Ara militaris;CAN;2;24
Ara militaris;CHN;2;24
Ara militaris;CRI;2;24
Ara militaris;ISR;2;24
Ara militaris;JPN;2;24
Ara militaris;ZAF;2;24
Ara militaris;BRA;1;24
Ara militaris;COG;1;24
Ara militaris;CZE;1;24
Ara militaris;DEU;1;24
Ara militaris;EGY;1;24
Ara militaris;IND;1;24
Ara militaris;MYS;1;24
Ara militaris;PHL;1;24
Ara militaris;SGP;1;24
Ara militaris;THA;1;24
Ara rubrogenys;BOL;5;7
Ara rubrogenys;ARG;1;7
Ara rubrogenys;CHL;1;7
Ara rubrogenys;CHN;1;7
Ara rubrogenys;ESP;1;7
Ara rubrogenys;GBR;1;7
Ara rubrogenys;MDG;1;7
Ara rubrogenys;MEX;1;7
Ara rubrogenys;PER;1;7
Ara rubrogenys;VNM;1;7
Araucaria araucana;CHL;9;29
Araucaria araucana;ARG;7;29
Araucaria araucana;GBR;7;29
Araucaria araucana;AUS;3;29
Araucaria araucana;BRA;3;29
Araucaria araucana;FRA;2;29
Araucaria araucana;NZL;2;29
Araucaria araucana;ZAF;2;29
Araucaria araucana;CHN;1;29
Araucaria araucana;JPN;1;29
Araucaria araucana;LKA;1;29
Araucaria araucana;MDG;1;29
Araucaria araucana;NLD;1;29
Araucaria araucana;NOR;1;29
Araucaria araucana;RUS;1;29
Araucaria araucana;USA;1;29
Arctocephalus townsendi;MEX;14;33
Arctocephalus townsendi;AUS;4;33
Arctocephalus townsendi;CHN;4;33
Arctocephalus townsendi;CAN;3;33
Arctocephalus townsendi;JPN;2;33
Arctocephalus townsendi;NZL;2;33
Arctocephalus townsendi;CRI;1;33
Arctocephalus townsendi;CUB;1;33
Arctocephalus townsendi;DNK;1;33
Arctocephalus townsendi;ESP;1;33
Arctocephalus townsendi;MDG;1;33
Arctocephalus townsendi;MDV;1;33
Arctocephalus townsendi;NLD;1;33
Arctocephalus townsendi;PER;1;33
Arctocephalus townsendi;PHL;1;33
Arctocephalus townsendi;PLW;1;33
Arctocephalus townsendi;PRK;1;33
Arctocephalus townsendi;PRT;1;33
Arctocephalus townsendi;USA;1;33
Arctocephalus townsendi;ZAF;1;33
Ardeotis nigriceps;IND;36;47
Ardeotis nigriceps;PAK;14;47
Ardeotis nigriceps;NPL;3;47
Ardeotis nigriceps;BGD;2;47
Ardeotis nigriceps;DEU;2;47
Ardeotis nigriceps;AUS;1;47
Ardeotis nigriceps;AUT;1;47
Ardeotis nigriceps;BTN;1;47
Ardeotis nigriceps;CAN;1;47
Ardeotis nigriceps;CHN;1;47
Ardeotis nigriceps;ESP;1;47
Ardeotis nigriceps;GBR;1;47
Ardeotis nigriceps;HUN;1;47
Ardeotis nigriceps;JPN;1;47
Ardeotis nigriceps;KHM;1;47
Ardeotis nigriceps;KOR;1;47
Ardeotis nigriceps;MEX;1;47
Ardeotis nigriceps;MMR;1;47
Ardeotis nigriceps;PHL;1;47
Ardeotis nigriceps;RUS;1;47
Ardeotis nigriceps;SAU;1;47
Ardeotis nigriceps;TZA;1;47
Ardeotis nigriceps;USA;1;47
Ardeotis nigriceps;VNM;1;47
Ardeotis nigriceps;ZAF;1;47
Asarcornis scutulata;IND;13;27
Asarcornis scutulata;KHM;7;27
Asarcornis scutulata;BGD;4;27
Asarcornis scutulata;MMR;4;27
Asarcornis scutulata;VNM;4;27
Asarcornis scutulata;IDN;3;27
Asarcornis scutulata;MYS;3;27
Asarcornis scutulata;THA;3;27
Asarcornis scutulata;CHN;2;27
Asarcornis scutulata;ESP;2;27
Asarcornis scutulata;LAO;2;27
Asarcornis scutulata;LKA;2;27
Asarcornis scutulata;SGP;2;27
Asarcornis scutulata;USA;2;27
Asarcornis scutulata;BRA;1;27
Asarcornis scutulata;CHL;1;27
Asarcornis scutulata;CMR;1;27
Asarcornis scutulata;DEU;1;27
Asarcornis scutulata;FRA;1;27
Asarcornis scutulata;GBR;1;27
Asarcornis scutulata;PHL;1;27
Asarcornis scutulata;PRT;1;27
Astrochelys radiata;MDG;29;40
Astrochelys radiata;CHN;10;40
Astrochelys radiata;USA;7;40
Astrochelys radiata;IDN;6;40
Astrochelys radiata;MYS;6;40
Astrochelys radiata;THA;5;40
Astrochelys radiata;FRA;4;40
Astrochelys radiata;IND;3;40
Astrochelys radiata;BRA;2;40
Astrochelys radiata;COL;2;40
Astrochelys radiata;ITA;2;40
Astrochelys radiata;ZAF;2;40
Astrochelys radiata;AUS;1;40
Astrochelys radiata;BEL;1;40
Astrochelys radiata;BRN;1;40
Astrochelys radiata;CMR;1;40
Astrochelys radiata;DEU;1;40
Astrochelys radiata;ESP;1;40
Astrochelys radiata;GBR;1;40
Astrochelys radiata;GEO;1;40
Astrochelys radiata;GIN;1;40
Astrochelys radiata;ISL;1;40
Astrochelys radiata;KEN;1;40
Astrochelys radiata;KHM;1;40
Astrochelys radiata;KOR;1;40
Astrochelys radiata;LBN;1;40
Astrochelys radiata;MEX;1;40
Astrochelys radiata;PHL;1;40
Astrochelys radiata;POL;1;40
Astrochelys radiata;SGP;1;40
Astrochelys radiata;VNM;1;40
Astrochelys yniphora;MDG;23;37
Astrochelys yniphora;CHN;7;37
Astrochelys yniphora;IND;7;37
Astrochelys yniphora;THA;6;37
Astrochelys yniphora;USA;5;37
Astrochelys yniphora;GBR;4;37
Astrochelys yniphora;SGP;4;37
Astrochelys yniphora;BGD;3;37
Astrochelys yniphora;IDN;3;37
Astrochelys yniphora;KEN;3;37
Astrochelys yniphora;MMR;3;37
Astrochelys yniphora;VNM;3;37
Astrochelys yniphora;ZAF;3;37
Astrochelys yniphora;MYS;2;37
Astrochelys yniphora;BEN;1;37
Astrochelys yniphora;CRI;1;37
Astrochelys yniphora;CUB;1;37
Astrochelys yniphora;ETH;1;37
Astrochelys yniphora;FRA;1;37
Astrochelys yniphora;GHA;1;37
Astrochelys yniphora;GRC;1;37
Astrochelys yniphora;ITA;1;37
Astrochelys yniphora;KAZ;1;37
Astrochelys yniphora;LBN;1;37
Astrochelys yniphora;LKA;1;37
Astrochelys yniphora;PAK;1;37
Astrochelys yniphora;PER;1;37
Astrochelys yniphora;PHL;1;37
Astrochelys yniphora;SDN;1;37
Astrochelys yniphora;TCD;1;37
Astrochelys yniphora;TWN;1;37
Astrochelys yniphora;TZA;1;37
Astrochelys yniphora;UKR;1;37
Astrophytum asterias;MEX;3;7
Astrophytum asterias;USA;3;7
Astrophytum asterias;CAN;1;7
Astrophytum asterias;CHN;1;7
Atelopus zeteki;AUS;12;39
Atelopus zeteki;USA;11;39
Atelopus zeteki;CRI;5;39
Atelopus zeteki;COL;3;39
Atelopus zeteki;IDN;3;39
Atelopus zeteki;IND;3;39
Atelopus zeteki;ZAF;3;39
Atelopus zeteki;BRA;2;39
Atelopus zeteki;CAN;2;39
Atelopus zeteki;CHN;2;39
Atelopus zeteki;GBR;2;39
Atelopus zeteki;CHE;1;39
Atelopus zeteki;CUB;1;39
Atelopus zeteki;IRL;1;39
Atelopus zeteki;IRN;1;39
Atelopus zeteki;KOR;1;39
Atelopus zeteki;MDG;1;39
Atelopus zeteki;MYS;1;39
Atelopus zeteki;NLD;1;39
Atelopus zeteki;NPL;1;39
Atelopus zeteki;NZL;1;39
Atelopus zeteki;PER;1;39
Atelopus zeteki;PHL;1;39
Atelopus zeteki;PRI;1;39
Atelopus zeteki;RUS;1;39
Atelopus zeteki;SAU;1;39
Atelopus zeteki;SDN;1;39
Atelopus zeteki;SUR;1;39
Atelopus zeteki;SWE;1;39
Atelopus zeteki;TZA;1;39
Atelopus zeteki;VNM;1;39
Atelopus zeteki;ZWE;1;39
Atrichornis clamosus;AUS;3;8
Atrichornis clamosus;NZL;1;8
Atrichornis clamosus;ZAF;1;8
Avahi laniger;AUS;6;14
Avahi laniger;MDG;5;14
Avahi laniger;IDN;3;14
Avahi laniger;BRA;2;14
Avahi laniger;COG;2;14
Avahi laniger;ZAF;2;14
Avahi laniger;BWA;1;14
Avahi laniger;CHN;1;14
Avahi laniger;CRI;1;14
Avahi laniger;MEX;1;14
Avahi laniger;PER;1;14
Avahi laniger;PHL;1;14
Avahi laniger;THA;1;14
Avahi laniger;USA;1;14
Avahi laniger;ZMB;1;14
Axis calamianensis;USA;2;5
Axis calamianensis;JPN;1;5
Axis calamianensis;PHL;1;5
Axis kuhlii;IDN;3;3
Axis kuhlii;CHN;2;3
Axis kuhlii;USA;2;3
Axis kuhlii;AFG;1;3
Axis kuhlii;ARE;1;3
Axis kuhlii;AUS;1;3
Axis kuhlii;BGD;1;3
Axis kuhlii;BHR;1;3
Axis kuhlii;BRN;1;3
Axis kuhlii;BTN;1;3
Axis kuhlii;IND;1;3
Axis kuhlii;IRN;1;3
Axis kuhlii;IRQ;1;3
Axis kuhlii;JOR;1;3
Axis kuhlii;JPN;1;3
Axis kuhlii;KAZ;1;3
Axis kuhlii;KGZ;1;3
Axis kuhlii;KHM;1;3
Axis kuhlii;KOR;1;3
Axis kuhlii;LAO;1;3
Axis kuhlii;LBN;1;3
Axis kuhlii;LKA;1;3
Axis kuhlii;MDV;1;3
Axis kuhlii;MMR;1;3
Axis kuhlii;MYS;1;3
Axis kuhlii;NPL;1;3
Axis kuhlii;NZL;1;3
Axis kuhlii;OMN;1;3
Axis kuhlii;PAK;1;3
Axis kuhlii;PHL;1;3
Axis kuhlii;PRK;1;3
Axis kuhlii;PSE;1;3
Axis kuhlii;SAU;1;3
Axis kuhlii;SGP;1;3
Axis kuhlii;THA;1;3
Axis kuhlii;VNM;1;3
Axis porcinus annamiticus;BRA;1;1
Axis porcinus annamiticus;CHN;1;1
Axis porcinus annamiticus;GBR;1;1
Axis porcinus annamiticus;IDN;1;1
Axis porcinus annamiticus;IND;1;1
Axis porcinus annamiticus;KHM;1;1
Axis porcinus annamiticus;LAO;1;1
Axis porcinus annamiticus;LKA;1;1
Axis porcinus annamiticus;MMR;1;1
Axis porcinus annamiticus;MYS;1;1
Axis porcinus annamiticus;THA;1;1
Axis porcinus annamiticus;USA;1;1
Axis porcinus annamiticus;VNM;1;1
Babyrousa babyrussa;IDN;16;54
Babyrousa babyrussa;AUS;9;54
Babyrousa babyrussa;IND;9;54
Babyrousa babyrussa;USA;6;54
Babyrousa babyrussa;NPL;5;54
Babyrousa babyrussa;GBR;4;54
Babyrousa babyrussa;PRI;4;54
Babyrousa babyrussa;PAK;3;54
Babyrousa babyrussa;ESP;2;54
Babyrousa babyrussa;FRA;2;54
Babyrousa babyrussa;DEU;1;54
Babyrousa babyrussa;JPN;1;54
Babyrousa babyrussa;KHM;1;54
Babyrousa babyrussa;MDG;1;54
Babyrousa babyrussa;MMR;1;54
Babyrousa babyrussa;PER;1;54
Babyrousa babyrussa;RUS;1;54
Babyrousa babyrussa;SGP;1;54
Babyrousa babyrussa;TLS;1;54
Babyrousa babyrussa;TUR;1;54
Babyrousa babyrussa;VNM;1;54
Babyrousa babyrussa;ZAF;1;54
Babyrousa celebensis;IDN;3;5
Babyrousa celebensis;CRI;2;5
Balaena mysticetus;CAN;6;24
Balaena mysticetus;RUS;4;24
Balaena mysticetus;USA;4;24
Balaena mysticetus;AUS;2;24
Balaena mysticetus;CHN;1;24
Balaena mysticetus;FIN;1;24
Balaena mysticetus;GBR;1;24
Balaena mysticetus;MEX;1;24
Balaena mysticetus;NZL;1;24
Balaenoptera acutorostrata;AUS;7;42
Balaenoptera acutorostrata;GBR;7;42
Balaenoptera acutorostrata;ISL;7;42
Balaenoptera acutorostrata;JPN;7;42
Balaenoptera acutorostrata;USA;5;42
Balaenoptera acutorostrata;NOR;3;42
Balaenoptera acutorostrata;CAN;2;42
Balaenoptera acutorostrata;BGD;1;42
Balaenoptera acutorostrata;BRA;1;42
Balaenoptera acutorostrata;CHL;1;42
Balaenoptera acutorostrata;COL;1;42
Balaenoptera acutorostrata;DNK;1;42
Balaenoptera acutorostrata;IDN;1;42
Balaenoptera acutorostrata;IND;1;42
Balaenoptera acutorostrata;MEX;1;42
Balaenoptera acutorostrata;MMR;1;42
Balaenoptera acutorostrata;NZL;1;42
Balaenoptera acutorostrata;PHL;1;42
Balaenoptera acutorostrata;RUS;1;42
Balaenoptera bonaerensis;JPN;6;16
Balaenoptera bonaerensis;AUS;4;16
Balaenoptera bonaerensis;BRA;2;16
Balaenoptera bonaerensis;GBR;2;16
Balaenoptera bonaerensis;NOR;2;16
Balaenoptera bonaerensis;CHL;1;16
Balaenoptera bonaerensis;DEU;1;16
Balaenoptera bonaerensis;FRA;1;16
Balaenoptera bonaerensis;ISL;1;16
Balaenoptera bonaerensis;USA;1;16
Balaenoptera borealis;JPN;7;27
Balaenoptera borealis;USA;4;27
Balaenoptera borealis;BRA;2;27
Balaenoptera borealis;CHN;2;27
Balaenoptera borealis;COL;2;27
Balaenoptera borealis;GBR;2;27
Balaenoptera borealis;IDN;2;27
Balaenoptera borealis;ITA;2;27
Balaenoptera borealis;KEN;2;27
Balaenoptera borealis;RUS;2;27
Balaenoptera borealis;THA;2;27
Balaenoptera borealis;AFG;1;27
Balaenoptera borealis;BEL;1;27
Balaenoptera borealis;CAN;1;27
Balaenoptera borealis;CHE;1;27
Balaenoptera borealis;DEU;1;27
Balaenoptera borealis;FRA;1;27
Balaenoptera borealis;GIN;1;27
Balaenoptera borealis;IND;1;27
Balaenoptera borealis;ISL;1;27
Balaenoptera borealis;ISR;1;27
Balaenoptera borealis;KOR;1;27
Balaenoptera borealis;LBN;1;27
Balaenoptera borealis;MEX;1;27
Balaenoptera borealis;MYS;1;27
Balaenoptera borealis;NOR;1;27
Balaenoptera borealis;PER;1;27
Balaenoptera borealis;POL;1;27
Balaenoptera borealis;PRT;1;27
Balaenoptera borealis;ZAF;1;27
Balaenoptera edeni;JPN;4;24
Balaenoptera edeni;THA;4;24
Balaenoptera edeni;IND;3;24
Balaenoptera edeni;OMN;2;24
Balaenoptera edeni;BGD;1;24
Balaenoptera edeni;CHN;1;24
Balaenoptera edeni;KOR;1;24
Balaenoptera edeni;MDV;1;24
Balaenoptera edeni;MEX;1;24
Balaenoptera edeni;PHL;1;24
Balaenoptera edeni;USA;1;24
Balaenoptera musculus;CAN;5;33
Balaenoptera musculus;ESP;3;33
Balaenoptera musculus;AUS;2;33
Balaenoptera musculus;FRA;2;33
Balaenoptera musculus;ITA;2;33
Balaenoptera musculus;MEX;2;33
Balaenoptera musculus;NZL;2;33
Balaenoptera musculus;RUS;2;33
Balaenoptera musculus;USA;2;33
Balaenoptera musculus;CHL;1;33
Balaenoptera musculus;CHN;1;33
Balaenoptera musculus;CRI;1;33
Balaenoptera musculus;DEU;1;33
Balaenoptera musculus;GBR;1;33
Balaenoptera musculus;GRC;1;33
Balaenoptera musculus;KAZ;1;33
Balaenoptera musculus;NLD;1;33
Balaenoptera musculus;ZAF;1;33
Balaenoptera omurai;THA;5;18
Balaenoptera omurai;IDN;4;18
Balaenoptera omurai;AUS;3;18
Balaenoptera omurai;NZL;3;18
Balaenoptera omurai;MDG;2;18
Balaenoptera omurai;MEX;2;18
Balaenoptera omurai;PHL;2;18
Balaenoptera omurai;USA;2;18
Balaenoptera omurai;ZAF;2;18
Balaenoptera omurai;BRA;1;18
Balaenoptera omurai;BTN;1;18
Balaenoptera omurai;CHN;1;18
Balaenoptera omurai;FRA;1;18
Balaenoptera omurai;GAB;1;18
Balaenoptera omurai;IND;1;18
Balaenoptera omurai;KHM;1;18
Balaenoptera omurai;LAO;1;18
Balaenoptera omurai;MMR;1;18
Balaenoptera omurai;SGP;1;18
Balaenoptera physalus;ISL;5;51
Balaenoptera physalus;JPN;5;51
Balaenoptera physalus;AUS;4;51
Balaenoptera physalus;FRA;4;51
Balaenoptera physalus;NOR;4;51
Balaenoptera physalus;GBR;3;51
Balaenoptera physalus;NLD;3;51
Balaenoptera physalus;CAN;2;51
Balaenoptera physalus;ESP;2;51
Balaenoptera physalus;NZL;2;51
Balaenoptera physalus;USA;2;51
Balaenoptera physalus;ARG;1;51
Balaenoptera physalus;BEL;1;51
Balaenoptera physalus;CHN;1;51
Balaenoptera physalus;DNK;1;51
Balaenoptera physalus;GEO;1;51
Balaenoptera physalus;GRC;1;51
Balaenoptera physalus;IND;1;51
Balaenoptera physalus;ISR;1;51
Balaenoptera physalus;ITA;1;51
Balaenoptera physalus;KHM;1;51
Balaenoptera physalus;MEX;1;51
Balaenoptera physalus;PER;1;51
Balaenoptera physalus;SRB;1;51
Balaenoptera physalus;THA;1;51
Balaenoptera physalus;TUR;1;51
Balaenoptera physalus;ZAF;1;51
Balearica pavonina;BWA;2;10
Balearica pavonina;GBR;2;10
Balearica pavonina;KEN;2;10
Balearica pavonina;ZAF;2;10
Balearica pavonina;ZWE;2;10
Balearica pavonina;AUS;1;10
Balearica pavonina;CHN;1;10
Balearica pavonina;CMR;1;10
Balearica pavonina;ETH;1;10
Balearica pavonina;IND;1;10
Balearica pavonina;ISR;1;10
Balearica pavonina;JPN;1;10
Balearica pavonina;LAO;1;10
Balearica pavonina;LKA;1;10
Balearica pavonina;RWA;1;10
Balearica pavonina;SWE;1;10
Balearica pavonina;THA;1;10
Balearica pavonina;TZA;1;10
Balearica pavonina;USA;1;10
Balearica pavonina;VNM;1;10
Balearica pavonina;ZMB;1;10
Batagur affinis;KHM;13;18
Batagur affinis;SGP;6;18
Batagur affinis;THA;5;18
Batagur affinis;MYS;3;18
Batagur affinis;CHN;2;18
Batagur affinis;MMR;2;18
Batagur affinis;VNM;2;18
Batagur affinis;ARG;1;18
Batagur affinis;AUS;1;18
Batagur affinis;BEL;1;18
Batagur affinis;BOL;1;18
Batagur affinis;BRA;1;18
Batagur affinis;CAN;1;18
Batagur affinis;JPN;1;18
Batagur affinis;MDG;1;18
Batagur affinis;USA;1;18
Batagur baska;IND;24;42
Batagur baska;BGD;16;42
Batagur baska;KHM;5;42
Batagur baska;MMR;5;42
Batagur baska;MYS;5;42
Batagur baska;GBR;4;42
Batagur baska;IDN;4;42
Batagur baska;CHN;3;42
Batagur baska;OMN;3;42
Batagur baska;SGP;3;42
Batagur baska;THA;3;42
Batagur baska;CAN;2;42
Batagur baska;VNM;2;42
Batagur baska;AUS;1;42
Batagur baska;AUT;1;42
Batagur baska;BRA;1;42
Batagur baska;BRN;1;42
Batagur baska;LKA;1;42
Batagur baska;MEX;1;42
Berardius arnuxii;AUS;1;5
Berardius arnuxii;JPN;1;5
Berardius arnuxii;NZL;1;5
Berardius arnuxii;POL;1;5
Berardius arnuxii;USA;1;5
Berardius bairdii;JPN;10;21
Berardius bairdii;AUS;3;21
Berardius bairdii;CHN;3;21
Berardius bairdii;GBR;3;21
Berardius bairdii;IND;3;21
Berardius bairdii;COL;2;21
Berardius bairdii;ISL;2;21
Berardius bairdii;MEX;2;21
Berardius bairdii;NOR;2;21
Berardius bairdii;NZL;2;21
Berardius bairdii;USA;2;21
Berardius bairdii;ARG;1;21
Berardius bairdii;BGD;1;21
Berardius bairdii;BRA;1;21
Berardius bairdii;CAN;1;21
Berardius bairdii;CRI;1;21
Berardius bairdii;FRA;1;21
Berardius bairdii;IDN;1;21
Berardius bairdii;KHM;1;21
Berardius bairdii;LAO;1;21
Berardius bairdii;MDG;1;21
Berardius bairdii;MMR;1;21
Berardius bairdii;MYS;1;21
Berardius bairdii;NLD;1;21
Berardius bairdii;NPL;1;21
Berardius bairdii;PAK;1;21
Berardius bairdii;PHL;1;21
Berardius bairdii;RUS;1;21
Berardius bairdii;THA;1;21
Berardius bairdii;VNM;1;21
Bettongia gaimardi;AUS;19;27
Bettongia gaimardi;CHN;1;27
Bettongia gaimardi;NZL;1;27
Bettongia lesueur;AUS;24;41
Bettongia lesueur;USA;6;41
Bettongia lesueur;JAM;5;41
Bettongia lesueur;BRA;2;41
Bettongia lesueur;EGY;2;41
Bettongia lesueur;GRC;2;41
Bettongia lesueur;IDN;2;41
Bettongia lesueur;IND;2;41
Bettongia lesueur;ISR;2;41
Bettongia lesueur;LBN;2;41
Bettongia lesueur;NZL;2;41
Bettongia lesueur;ZAF;2;41
Bettongia lesueur;BEL;1;41
Bettongia lesueur;BFA;1;41
Bettongia lesueur;BRB;1;41
Bettongia lesueur;CAN;1;41
Bettongia lesueur;CHN;1;41
Bettongia lesueur;COL;1;41
Bettongia lesueur;CUB;1;41
Bettongia lesueur;FRA;1;41
Bettongia lesueur;IRL;1;41
Bettongia lesueur;JPN;1;41
Bettongia lesueur;KEN;1;41
Bettongia lesueur;KOR;1;41
Bettongia lesueur;NLD;1;41
Bettongia lesueur;PSE;1;41
Bettongia lesueur;THA;1;41
Bettongia lesueur;TUR;1;41
Bettongia penicillata;AUS;35;45
Bettongia penicillata;IND;3;45
Bettongia penicillata;NZL;3;45
Bettongia penicillata;USA;3;45
Bettongia penicillata;BRA;2;45
Bettongia penicillata;CHN;2;45
Bettongia penicillata;MEX;2;45
Bettongia penicillata;CAN;1;45
Bettongia penicillata;CHE;1;45
Bettongia penicillata;ESP;1;45
Bettongia penicillata;FRA;1;45
Bettongia penicillata;GBR;1;45
Bettongia penicillata;ISR;1;45
Bettongia penicillata;KEN;1;45
Bettongia penicillata;LKA;1;45
Bettongia penicillata;MDV;1;45
Bettongia penicillata;MYS;1;45
Bettongia penicillata;RUS;1;45
Bettongia penicillata;SGP;1;45
Bettongia tropica;AUS;10;12
Bettongia tropica;AUT;1;12
Blastocerus dichotomus;BRA;13;23
Blastocerus dichotomus;ARG;5;23
Blastocerus dichotomus;BOL;5;23
Blastocerus dichotomus;USA;4;23
Blastocerus dichotomus;FRA;2;23
Blastocerus dichotomus;AUS;1;23
Blastocerus dichotomus;CHN;1;23
Blastocerus dichotomus;COG;1;23
Blastocerus dichotomus;FIN;1;23
Blastocerus dichotomus;GBR;1;23
Blastocerus dichotomus;IDN;1;23
Blastocerus dichotomus;JAM;1;23
Blastocerus dichotomus;MEX;1;23
Blastocerus dichotomus;MYS;1;23
Blastocerus dichotomus;PER;1;23
Blastocerus dichotomus;SGP;1;23
Blastocerus dichotomus;SWE;1;23
Blastocerus dichotomus;TUR;1;23
Blastocerus dichotomus;TWN;1;23
Boa constrictor occidentalis;ARG;1;2
Boa constrictor occidentalis;BOL;1;2
Boa constrictor occidentalis;BRA;1;2
Boa constrictor occidentalis;JAM;1;2
Boa constrictor occidentalis;MEX;1;2
Boa constrictor occidentalis;PER;1;2
Bos gaurus;IND;12;48
Bos gaurus;CHN;3;48
Bos gaurus;THA;3;48
Bos gaurus;SGP;2;48
Bos gaurus;TUR;2;48
Bos gaurus;ALB;1;48
Bos gaurus;CHL;1;48
Bos gaurus;ITA;1;48
Bos gaurus;JPN;1;48
Bos gaurus;KHM;1;48
Bos gaurus;KOR;1;48
Bos gaurus;MMR;1;48
Bos gaurus;MYS;1;48
Bos gaurus;NPL;1;48
Bos gaurus;PHL;1;48
Bos gaurus;RUS;1;48
Bos gaurus;USA;1;48
Bos gaurus;VNM;1;48
Bos gaurus;ZAF;1;48
Bos mutus;CHN;11;22
Bos mutus;IND;4;22
Bos mutus;PAK;3;22
Bos mutus;USA;3;22
Bos mutus;GBR;2;22
Bos mutus;ITA;2;22
Bos mutus;NPL;2;22
Bos mutus;AFG;1;22
Bos mutus;ARG;1;22
Bos mutus;AUS;1;22
Bos mutus;BRA;1;22
Bos mutus;CAN;1;22
Bos mutus;IRN;1;22
Bos mutus;LAO;1;22
Bos mutus;MEX;1;22
Bos mutus;RUS;1;22
Bos sauveli;KHM;6;13
Bos sauveli;IND;4;13
Bos sauveli;THA;4;13
Bos sauveli;VNM;4;13
Bos sauveli;IDN;3;13
Bos sauveli;LAO;3;13
Bos sauveli;MMR;3;13
Bos sauveli;MYS;3;13
Bos sauveli;AUS;2;13
Bos sauveli;BRN;2;13
Bos sauveli;PHL;2;13
Bos sauveli;USA;2;13
Bos sauveli;BDI;1;13
Bos sauveli;BHR;1;13
Bos sauveli;CAN;1;13
Bos sauveli;COG;1;13
Bos sauveli;GBR;1;13
Bos sauveli;IRN;1;13
Bos sauveli;IRQ;1;13
Bos sauveli;JPN;1;13
Bos sauveli;LKA;1;13
Bos sauveli;POL;1;13
Bos sauveli;RWA;1;13
Bos sauveli;TZA;1;13
Bos sauveli;ZAF;1;13
Brachylophus fasciatus;DEU;1;2
Brachylophus fasciatus;GBR;1;2
Brachylophus fasciatus;MDG;1;2
Brachylophus fasciatus;NPL;1;2
Brachylophus fasciatus;PER;1;2
Brachylophus fasciatus;USA;1;2
Brachylophus fasciatus;ZAF;1;2
Brachylophus vitiensis;USA;3;11
Brachylophus vitiensis;TZA;2;11
Brachylophus vitiensis;AUS;1;11
Brachylophus vitiensis;BRA;1;11
Brachylophus vitiensis;CAN;1;11
Brachylophus vitiensis;GEO;1;11
Brachylophus vitiensis;IDN;1;11
Brachylophus vitiensis;IRL;1;11
Brachylophus vitiensis;KEN;1;11
Brachylophus vitiensis;MDG;1;11
Brachylophus vitiensis;MDV;1;11
Brachylophus vitiensis;MEX;1;11
Brachylophus vitiensis;MYS;1;11
Brachylophus vitiensis;NPL;1;11
Brachylophus vitiensis;NZL;1;11
Brachylophus vitiensis;VUT;1;11
Brachyteles arachnoides;BRA;16;27
Brachyteles arachnoides;CHN;4;27
Brachyteles arachnoides;ARG;3;27
Brachyteles arachnoides;IDN;3;27
Brachyteles arachnoides;USA;3;27
Brachyteles arachnoides;CAN;2;27
Brachyteles arachnoides;MDG;2;27
Brachyteles arachnoides;MYS;2;27
Brachyteles arachnoides;AUS;1;27
Brachyteles arachnoides;BOL;1;27
Brachyteles arachnoides;EGY;1;27
Brachyteles arachnoides;ESP;1;27
Brachyteles arachnoides;GBR;1;27
Brachyteles arachnoides;IND;1;27
Brachyteles arachnoides;IRN;1;27
Brachyteles arachnoides;ISL;1;27
