scientific_name;Countries;mentions_country;sharecount;article_cnt;gl_hits;Charisma;Kingdom;Class;Order;Family;Genus;Species;Listing;NativeDistributionFullNames;Extinct_Distribution
Psephotus chrysopterygius;new zealand;2;2432.0;14;13100;0;Animalia;Aves;Psittaciformes;Psittacidae;Psephotus;chrysopterygius;I;Australia;
Psephotus chrysopterygius;ireland;1;2432.0;14;13100;0;Animalia;Aves;Psittaciformes;Psittacidae;Psephotus;chrysopterygius;I;Australia;
Psephotus dissimilis;france;2;154.0;1;13000;0;Animalia;Aves;Psittaciformes;Psittacidae;Psephotus;dissimilis;I;Australia;
Psephotus pulcherrimus;australia;36;1745.0;8;12100;0;Animalia;Aves;Psittaciformes;Psittacidae;Psephotus;pulcherrimus;I;;Australia
Psephotus pulcherrimus;egypt;3;1745.0;8;12100;0;Animalia;Aves;Psittaciformes;Psittacidae;Psephotus;pulcherrimus;I;;Australia
Psephotus pulcherrimus;mauritius;1;1745.0;8;12100;0;Animalia;Aves;Psittaciformes;Psittacidae;Psephotus;pulcherrimus;I;;Australia
Psephotus pulcherrimus;new zealand;1;1745.0;8;12100;0;Animalia;Aves;Psittaciformes;Psittacidae;Psephotus;pulcherrimus;I;;Australia
Pseudemydura umbrina;australia;36;1835.0;37;11400;0;Animalia;Reptilia;Testudines;Chelidae;Pseudemydura;umbrina;I;Australia;
Pseudemydura umbrina;singapore;10;1835.0;37;11400;0;Animalia;Reptilia;Testudines;Chelidae;Pseudemydura;umbrina;I;Australia;
Pseudemydura umbrina;new zealand;4;1835.0;37;11400;0;Animalia;Reptilia;Testudines;Chelidae;Pseudemydura;umbrina;I;Australia;
Pseudemydura umbrina;belgium;1;1835.0;37;11400;0;Animalia;Reptilia;Testudines;Chelidae;Pseudemydura;umbrina;I;Australia;
Pseudemydura umbrina;croatia;1;1835.0;37;11400;0;Animalia;Reptilia;Testudines;Chelidae;Pseudemydura;umbrina;I;Australia;
Pseudemydura umbrina;denmark;1;1835.0;37;11400;0;Animalia;Reptilia;Testudines;Chelidae;Pseudemydura;umbrina;I;Australia;
Pseudemydura umbrina;india;1;1835.0;37;11400;0;Animalia;Reptilia;Testudines;Chelidae;Pseudemydura;umbrina;I;Australia;
Pseudemydura umbrina;qatar;1;1835.0;37;11400;0;Animalia;Reptilia;Testudines;Chelidae;Pseudemydura;umbrina;I;Australia;
Pseudochelidon sirintarae;myanmar;2;7.0;1;16800;0;Animalia;Aves;Passeriformes;Hirundinidae;Pseudochelidon;sirintarae;I;Thailand;
Pseudochelidon sirintarae;singapore;1;7.0;1;16800;0;Animalia;Aves;Passeriformes;Hirundinidae;Pseudochelidon;sirintarae;I;Thailand;
Pseudoryx nghetinhensis;vietnam;99;5667.0;31;40600;0;Animalia;Mammalia;Artiodactyla;Bovidae;Pseudoryx;nghetinhensis;I;Lao People's Democratic Republic,Viet Nam;
Pseudoryx nghetinhensis;cambodia;13;5667.0;31;40600;0;Animalia;Mammalia;Artiodactyla;Bovidae;Pseudoryx;nghetinhensis;I;Lao People's Democratic Republic,Viet Nam;
Pseudoryx nghetinhensis;china;11;5667.0;31;40600;0;Animalia;Mammalia;Artiodactyla;Bovidae;Pseudoryx;nghetinhensis;I;Lao People's Democratic Republic,Viet Nam;
Pseudoryx nghetinhensis;indonesia;10;5667.0;31;40600;0;Animalia;Mammalia;Artiodactyla;Bovidae;Pseudoryx;nghetinhensis;I;Lao People's Democratic Republic,Viet Nam;
Pseudoryx nghetinhensis;malaysia;7;5667.0;31;40600;0;Animalia;Mammalia;Artiodactyla;Bovidae;Pseudoryx;nghetinhensis;I;Lao People's Democratic Republic,Viet Nam;
Pseudoryx nghetinhensis;thailand;5;5667.0;31;40600;0;Animalia;Mammalia;Artiodactyla;Bovidae;Pseudoryx;nghetinhensis;I;Lao People's Democratic Republic,Viet Nam;
Pseudoryx nghetinhensis;zimbabwe;5;5667.0;31;40600;0;Animalia;Mammalia;Artiodactyla;Bovidae;Pseudoryx;nghetinhensis;I;Lao People's Democratic Republic,Viet Nam;
Pseudoryx nghetinhensis;myanmar;4;5667.0;31;40600;0;Animalia;Mammalia;Artiodactyla;Bovidae;Pseudoryx;nghetinhensis;I;Lao People's Democratic Republic,Viet Nam;
Pseudoryx nghetinhensis;singapore;3;5667.0;31;40600;0;Animalia;Mammalia;Artiodactyla;Bovidae;Pseudoryx;nghetinhensis;I;Lao People's Democratic Republic,Viet Nam;
Pseudoryx nghetinhensis;bolivia;2;5667.0;31;40600;0;Animalia;Mammalia;Artiodactyla;Bovidae;Pseudoryx;nghetinhensis;I;Lao People's Democratic Republic,Viet Nam;
Pseudoryx nghetinhensis;bangladesh;1;5667.0;31;40600;0;Animalia;Mammalia;Artiodactyla;Bovidae;Pseudoryx;nghetinhensis;I;Lao People's Democratic Republic,Viet Nam;
Pseudoryx nghetinhensis;denmark;1;5667.0;31;40600;0;Animalia;Mammalia;Artiodactyla;Bovidae;Pseudoryx;nghetinhensis;I;Lao People's Democratic Republic,Viet Nam;
Pseudoryx nghetinhensis;georgia;1;5667.0;31;40600;0;Animalia;Mammalia;Artiodactyla;Bovidae;Pseudoryx;nghetinhensis;I;Lao People's Democratic Republic,Viet Nam;
Pseudoryx nghetinhensis;india;1;5667.0;31;40600;0;Animalia;Mammalia;Artiodactyla;Bovidae;Pseudoryx;nghetinhensis;I;Lao People's Democratic Republic,Viet Nam;
Pseudoryx nghetinhensis;japan;1;5667.0;31;40600;0;Animalia;Mammalia;Artiodactyla;Bovidae;Pseudoryx;nghetinhensis;I;Lao People's Democratic Republic,Viet Nam;
Pseudoryx nghetinhensis;jordan;1;5667.0;31;40600;0;Animalia;Mammalia;Artiodactyla;Bovidae;Pseudoryx;nghetinhensis;I;Lao People's Democratic Republic,Viet Nam;
Pseudoryx nghetinhensis;kenya;1;5667.0;31;40600;0;Animalia;Mammalia;Artiodactyla;Bovidae;Pseudoryx;nghetinhensis;I;Lao People's Democratic Republic,Viet Nam;
Pseudoryx nghetinhensis;mexico;1;5667.0;31;40600;0;Animalia;Mammalia;Artiodactyla;Bovidae;Pseudoryx;nghetinhensis;I;Lao People's Democratic Republic,Viet Nam;
Pseudoryx nghetinhensis;nigeria;1;5667.0;31;40600;0;Animalia;Mammalia;Artiodactyla;Bovidae;Pseudoryx;nghetinhensis;I;Lao People's Democratic Republic,Viet Nam;
Pseudoryx nghetinhensis;panama;1;5667.0;31;40600;0;Animalia;Mammalia;Artiodactyla;Bovidae;Pseudoryx;nghetinhensis;I;Lao People's Democratic Republic,Viet Nam;
Pseudoryx nghetinhensis;poland;1;5667.0;31;40600;0;Animalia;Mammalia;Artiodactyla;Bovidae;Pseudoryx;nghetinhensis;I;Lao People's Democratic Republic,Viet Nam;
Pseudoryx nghetinhensis;russia;1;5667.0;31;40600;0;Animalia;Mammalia;Artiodactyla;Bovidae;Pseudoryx;nghetinhensis;I;Lao People's Democratic Republic,Viet Nam;
Pseudoryx nghetinhensis;south sudan;1;5667.0;31;40600;0;Animalia;Mammalia;Artiodactyla;Bovidae;Pseudoryx;nghetinhensis;I;Lao People's Democratic Republic,Viet Nam;
Pseudoryx nghetinhensis;syria;1;5667.0;31;40600;0;Animalia;Mammalia;Artiodactyla;Bovidae;Pseudoryx;nghetinhensis;I;Lao People's Democratic Republic,Viet Nam;
Psittacula echo;india;14;308.0;3;7680;0;Animalia;Aves;Psittaciformes;Psittacidae;Psittacula;echo;I;Mauritius;
Psittacula echo;mauritius;4;308.0;3;7680;0;Animalia;Aves;Psittaciformes;Psittacidae;Psittacula;echo;I;Mauritius;
Psittacula echo;australia;1;308.0;3;7680;0;Animalia;Aves;Psittaciformes;Psittacidae;Psittacula;echo;I;Mauritius;
Psittacula echo;bangladesh;1;308.0;3;7680;0;Animalia;Aves;Psittaciformes;Psittacidae;Psittacula;echo;I;Mauritius;
Psittacula echo;japan;1;308.0;3;7680;0;Animalia;Aves;Psittaciformes;Psittacidae;Psittacula;echo;I;Mauritius;
Psittacula echo;pakistan;1;308.0;3;7680;0;Animalia;Aves;Psittaciformes;Psittacidae;Psittacula;echo;I;Mauritius;
Psittacula echo;south africa;1;308.0;3;7680;0;Animalia;Aves;Psittaciformes;Psittacidae;Psittacula;echo;I;Mauritius;
Psittacula echo;taiwan;1;308.0;3;7680;0;Animalia;Aves;Psittaciformes;Psittacidae;Psittacula;echo;I;Mauritius;
Psittacula echo;vietnam;1;308.0;3;7680;0;Animalia;Aves;Psittaciformes;Psittacidae;Psittacula;echo;I;Mauritius;
Psittacus erithacus;ghana;22;3817.0;21;220000;1;Animalia;Aves;Psittaciformes;Psittacidae;Psittacus;erithacus;I;Angola,Benin,Burundi,Cameroon,Central African Republic,Congo,Côte d'Ivoire,Democratic Republic of the Congo,Equatorial Guinea,Gabon,Ghana,Guinea,Guinea Bissau,Kenya,Liberia,Mali,Nigeria,Rwanda,Sao Tome and Principe,Sierra Leone,Togo,Uganda,United Republic of Tanzania;
Psittacus erithacus;singapore;15;3817.0;21;220000;1;Animalia;Aves;Psittaciformes;Psittacidae;Psittacus;erithacus;I;Angola,Benin,Burundi,Cameroon,Central African Republic,Congo,Côte d'Ivoire,Democratic Republic of the Congo,Equatorial Guinea,Gabon,Ghana,Guinea,Guinea Bissau,Kenya,Liberia,Mali,Nigeria,Rwanda,Sao Tome and Principe,Sierra Leone,Togo,Uganda,United Republic of Tanzania;
Psittacus erithacus;china;7;3817.0;21;220000;1;Animalia;Aves;Psittaciformes;Psittacidae;Psittacus;erithacus;I;Angola,Benin,Burundi,Cameroon,Central African Republic,Congo,Côte d'Ivoire,Democratic Republic of the Congo,Equatorial Guinea,Gabon,Ghana,Guinea,Guinea Bissau,Kenya,Liberia,Mali,Nigeria,Rwanda,Sao Tome and Principe,Sierra Leone,Togo,Uganda,United Republic of Tanzania;
Psittacus erithacus;spain;7;3817.0;21;220000;1;Animalia;Aves;Psittaciformes;Psittacidae;Psittacus;erithacus;I;Angola,Benin,Burundi,Cameroon,Central African Republic,Congo,Côte d'Ivoire,Democratic Republic of the Congo,Equatorial Guinea,Gabon,Ghana,Guinea,Guinea Bissau,Kenya,Liberia,Mali,Nigeria,Rwanda,Sao Tome and Principe,Sierra Leone,Togo,Uganda,United Republic of Tanzania;
Psittacus erithacus;uganda;6;3817.0;21;220000;1;Animalia;Aves;Psittaciformes;Psittacidae;Psittacus;erithacus;I;Angola,Benin,Burundi,Cameroon,Central African Republic,Congo,Côte d'Ivoire,Democratic Republic of the Congo,Equatorial Guinea,Gabon,Ghana,Guinea,Guinea Bissau,Kenya,Liberia,Mali,Nigeria,Rwanda,Sao Tome and Principe,Sierra Leone,Togo,Uganda,United Republic of Tanzania;
Psittacus erithacus;south africa;5;3817.0;21;220000;1;Animalia;Aves;Psittaciformes;Psittacidae;Psittacus;erithacus;I;Angola,Benin,Burundi,Cameroon,Central African Republic,Congo,Côte d'Ivoire,Democratic Republic of the Congo,Equatorial Guinea,Gabon,Ghana,Guinea,Guinea Bissau,Kenya,Liberia,Mali,Nigeria,Rwanda,Sao Tome and Principe,Sierra Leone,Togo,Uganda,United Republic of Tanzania;
Psittacus erithacus;india;3;3817.0;21;220000;1;Animalia;Aves;Psittaciformes;Psittacidae;Psittacus;erithacus;I;Angola,Benin,Burundi,Cameroon,Central African Republic,Congo,Côte d'Ivoire,Democratic Republic of the Congo,Equatorial Guinea,Gabon,Ghana,Guinea,Guinea Bissau,Kenya,Liberia,Mali,Nigeria,Rwanda,Sao Tome and Principe,Sierra Leone,Togo,Uganda,United Republic of Tanzania;
Psittacus erithacus;kenya;3;3817.0;21;220000;1;Animalia;Aves;Psittaciformes;Psittacidae;Psittacus;erithacus;I;Angola,Benin,Burundi,Cameroon,Central African Republic,Congo,Côte d'Ivoire,Democratic Republic of the Congo,Equatorial Guinea,Gabon,Ghana,Guinea,Guinea Bissau,Kenya,Liberia,Mali,Nigeria,Rwanda,Sao Tome and Principe,Sierra Leone,Togo,Uganda,United Republic of Tanzania;
Psittacus erithacus;vietnam;3;3817.0;21;220000;1;Animalia;Aves;Psittaciformes;Psittacidae;Psittacus;erithacus;I;Angola,Benin,Burundi,Cameroon,Central African Republic,Congo,Côte d'Ivoire,Democratic Republic of the Congo,Equatorial Guinea,Gabon,Ghana,Guinea,Guinea Bissau,Kenya,Liberia,Mali,Nigeria,Rwanda,Sao Tome and Principe,Sierra Leone,Togo,Uganda,United Republic of Tanzania;
Psittacus erithacus;zimbabwe;3;3817.0;21;220000;1;Animalia;Aves;Psittaciformes;Psittacidae;Psittacus;erithacus;I;Angola,Benin,Burundi,Cameroon,Central African Republic,Congo,Côte d'Ivoire,Democratic Republic of the Congo,Equatorial Guinea,Gabon,Ghana,Guinea,Guinea Bissau,Kenya,Liberia,Mali,Nigeria,Rwanda,Sao Tome and Principe,Sierra Leone,Togo,Uganda,United Republic of Tanzania;
Psittacus erithacus;bahrain;2;3817.0;21;220000;1;Animalia;Aves;Psittaciformes;Psittacidae;Psittacus;erithacus;I;Angola,Benin,Burundi,Cameroon,Central African Republic,Congo,Côte d'Ivoire,Democratic Republic of the Congo,Equatorial Guinea,Gabon,Ghana,Guinea,Guinea Bissau,Kenya,Liberia,Mali,Nigeria,Rwanda,Sao Tome and Principe,Sierra Leone,Togo,Uganda,United Republic of Tanzania;
Psittacus erithacus;ivory coast;2;3817.0;21;220000;1;Animalia;Aves;Psittaciformes;Psittacidae;Psittacus;erithacus;I;Angola,Benin,Burundi,Cameroon,Central African Republic,Congo,Côte d'Ivoire,Democratic Republic of the Congo,Equatorial Guinea,Gabon,Ghana,Guinea,Guinea Bissau,Kenya,Liberia,Mali,Nigeria,Rwanda,Sao Tome and Principe,Sierra Leone,Togo,Uganda,United Republic of Tanzania;
Psittacus erithacus;pakistan;2;3817.0;21;220000;1;Animalia;Aves;Psittaciformes;Psittacidae;Psittacus;erithacus;I;Angola,Benin,Burundi,Cameroon,Central African Republic,Congo,Côte d'Ivoire,Democratic Republic of the Congo,Equatorial Guinea,Gabon,Ghana,Guinea,Guinea Bissau,Kenya,Liberia,Mali,Nigeria,Rwanda,Sao Tome and Principe,Sierra Leone,Togo,Uganda,United Republic of Tanzania;
Psittacus erithacus;bolivia;1;3817.0;21;220000;1;Animalia;Aves;Psittaciformes;Psittacidae;Psittacus;erithacus;I;Angola,Benin,Burundi,Cameroon,Central African Republic,Congo,Côte d'Ivoire,Democratic Republic of the Congo,Equatorial Guinea,Gabon,Ghana,Guinea,Guinea Bissau,Kenya,Liberia,Mali,Nigeria,Rwanda,Sao Tome and Principe,Sierra Leone,Togo,Uganda,United Republic of Tanzania;
Psittacus erithacus;canada;1;3817.0;21;220000;1;Animalia;Aves;Psittaciformes;Psittacidae;Psittacus;erithacus;I;Angola,Benin,Burundi,Cameroon,Central African Republic,Congo,Côte d'Ivoire,Democratic Republic of the Congo,Equatorial Guinea,Gabon,Ghana,Guinea,Guinea Bissau,Kenya,Liberia,Mali,Nigeria,Rwanda,Sao Tome and Principe,Sierra Leone,Togo,Uganda,United Republic of Tanzania;
Psittacus erithacus;gabon;1;3817.0;21;220000;1;Animalia;Aves;Psittaciformes;Psittacidae;Psittacus;erithacus;I;Angola,Benin,Burundi,Cameroon,Central African Republic,Congo,Côte d'Ivoire,Democratic Republic of the Congo,Equatorial Guinea,Gabon,Ghana,Guinea,Guinea Bissau,Kenya,Liberia,Mali,Nigeria,Rwanda,Sao Tome and Principe,Sierra Leone,Togo,Uganda,United Republic of Tanzania;
Psittacus erithacus;iran;1;3817.0;21;220000;1;Animalia;Aves;Psittaciformes;Psittacidae;Psittacus;erithacus;I;Angola,Benin,Burundi,Cameroon,Central African Republic,Congo,Côte d'Ivoire,Democratic Republic of the Congo,Equatorial Guinea,Gabon,Ghana,Guinea,Guinea Bissau,Kenya,Liberia,Mali,Nigeria,Rwanda,Sao Tome and Principe,Sierra Leone,Togo,Uganda,United Republic of Tanzania;
Psittacus erithacus;israel;1;3817.0;21;220000;1;Animalia;Aves;Psittaciformes;Psittacidae;Psittacus;erithacus;I;Angola,Benin,Burundi,Cameroon,Central African Republic,Congo,Côte d'Ivoire,Democratic Republic of the Congo,Equatorial Guinea,Gabon,Ghana,Guinea,Guinea Bissau,Kenya,Liberia,Mali,Nigeria,Rwanda,Sao Tome and Principe,Sierra Leone,Togo,Uganda,United Republic of Tanzania;
Psittacus erithacus;jordan;1;3817.0;21;220000;1;Animalia;Aves;Psittaciformes;Psittacidae;Psittacus;erithacus;I;Angola,Benin,Burundi,Cameroon,Central African Republic,Congo,Côte d'Ivoire,Democratic Republic of the Congo,Equatorial Guinea,Gabon,Ghana,Guinea,Guinea Bissau,Kenya,Liberia,Mali,Nigeria,Rwanda,Sao Tome and Principe,Sierra Leone,Togo,Uganda,United Republic of Tanzania;
Psittacus erithacus;kazakhstan;1;3817.0;21;220000;1;Animalia;Aves;Psittaciformes;Psittacidae;Psittacus;erithacus;I;Angola,Benin,Burundi,Cameroon,Central African Republic,Congo,Côte d'Ivoire,Democratic Republic of the Congo,Equatorial Guinea,Gabon,Ghana,Guinea,Guinea Bissau,Kenya,Liberia,Mali,Nigeria,Rwanda,Sao Tome and Principe,Sierra Leone,Togo,Uganda,United Republic of Tanzania;
Psittacus erithacus;kuwait;1;3817.0;21;220000;1;Animalia;Aves;Psittaciformes;Psittacidae;Psittacus;erithacus;I;Angola,Benin,Burundi,Cameroon,Central African Republic,Congo,Côte d'Ivoire,Democratic Republic of the Congo,Equatorial Guinea,Gabon,Ghana,Guinea,Guinea Bissau,Kenya,Liberia,Mali,Nigeria,Rwanda,Sao Tome and Principe,Sierra Leone,Togo,Uganda,United Republic of Tanzania;
Psittacus erithacus;liberia;1;3817.0;21;220000;1;Animalia;Aves;Psittaciformes;Psittacidae;Psittacus;erithacus;I;Angola,Benin,Burundi,Cameroon,Central African Republic,Congo,Côte d'Ivoire,Democratic Republic of the Congo,Equatorial Guinea,Gabon,Ghana,Guinea,Guinea Bissau,Kenya,Liberia,Mali,Nigeria,Rwanda,Sao Tome and Principe,Sierra Leone,Togo,Uganda,United Republic of Tanzania;
Psittacus erithacus;malaysia;1;3817.0;21;220000;1;Animalia;Aves;Psittaciformes;Psittacidae;Psittacus;erithacus;I;Angola,Benin,Burundi,Cameroon,Central African Republic,Congo,Côte d'Ivoire,Democratic Republic of the Congo,Equatorial Guinea,Gabon,Ghana,Guinea,Guinea Bissau,Kenya,Liberia,Mali,Nigeria,Rwanda,Sao Tome and Principe,Sierra Leone,Togo,Uganda,United Republic of Tanzania;
Psittacus erithacus;nigeria;1;3817.0;21;220000;1;Animalia;Aves;Psittaciformes;Psittacidae;Psittacus;erithacus;I;Angola,Benin,Burundi,Cameroon,Central African Republic,Congo,Côte d'Ivoire,Democratic Republic of the Congo,Equatorial Guinea,Gabon,Ghana,Guinea,Guinea Bissau,Kenya,Liberia,Mali,Nigeria,Rwanda,Sao Tome and Principe,Sierra Leone,Togo,Uganda,United Republic of Tanzania;
Psittacus erithacus;rwanda;1;3817.0;21;220000;1;Animalia;Aves;Psittaciformes;Psittacidae;Psittacus;erithacus;I;Angola,Benin,Burundi,Cameroon,Central African Republic,Congo,Côte d'Ivoire,Democratic Republic of the Congo,Equatorial Guinea,Gabon,Ghana,Guinea,Guinea Bissau,Kenya,Liberia,Mali,Nigeria,Rwanda,Sao Tome and Principe,Sierra Leone,Togo,Uganda,United Republic of Tanzania;
Psittacus erithacus;tanzania;1;3817.0;21;220000;1;Animalia;Aves;Psittaciformes;Psittacidae;Psittacus;erithacus;I;Angola,Benin,Burundi,Cameroon,Central African Republic,Congo,Côte d'Ivoire,Democratic Republic of the Congo,Equatorial Guinea,Gabon,Ghana,Guinea,Guinea Bissau,Kenya,Liberia,Mali,Nigeria,Rwanda,Sao Tome and Principe,Sierra Leone,Togo,Uganda,United Republic of Tanzania;
Psittacus erithacus;thailand;1;3817.0;21;220000;1;Animalia;Aves;Psittaciformes;Psittacidae;Psittacus;erithacus;I;Angola,Benin,Burundi,Cameroon,Central African Republic,Congo,Côte d'Ivoire,Democratic Republic of the Congo,Equatorial Guinea,Gabon,Ghana,Guinea,Guinea Bissau,Kenya,Liberia,Mali,Nigeria,Rwanda,Sao Tome and Principe,Sierra Leone,Togo,Uganda,United Republic of Tanzania;
Psittacus erithacus;turkey;1;3817.0;21;220000;1;Animalia;Aves;Psittaciformes;Psittacidae;Psittacus;erithacus;I;Angola,Benin,Burundi,Cameroon,Central African Republic,Congo,Côte d'Ivoire,Democratic Republic of the Congo,Equatorial Guinea,Gabon,Ghana,Guinea,Guinea Bissau,Kenya,Liberia,Mali,Nigeria,Rwanda,Sao Tome and Principe,Sierra Leone,Togo,Uganda,United Republic of Tanzania;
Pterocnemia pennata;argentina;21;1034.0;16;26400;0;Animalia;Aves;Rheiformes;Rheidae;Pterocnemia;pennata;I;Argentina,Bolivia (Plurinational State of),Chile,Peru;
Pterocnemia pennata;brazil;6;1034.0;16;26400;0;Animalia;Aves;Rheiformes;Rheidae;Pterocnemia;pennata;I;Argentina,Bolivia (Plurinational State of),Chile,Peru;
Pterocnemia pennata;spain;4;1034.0;16;26400;0;Animalia;Aves;Rheiformes;Rheidae;Pterocnemia;pennata;I;Argentina,Bolivia (Plurinational State of),Chile,Peru;
Pterocnemia pennata;australia;3;1034.0;16;26400;0;Animalia;Aves;Rheiformes;Rheidae;Pterocnemia;pennata;I;Argentina,Bolivia (Plurinational State of),Chile,Peru;
Pterocnemia pennata;bolivia;3;1034.0;16;26400;0;Animalia;Aves;Rheiformes;Rheidae;Pterocnemia;pennata;I;Argentina,Bolivia (Plurinational State of),Chile,Peru;
Pterocnemia pennata;new zealand;3;1034.0;16;26400;0;Animalia;Aves;Rheiformes;Rheidae;Pterocnemia;pennata;I;Argentina,Bolivia (Plurinational State of),Chile,Peru;
Pterocnemia pennata;singapore;3;1034.0;16;26400;0;Animalia;Aves;Rheiformes;Rheidae;Pterocnemia;pennata;I;Argentina,Bolivia (Plurinational State of),Chile,Peru;
Pterocnemia pennata;peru;2;1034.0;16;26400;0;Animalia;Aves;Rheiformes;Rheidae;Pterocnemia;pennata;I;Argentina,Bolivia (Plurinational State of),Chile,Peru;
Pterocnemia pennata;japan;1;1034.0;16;26400;0;Animalia;Aves;Rheiformes;Rheidae;Pterocnemia;pennata;I;Argentina,Bolivia (Plurinational State of),Chile,Peru;
Pterocnemia pennata;lebanon;1;1034.0;16;26400;0;Animalia;Aves;Rheiformes;Rheidae;Pterocnemia;pennata;I;Argentina,Bolivia (Plurinational State of),Chile,Peru;
Pterocnemia pennata;panama;1;1034.0;16;26400;0;Animalia;Aves;Rheiformes;Rheidae;Pterocnemia;pennata;I;Argentina,Bolivia (Plurinational State of),Chile,Peru;
Pteronura brasiliensis;argentina;28;2092.0;16;157000;1;Animalia;Mammalia;Carnivora;Mustelidae;Pteronura;brasiliensis;I;Argentina,Brazil,Colombia,Ecuador,French Guiana [FR],Guyana,Paraguay,Peru,Suriname,Uruguay,Venezuela (Bolivarian Republic of);
Pteronura brasiliensis;brazil;7;2092.0;16;157000;1;Animalia;Mammalia;Carnivora;Mustelidae;Pteronura;brasiliensis;I;Argentina,Brazil,Colombia,Ecuador,French Guiana [FR],Guyana,Paraguay,Peru,Suriname,Uruguay,Venezuela (Bolivarian Republic of);
Pteronura brasiliensis;france;1;2092.0;16;157000;1;Animalia;Mammalia;Carnivora;Mustelidae;Pteronura;brasiliensis;I;Argentina,Brazil,Colombia,Ecuador,French Guiana [FR],Guyana,Paraguay,Peru,Suriname,Uruguay,Venezuela (Bolivarian Republic of);
Pteronura brasiliensis;hungary;1;2092.0;16;157000;1;Animalia;Mammalia;Carnivora;Mustelidae;Pteronura;brasiliensis;I;Argentina,Brazil,Colombia,Ecuador,French Guiana [FR],Guyana,Paraguay,Peru,Suriname,Uruguay,Venezuela (Bolivarian Republic of);
Pteronura brasiliensis;netherlands;1;2092.0;16;157000;1;Animalia;Mammalia;Carnivora;Mustelidae;Pteronura;brasiliensis;I;Argentina,Brazil,Colombia,Ecuador,French Guiana [FR],Guyana,Paraguay,Peru,Suriname,Uruguay,Venezuela (Bolivarian Republic of);
Pteronura brasiliensis;spain;1;2092.0;16;157000;1;Animalia;Mammalia;Carnivora;Mustelidae;Pteronura;brasiliensis;I;Argentina,Brazil,Colombia,Ecuador,French Guiana [FR],Guyana,Paraguay,Peru,Suriname,Uruguay,Venezuela (Bolivarian Republic of);
Pteronura brasiliensis;uruguay;1;2092.0;16;157000;1;Animalia;Mammalia;Carnivora;Mustelidae;Pteronura;brasiliensis;I;Argentina,Brazil,Colombia,Ecuador,French Guiana [FR],Guyana,Paraguay,Peru,Suriname,Uruguay,Venezuela (Bolivarian Republic of);
Pteropus mariannus;australia;1;308.0;1;15700;0;Animalia;Mammalia;Chiroptera;Pteropodidae;Pteropus;mariannus;I;Guam,Northern Mariana Islands;
Pteropus mariannus;panama;1;308.0;1;15700;0;Animalia;Mammalia;Chiroptera;Pteropodidae;Pteropus;mariannus;I;Guam,Northern Mariana Islands;
Pteropus pelewensis;palau;3;3.0;1;4540;0;Animalia;Mammalia;Chiroptera;Pteropodidae;Pteropus;pelewensis;I;Palau;
Pudu puda;argentina;8;17298.0;17;31700;0;Animalia;Mammalia;Artiodactyla;Cervidae;Pudu;puda;I;Argentina,Chile;
Pudu puda;peru;4;17298.0;17;31700;0;Animalia;Mammalia;Artiodactyla;Cervidae;Pudu;puda;I;Argentina,Chile;
Pudu puda;china;3;17298.0;17;31700;0;Animalia;Mammalia;Artiodactyla;Cervidae;Pudu;puda;I;Argentina,Chile;
Pudu puda;colombia;3;17298.0;17;31700;0;Animalia;Mammalia;Artiodactyla;Cervidae;Pudu;puda;I;Argentina,Chile;
Pudu puda;puerto rico;3;17298.0;17;31700;0;Animalia;Mammalia;Artiodactyla;Cervidae;Pudu;puda;I;Argentina,Chile;
Pudu puda;brazil;2;17298.0;17;31700;0;Animalia;Mammalia;Artiodactyla;Cervidae;Pudu;puda;I;Argentina,Chile;
Pudu puda;costa rica;2;17298.0;17;31700;0;Animalia;Mammalia;Artiodactyla;Cervidae;Pudu;puda;I;Argentina,Chile;
Pudu puda;cuba;2;17298.0;17;31700;0;Animalia;Mammalia;Artiodactyla;Cervidae;Pudu;puda;I;Argentina,Chile;
Pudu puda;ecuador;2;17298.0;17;31700;0;Animalia;Mammalia;Artiodactyla;Cervidae;Pudu;puda;I;Argentina,Chile;
Pudu puda;el salvador;2;17298.0;17;31700;0;Animalia;Mammalia;Artiodactyla;Cervidae;Pudu;puda;I;Argentina,Chile;
Pudu puda;honduras;2;17298.0;17;31700;0;Animalia;Mammalia;Artiodactyla;Cervidae;Pudu;puda;I;Argentina,Chile;
Pudu puda;india;2;17298.0;17;31700;0;Animalia;Mammalia;Artiodactyla;Cervidae;Pudu;puda;I;Argentina,Chile;
Pudu puda;indonesia;2;17298.0;17;31700;0;Animalia;Mammalia;Artiodactyla;Cervidae;Pudu;puda;I;Argentina,Chile;
Pudu puda;nicaragua;2;17298.0;17;31700;0;Animalia;Mammalia;Artiodactyla;Cervidae;Pudu;puda;I;Argentina,Chile;
Pudu puda;venezuela;2;17298.0;17;31700;0;Animalia;Mammalia;Artiodactyla;Cervidae;Pudu;puda;I;Argentina,Chile;
Pudu puda;australia;1;17298.0;17;31700;0;Animalia;Mammalia;Artiodactyla;Cervidae;Pudu;puda;I;Argentina,Chile;
Pudu puda;chile;1;17298.0;17;31700;0;Animalia;Mammalia;Artiodactyla;Cervidae;Pudu;puda;I;Argentina,Chile;
Pudu puda;guatemala;1;17298.0;17;31700;0;Animalia;Mammalia;Artiodactyla;Cervidae;Pudu;puda;I;Argentina,Chile;
