Id;Kingdom;Phylum;Class;Order;Family;Genus;Species;Subspecies;Scientific Name;Author;Rank;Listing;Party;Listed under;Full note;# Full note;All_DistributionFullNames;All_DistributionISOCodes;NativeDistributionFullNames;Introduced_Distribution;Introduced(?)_Distribution;Reintroduced_Distribution;Extinct_Distribution;Extinct(?)_Distribution;Distribution_Uncertain
8703;Animalia;Chordata;Mammalia;Artiodactyla;Suidae;Babyrousa;bolabatuensis;;Babyrousa bolabatuensis;Hoojer, 1950;SPECIES;I;"";Babyrousa bolabatuensis;**I** Formerly included in Babyrousa babyrussa.;"";Indonesia;ID;;;;;Indonesia;;
7226;Animalia;Chordata;Mammalia;Artiodactyla;Suidae;Babyrousa;celebensis;;Babyrousa celebensis;(Deninger, 1909);SPECIES;I;"";Babyrousa celebensis;**I** Formerly included in Babyrousa babyrussa.;"";Indonesia;ID;Indonesia;;;;;;
6992;Animalia;Chordata;Mammalia;Artiodactyla;Suidae;Babyrousa;togeanensis;;Babyrousa togeanensis;(Sody, 1949);SPECIES;I;"";Babyrousa togeanensis;**I** Formerly included in Babyrousa babyrussa.;"";Indonesia;ID;Indonesia;;;;;;
7791;Animalia;Chordata;Mammalia;Artiodactyla;Suidae;Sus;salvanius;;Sus salvanius;(Hodgson, 1847);SPECIES;I;"";Sus salvanius;"";"";Bangladesh,Bhutan,India,Nepal;BD,BT,IN,NP;Bhutan,India;;;;Bangladesh,Nepal;;
8725;Animalia;Chordata;Mammalia;Artiodactyla;Tayassuidae;Catagonus;wagneri;;Catagonus wagneri;(Rusconi, 1930);SPECIES;I;"";Catagonus wagneri;"";"";Argentina,Bolivia (Plurinational State of),Paraguay;AR,BO,PY;Argentina,Bolivia (Plurinational State of),Paraguay;;;;;;
7583;Animalia;Chordata;Mammalia;Carnivora;Ailuridae;Ailurus;fulgens;;Ailurus fulgens;F. G. Cuvier, 1825;SPECIES;I;"";Ailurus fulgens;"";"";Bhutan,China,India,Lao People's Democratic Republic,Myanmar,Nepal;BT,CN,IN,LA,MM,NP;Bhutan,China,India,Myanmar,Nepal;;;;;;Lao People's Democratic Republic
4442;Animalia;Chordata;Mammalia;Carnivora;Canidae;Canis;lupus;;Canis lupus;Linnaeus, 1758;SPECIES;I/II;"";Canis lupus;"**I** Only the populations of Bhutan, India, Nepal and Pakistan; all other populations are included in Appendix II. Excludes the domesticated form and the dingo which are referenced as Canis lupus familiaris and Canis lupus dingo.
**II** Except the populations of Bhutan, India, Nepal and Pakistan, which are included in Appendix I. Excludes the domesticated form and the dingo which are referenced as Canis lupus familiaris and Canis lupus dingo.";"";Afghanistan,Albania,Armenia,Austria,Azerbaijan,Bangladesh,Belarus,Belgium,Bhutan,Bosnia and Herzegovina,Bulgaria,Canada,China,Croatia,Czech Republic,Democratic People's Republic of Korea,Denmark,Egypt,Estonia,Finland,France,Georgia,Germany,Greece,Greenland,Hungary,India,Iran (Islamic Republic of),Iraq,Ireland,Israel,Italy,Japan,Jordan,Kazakhstan,Kuwait,Kyrgyzstan,Latvia,Lebanon,Libya,Lithuania,Luxembourg,Mexico,Mongolia,Montenegro,Myanmar,Nepal,Netherlands,North Macedonia,Norway,Oman,Pakistan,Poland,Portugal,Republic of Korea,Republic of Moldova,Romania,Russian Federation,Saudi Arabia,Serbia,Slovakia,Slovenia,Spain,Sweden,Switzerland,Syrian Arab Republic,Tajikistan,Turkey,Turkmenistan,Ukraine,United Kingdom of Great Britain and Northern Ireland,United States of America,Uzbekistan,Yemen;AF,AL,AM,AT,AZ,BD,BY,BE,BT,BA,BG,CA,CN,HR,CZ,KP,DK,EG,EE,FI,FR,GE,DE,GR,GL,HU,IN,IR,IQ,IE,IL,IT,JP,JO,KZ,KW,KG,LV,LB,LY,LT,LU,MX,MN,ME,MM,NP,NL,MK,NO,OM,PK,PL,PT,KR,MD,RO,RU,SA,RS,SK,SI,ES,SE,CH,SY,TJ,TR,TM,UA,GB,US,UZ,YE;Afghanistan,Albania,Armenia,Azerbaijan,Belarus,Bhutan,Bosnia and Herzegovina,Bulgaria,Canada,China,Croatia,Czech Republic,Democratic People's Republic of Korea,Estonia,Finland,France,Georgia,Germany,Greece,Greenland,Hungary,India,Iran (Islamic Republic of),Iraq,Israel,Italy,Jordan,Kazakhstan,Kuwait,Kyrgyzstan,Latvia,Libya,Lithuania,Mongolia,Montenegro,Nepal,North Macedonia,Norway,Oman,Pakistan,Poland,Portugal,Republic of Korea,Republic of Moldova,Romania,Russian Federation,Saudi Arabia,Serbia,Slovakia,Slovenia,Spain,Sweden,Syrian Arab Republic,Tajikistan,Turkey,Turkmenistan,Ukraine,United States of America,Uzbekistan,Yemen;;;Mexico;Austria,Bangladesh,Belgium,Denmark,Ireland,Japan,Luxembourg,Mexico,Netherlands,Switzerland,United Kingdom of Great Britain and Northern Ireland;;Egypt,Lebanon,Myanmar
7041;Animalia;Chordata;Mammalia;Carnivora;Canidae;Speothos;venaticus;;Speothos venaticus;(Lund, 1842);SPECIES;I;"";Speothos venaticus;"";"";Argentina,Bolivia (Plurinational State of),Brazil,Colombia,Ecuador,French Guiana [FR],Guyana,Panama,Paraguay,Peru,Suriname,Venezuela (Bolivarian Republic of);AR,BO,BR,CO,EC,GF,GY,PA,PY,PE,SR,VE;Argentina,Bolivia (Plurinational State of),Brazil,Colombia,Ecuador,French Guiana [FR],Guyana,Panama,Paraguay,Peru,Suriname,Venezuela (Bolivarian Republic of);;;;;;
8935;Animalia;Chordata;Mammalia;Carnivora;Felidae;Acinonyx;jubatus;;Acinonyx jubatus;(Schreber, 1775);SPECIES;I;"";Acinonyx jubatus;"**I** Included in Appendix I. Annual export quotas for live specimens and hunting trophies are granted as follows: Botswana: 5; Namibia: 150; Zimbabwe: 50. The trade in such specimens is subject to the provisions of Article III of the Convention.";"";Afghanistan,Algeria,Angola,Benin,Botswana,Burkina Faso,Burundi,Cameroon,Central African Republic,Chad,Democratic Republic of the Congo,Djibouti,Egypt,Eritrea,Eswatini,Ethiopia,India,Iran (Islamic Republic of),Iraq,Israel,Jordan,Kazakhstan,Kenya,Kuwait,Kyrgyzstan,Lebanon,Libya,Malawi,Mali,Mauritania,Morocco,Mozambique,Namibia,Niger,Nigeria,Pakistan,Saudi Arabia,Senegal,Somalia,South Africa,South Sudan,Sudan,Syrian Arab Republic,Tajikistan,Togo,Tunisia,Turkmenistan,Uganda,United Republic of Tanzania,Uzbekistan,Western Sahara,Yemen,Zambia,Zimbabwe;AF,DZ,AO,BJ,BW,BF,BI,CM,CF,TD,CD,DJ,EG,ER,SZ,ET,IN,IR,IQ,IL,JO,KZ,KE,KW,KG,LB,LY,MW,ML,MR,MA,MZ,NA,NE,NG,PK,SA,SN,SO,ZA,SS,SD,SY,TJ,TG,TN,TM,UG,TZ,UZ,EH,YE,ZM,ZW;Algeria,Angola,Benin,Botswana,Burkina Faso,Cameroon,Central African Republic,Chad,Democratic Republic of the Congo,Djibouti,Eritrea,Eswatini,Ethiopia,Iran (Islamic Republic of),Kenya,Malawi,Mali,Mauritania,Mozambique,Namibia,Niger,Nigeria,Somalia,South Africa,South Sudan,Sudan,Togo,Uganda,United Republic of Tanzania,Western Sahara,Zambia,Zimbabwe;;;;Afghanistan,Burundi,India,Iraq,Israel,Jordan,Kazakhstan,Kuwait,Kyrgyzstan,Lebanon,Libya,Morocco,Pakistan,Saudi Arabia,Senegal,Syrian Arab Republic,Tajikistan,Tunisia,Turkmenistan,Uzbekistan,Yemen;Egypt;
4645;Animalia;Chordata;Mammalia;Carnivora;Felidae;Caracal;caracal;;Caracal caracal;(Schreber, 1776);SPECIES;I/II;"";Caracal caracal;"**I** Only the population of Asia; all other populations are included in Appendix II.
**II** Except the Asian population, which is included in Appendix I. ";"";Afghanistan,Algeria,Angola,Benin,Botswana,Burkina Faso,Cameroon,Central African Republic,Chad,Côte d'Ivoire,Democratic Republic of the Congo,Djibouti,Egypt,Eritrea,Eswatini,Ethiopia,Gabon,Gambia,Ghana,Guinea,Guinea Bissau,India,Iran (Islamic Republic of),Iraq,Israel,Jordan,Kazakhstan,Kenya,Kuwait,Lebanon,Lesotho,Liberia,Libya,Malawi,Mali,Mauritania,Morocco,Mozambique,Namibia,Niger,Nigeria,Oman,Pakistan,Saudi Arabia,Senegal,Somalia,South Africa,South Sudan,Sudan,Syrian Arab Republic,Tajikistan,Togo,Tunisia,Turkey,Turkmenistan,Uganda,United Arab Emirates,United Republic of Tanzania,Uzbekistan,Yemen,Zambia,Zimbabwe;AF,DZ,AO,BJ,BW,BF,CM,CF,TD,CI,CD,DJ,EG,ER,SZ,ET,GA,GM,GH,GN,GW,IN,IR,IQ,IL,JO,KZ,KE,KW,LB,LS,LR,LY,MW,ML,MR,MA,MZ,NA,NE,NG,OM,PK,SA,SN,SO,ZA,SS,SD,SY,TJ,TG,TN,TR,TM,UG,AE,TZ,UZ,YE,ZM,ZW;Afghanistan,Algeria,Angola,Benin,Botswana,Cameroon,Central African Republic,Chad,Democratic Republic of the Congo,Djibouti,Egypt,Eritrea,Ethiopia,Gabon,Gambia,Ghana,Guinea,Guinea Bissau,India,Iran (Islamic Republic of),Iraq,Israel,Jordan,Kazakhstan,Kenya,Kuwait,Lebanon,Lesotho,Libya,Malawi,Mauritania,Morocco,Mozambique,Namibia,Niger,Nigeria,Oman,Pakistan,Saudi Arabia,Senegal,Somalia,South Africa,South Sudan,Sudan,Syrian Arab Republic,Tajikistan,Togo,Tunisia,Turkey,Turkmenistan,Uganda,United Arab Emirates,United Republic of Tanzania,Uzbekistan,Yemen,Zambia,Zimbabwe;;;;;;Burkina Faso,Côte d'Ivoire,Eswatini,Liberia,Mali
8985;Animalia;Chordata;Mammalia;Carnivora;Felidae;Catopuma;temminckii;;Catopuma temminckii;(Vigors & Horsfield, 1827);SPECIES;I;"";Catopuma temminckii;"";"";Bangladesh,Bhutan,Cambodia,China,India,Indonesia,Lao People's Democratic Republic,Malaysia,Myanmar,Nepal,Thailand,Viet Nam;BD,BT,KH,CN,IN,ID,LA,MY,MM,NP,TH,VN;Bangladesh,Bhutan,Cambodia,China,India,Indonesia,Lao People's Democratic Republic,Malaysia,Myanmar,Nepal,Thailand,Viet Nam;;;;;;
6355;Animalia;Chordata;Mammalia;Carnivora;Felidae;Felis;nigripes;;Felis nigripes;Burchell, 1824;SPECIES;I;"";Felis nigripes;"";"";Angola,Botswana,Lesotho,Namibia,South Africa,Zimbabwe;AO,BW,LS,NA,ZA,ZW;Botswana,Namibia,South Africa,Zimbabwe;;;;;;Angola,Lesotho
98337;Animalia;Chordata;Mammalia;Carnivora;Felidae;Herpailurus;yagouaroundi;;Herpailurus yagouaroundi;(É. Geoffroy Saint-Hilaire, 1803);SPECIES;I/II;"";Felidae spp.;**II** [FAMILY listing Felidae spp.] Included in Felidae spp. except the populations of Central and North America, which are included in Appendix I. Specimens of the domesticated form are not subject to the provisions of the Convention. Formerly listed as Puma yagouaroundi, which became a synonym of Herpailurus yagouaroundi in 2019, following taxonomic changes adopted at CoP18.;"";Argentina,Belize,Bolivia (Plurinational State of),Brazil,Colombia,Costa Rica,Ecuador,El Salvador,French Guiana [FR],Guatemala,Guyana,Honduras,Mexico,Nicaragua,Panama,Paraguay,Peru,Suriname,United States of America,Uruguay,Venezuela (Bolivarian Republic of);AR,BZ,BO,BR,CO,CR,EC,SV,GF,GT,GY,HN,MX,NI,PA,PY,PE,SR,US,UY,VE;Argentina,Belize,Bolivia (Plurinational State of),Brazil,Colombia,Costa Rica,Ecuador,El Salvador,French Guiana [FR],Guatemala,Guyana,Honduras,Mexico,Nicaragua,Panama,Paraguay,Peru,Suriname,United States of America,Venezuela (Bolivarian Republic of);;;;Uruguay;;
98337;Animalia;Chordata;Mammalia;Carnivora;Felidae;Herpailurus;yagouaroundi;;Herpailurus yagouaroundi;(É. Geoffroy Saint-Hilaire, 1803);SPECIES;I/II;"";Herpailurus yagouaroundi;"**I** Only the populations of Central and North America; all other populations are included in Appendix II.Formerly listed as Puma yagouaroundi, which became a synonym of Herpailurus yagouaroundi in 2019, following taxonomic changes adopted at CoP18.";"";Argentina,Belize,Bolivia (Plurinational State of),Brazil,Colombia,Costa Rica,Ecuador,El Salvador,French Guiana [FR],Guatemala,Guyana,Honduras,Mexico,Nicaragua,Panama,Paraguay,Peru,Suriname,United States of America,Uruguay,Venezuela (Bolivarian Republic of);AR,BZ,BO,BR,CO,CR,EC,SV,GF,GT,GY,HN,MX,NI,PA,PY,PE,SR,US,UY,VE;Argentina,Belize,Bolivia (Plurinational State of),Brazil,Colombia,Costa Rica,Ecuador,El Salvador,French Guiana [FR],Guatemala,Guyana,Honduras,Mexico,Nicaragua,Panama,Paraguay,Peru,Suriname,United States of America,Venezuela (Bolivarian Republic of);;;;Uruguay;;
3167;Animalia;Chordata;Mammalia;Carnivora;Felidae;Leopardus;geoffroyi;;Leopardus geoffroyi;(d'Orbigny & Gervais, 1844);SPECIES;I;"";Leopardus geoffroyi;"";"";Argentina,Bolivia (Plurinational State of),Brazil,Chile,Paraguay,Uruguay;AR,BO,BR,CL,PY,UY;Argentina,Bolivia (Plurinational State of),Brazil,Chile,Paraguay,Uruguay;;;;;;
98882;Animalia;Chordata;Mammalia;Carnivora;Felidae;Leopardus;guttulus;;Leopardus guttulus;(Hensel, 1872);SPECIES;I;"";Leopardus guttulus;"";"";Argentina,Brazil,Paraguay;AR,BR,PY;Argentina,Brazil;;;;;;Paraguay
98335;Animalia;Chordata;Mammalia;Carnivora;Felidae;Leopardus;jacobita;;Leopardus jacobita;(Cornalia, 1865);SPECIES;I;"";Leopardus jacobita;"";"";Argentina,Bolivia (Plurinational State of),Chile,Peru;AR,BO,CL,PE;Argentina,Bolivia (Plurinational State of),Chile,Peru;;;;;;
10120;Animalia;Chordata;Mammalia;Carnivora;Felidae;Leopardus;pardalis;;Leopardus pardalis;(Linnaeus, 1758);SPECIES;I;"";Leopardus pardalis;"";"";Argentina,Belize,Bolivia (Plurinational State of),Brazil,Colombia,Costa Rica,Ecuador,El Salvador,French Guiana [FR],Guatemala,Guyana,Honduras,Mexico,Nicaragua,Panama,Paraguay,Peru,Suriname,Trinidad and Tobago,United States of America,Uruguay,Venezuela (Bolivarian Republic of);AR,BZ,BO,BR,CO,CR,EC,SV,GF,GT,GY,HN,MX,NI,PA,PY,PE,SR,TT,US,UY,VE;Argentina,Belize,Bolivia (Plurinational State of),Brazil,Colombia,Costa Rica,Ecuador,El Salvador,French Guiana [FR],Guatemala,Guyana,Honduras,Mexico,Nicaragua,Panama,Paraguay,Peru,Suriname,Trinidad and Tobago,United States of America,Uruguay,Venezuela (Bolivarian Republic of);;;;;;
3399;Animalia;Chordata;Mammalia;Carnivora;Felidae;Leopardus;tigrinus;;Leopardus tigrinus;(Schreber, 1775);SPECIES;I;"";Leopardus tigrinus;"";"";Argentina,Bolivia (Plurinational State of),Brazil,Colombia,Costa Rica,Ecuador,French Guiana [FR],Guyana,Nicaragua,Panama,Peru,Suriname,Venezuela (Bolivarian Republic of);AR,BO,BR,CO,CR,EC,GF,GY,NI,PA,PE,SR,VE;Argentina,Bolivia (Plurinational State of),Brazil,Colombia,Costa Rica,Ecuador,French Guiana [FR],Guyana,Panama,Peru,Suriname,Venezuela (Bolivarian Republic of);;;;;;Nicaragua
4427;Animalia;Chordata;Mammalia;Carnivora;Felidae;Leopardus;wiedii;;Leopardus wiedii;(Schinz, 1821);SPECIES;I;"";Leopardus wiedii;"";"";Argentina,Belize,Bolivia (Plurinational State of),Brazil,Colombia,Costa Rica,Ecuador,El Salvador,French Guiana [FR],Guatemala,Guyana,Honduras,Mexico,Nicaragua,Panama,Paraguay,Peru,Suriname,United States of America,Uruguay,Venezuela (Bolivarian Republic of);AR,BZ,BO,BR,CO,CR,EC,SV,GF,GT,GY,HN,MX,NI,PA,PY,PE,SR,US,UY,VE;Argentina,Belize,Bolivia (Plurinational State of),Brazil,Colombia,Costa Rica,Ecuador,El Salvador,French Guiana [FR],Guatemala,Guyana,Honduras,Mexico,Nicaragua,Panama,Paraguay,Peru,Suriname,United States of America,Uruguay,Venezuela (Bolivarian Republic of);;;;;;
8879;Animalia;Chordata;Mammalia;Carnivora;Felidae;Lynx;pardinus;;Lynx pardinus;(Temminck, 1827);SPECIES;I;"";Lynx pardinus;"";"";Portugal,Spain;PT,ES;Portugal,Spain;;;;;;
35601;Animalia;Chordata;Mammalia;Carnivora;Felidae;Neofelis;diardi;;Neofelis diardi;(G. Cuvier, 1823);SPECIES;I;"";Neofelis diardi;"";"";Brunei Darussalam,Indonesia,Malaysia,Singapore;BN,ID,MY,SG;Brunei Darussalam,Indonesia,Malaysia,Singapore;;;;;;
10199;Animalia;Chordata;Mammalia;Carnivora;Felidae;Neofelis;nebulosa;;Neofelis nebulosa;(Griffith, 1821);SPECIES;I;"";Neofelis nebulosa;"";"";Bangladesh,Bhutan,Cambodia,China,India,Lao People's Democratic Republic,Myanmar,Nepal,Taiwan, Province of China,Thailand,Viet Nam;BD,BT,KH,CN,IN,LA,MM,NP,TW,TH,VN;Bangladesh,Bhutan,Cambodia,China,India,Lao People's Democratic Republic,Myanmar,Nepal,Taiwan, Province of China,Thailand,Viet Nam;;;;;;
6353;Animalia;Chordata;Mammalia;Carnivora;Felidae;Panthera;leo;;Panthera leo;(Linnaeus, 1758);SPECIES;I/II;"";Panthera leo;"**I** Only the populations of India; all other populations are included in Appendix II.
**II** [FAMILY listing Felidae spp.]

For Panthera leo (African populations): a zero annual export quota is established for specimens of bones, bone pieces, bone products, claws, skeletons, skulls and teeth removed from the wild and traded for commercial purposes. Annual export quotas for trade in bones, bone pieces, bone products, claws, skeletons, skulls and teeth for commercial purposes, derived from captive breeding operations in South Africa, will be established and communicated annually to the CITES Secretariat.";"";Afghanistan,Algeria,Angola,Benin,Botswana,Burkina Faso,Burundi,Cameroon,Central African Republic,Chad,Congo,Côte d'Ivoire,Democratic Republic of the Congo,Djibouti,Egypt,Eritrea,Eswatini,Ethiopia,Gabon,Gambia,Ghana,Greece,Guinea,Guinea Bissau,India,Iran (Islamic Republic of),Iraq,Israel,Jordan,Kenya,Kuwait,Lebanon,Lesotho,Libya,Malawi,Mali,Mauritania,Morocco,Mozambique,Namibia,Niger,Nigeria,Pakistan,Rwanda,Saudi Arabia,Senegal,Sierra Leone,Somalia,South Africa,South Sudan,Sudan,Syrian Arab Republic,Togo,Tunisia,Turkey,Uganda,United Republic of Tanzania,Western Sahara,Zambia,Zimbabwe;AF,DZ,AO,BJ,BW,BF,BI,CM,CF,TD,CG,CI,CD,DJ,EG,ER,SZ,ET,GA,GM,GH,GR,GN,GW,IN,IR,IQ,IL,JO,KE,KW,LB,LS,LY,MW,ML,MR,MA,MZ,NA,NE,NG,PK,RW,SA,SN,SL,SO,ZA,SS,SD,SY,TG,TN,TR,UG,TZ,EH,ZM,ZW;Angola,Benin,Botswana,Burkina Faso,Cameroon,Central African Republic,Chad,Democratic Republic of the Congo,Eswatini,Ethiopia,Guinea,India,Kenya,Malawi,Mali,Mozambique,Namibia,Niger,Nigeria,Senegal,Somalia,South Africa,South Sudan,Sudan,Uganda,United Republic of Tanzania,Zambia,Zimbabwe;;;;Afghanistan,Algeria,Burundi,Congo,Djibouti,Egypt,Eritrea,Gabon,Gambia,Greece,Iran (Islamic Republic of),Iraq,Israel,Jordan,Kuwait,Lebanon,Lesotho,Libya,Mauritania,Morocco,Pakistan,Rwanda,Saudi Arabia,Sierra Leone,Syrian Arab Republic,Tunisia,Turkey,Western Sahara;Côte d'Ivoire,Ghana,Togo;Guinea Bissau
6385;Animalia;Chordata;Mammalia;Carnivora;Felidae;Panthera;onca;;Panthera onca;(Linnaeus, 1758);SPECIES;I;"";Panthera onca;"";"";Argentina,Belize,Bolivia (Plurinational State of),Brazil,Colombia,Costa Rica,Ecuador,El Salvador,French Guiana [FR],Guatemala,Guyana,Honduras,Mexico,Nicaragua,Panama,Paraguay,Peru,Suriname,United States of America,Uruguay,Venezuela (Bolivarian Republic of);AR,BZ,BO,BR,CO,CR,EC,SV,GF,GT,GY,HN,MX,NI,PA,PY,PE,SR,US,UY,VE;Argentina,Belize,Bolivia (Plurinational State of),Brazil,Colombia,Costa Rica,Ecuador,French Guiana [FR],Guatemala,Guyana,Honduras,Mexico,Nicaragua,Panama,Paraguay,Peru,Suriname,Venezuela (Bolivarian Republic of);;;;El Salvador,United States of America,Uruguay;;
8619;Animalia;Chordata;Mammalia;Carnivora;Felidae;Panthera;pardus;;Panthera pardus;(Linnaeus, 1758);SPECIES;I;"";Panthera pardus;**I** [Note: see Resolution Conf. 10.14 (Rev. CoP16)];"";Afghanistan,Algeria,Angola,Armenia,Azerbaijan,Bangladesh,Benin,Bhutan,Botswana,Burkina Faso,Burundi,Cambodia,Cameroon,Central African Republic,Chad,China,Congo,Côte d'Ivoire,Democratic People's Republic of Korea,Democratic Republic of the Congo,Djibouti,Egypt,Equatorial Guinea,Eritrea,Eswatini,Ethiopia,Gabon,Gambia,Georgia,Ghana,Guinea,Guinea Bissau,Hong Kong, SAR,India,Indonesia,Iran (Islamic Republic of),Iraq,Israel,Jordan,Kenya,Lao People's Democratic Republic,Lebanon,Lesotho,Liberia,Libya,Malawi,Malaysia,Mali,Mauritania,Morocco,Mozambique,Myanmar,Namibia,Nepal,Niger,Nigeria,Oman,Pakistan,Republic of Korea,Russian Federation,Rwanda,Saudi Arabia,Senegal,Sierra Leone,Singapore,Somalia,South Africa,South Sudan,Sri Lanka,Sudan,Syrian Arab Republic,Tajikistan,Thailand,Togo,Tunisia,Turkey,Turkmenistan,Uganda,United Arab Emirates,United Republic of Tanzania,Uzbekistan,Viet Nam,Yemen,Zambia,Zimbabwe;AF,DZ,AO,AM,AZ,BD,BJ,BT,BW,BF,BI,KH,CM,CF,TD,CN,CG,CI,KP,CD,DJ,EG,GQ,ER,SZ,ET,GA,GM,GE,GH,GN,GW,HK,IN,ID,IR,IQ,IL,JO,KE,LA,LB,LS,LR,LY,MW,MY,ML,MR,MA,MZ,MM,NA,NP,NE,NG,OM,PK,KR,RU,RW,SA,SN,SL,SG,SO,ZA,SS,LK,SD,SY,TJ,TH,TG,TN,TR,TM,UG,AE,TZ,UZ,VN,YE,ZM,ZW;Afghanistan,Algeria,Angola,Armenia,Azerbaijan,Bangladesh,Benin,Bhutan,Botswana,Burkina Faso,Burundi,Cambodia,Cameroon,Central African Republic,Chad,China,Congo,Côte d'Ivoire,Democratic People's Republic of Korea,Democratic Republic of the Congo,Djibouti,Egypt,Equatorial Guinea,Eritrea,Ethiopia,Gabon,Gambia,Georgia,Ghana,Guinea,Guinea Bissau,India,Indonesia,Iran (Islamic Republic of),Iraq,Israel,Jordan,Kenya,Lao People's Democratic Republic,Lebanon,Lesotho,Liberia,Malawi,Malaysia,Mali,Morocco,Mozambique,Myanmar,Namibia,Nepal,Niger,Nigeria,Oman,Pakistan,Republic of Korea,Russian Federation,Rwanda,Saudi Arabia,Senegal,Sierra Leone,Somalia,South Africa,South Sudan,Sri Lanka,Sudan,Tajikistan,Thailand,Togo,Tunisia,Turkey,Turkmenistan,Uganda,United Arab Emirates,United Republic of Tanzania,Viet Nam,Yemen,Zambia,Zimbabwe;;;;Hong Kong, SAR,Libya,Singapore,Syrian Arab Republic;;Eswatini,Mauritania,Uzbekistan
6047;Animalia;Chordata;Mammalia;Carnivora;Felidae;Panthera;tigris;;Panthera tigris;(Linnaeus, 1758);SPECIES;I;"";Panthera tigris;**I** All subspecies.Panthera tigris altaica was lumped into Panthera tigris in 2019, following taxonomic changes adopted at CoP18.;"";Afghanistan,Bangladesh,Bhutan,Cambodia,China,Democratic People's Republic of Korea,Georgia,India,Indonesia,Iran (Islamic Republic of),Iraq,Kazakhstan,Kyrgyzstan,Lao People's Democratic Republic,Malaysia,Myanmar,Nepal,Pakistan,Republic of Korea,Russian Federation,Singapore,Tajikistan,Thailand,Turkey,Turkmenistan,Uzbekistan,Viet Nam;AF,BD,BT,KH,CN,KP,GE,IN,ID,IR,IQ,KZ,KG,LA,MY,MM,NP,PK,KR,RU,SG,TJ,TH,TR,TM,UZ,VN;Afghanistan,Bangladesh,Bhutan,Cambodia,China,Democratic People's Republic of Korea,India,Indonesia,Lao People's Democratic Republic,Malaysia,Myanmar,Nepal,Russian Federation,Thailand,Viet Nam;;;;Georgia,Iran (Islamic Republic of),Iraq,Kazakhstan,Kyrgyzstan,Pakistan,Republic of Korea,Singapore,Tajikistan,Turkey,Turkmenistan,Uzbekistan;;
32743;Animalia;Chordata;Mammalia;Carnivora;Felidae;Panthera;uncia;;Panthera uncia;(Schreber, 1775);SPECIES;I;"";Panthera uncia;"";"";Afghanistan,Bhutan,China,India,Kazakhstan,Kyrgyzstan,Mongolia,Myanmar,Nepal,Pakistan,Russian Federation,Tajikistan,Uzbekistan;AF,BT,CN,IN,KZ,KG,MN,MM,NP,PK,RU,TJ,UZ;Afghanistan,Bhutan,China,India,Kazakhstan,Kyrgyzstan,Mongolia,Myanmar,Nepal,Pakistan,Russian Federation,Tajikistan,Uzbekistan;;;;;;
7454;Animalia;Chordata;Mammalia;Carnivora;Felidae;Pardofelis;marmorata;;Pardofelis marmorata;(Martin, 1837);SPECIES;I;"";Pardofelis marmorata;"";"";Bangladesh,Bhutan,Brunei Darussalam,Cambodia,China,India,Indonesia,Lao People's Democratic Republic,Malaysia,Myanmar,Nepal,Thailand,Viet Nam;BD,BT,BN,KH,CN,IN,ID,LA,MY,MM,NP,TH,VN;Brunei Darussalam,Cambodia,China,India,Indonesia,Lao People's Democratic Republic,Malaysia,Myanmar,Nepal,Thailand,Viet Nam;;;;;;Bangladesh,Bhutan
12271;Animalia;Chordata;Mammalia;Carnivora;Felidae;Prionailurus;bengalensis;bengalensis;Prionailurus bengalensis bengalensis;(Kerr, 1792);SUBSPECIES;I/II;"";Prionailurus bengalensis bengalensis;"**I** Only the populations of Bangladesh, India and Thailand; all other populations are included in Appendix II.
**II** Except the populations of Bangladesh, India and Thailand, which are included in Appendix I.";"";Bangladesh,Cambodia,China,India,Lao People's Democratic Republic,Myanmar,Pakistan,Thailand,Viet Nam;BD,KH,CN,IN,LA,MM,PK,TH,VN;Bangladesh,Cambodia,China,India,Lao People's Democratic Republic,Myanmar,Pakistan,Thailand,Viet Nam;;;;;;
9833;Animalia;Chordata;Mammalia;Carnivora;Felidae;Prionailurus;planiceps;;Prionailurus planiceps;(Vigors & Horsfield , 1827);SPECIES;I;"";Prionailurus planiceps;"";"";Brunei Darussalam,Indonesia,Malaysia,Myanmar,Singapore,Thailand;BN,ID,MY,MM,SG,TH;Brunei Darussalam,Indonesia,Malaysia,Myanmar,Thailand;Singapore;;;;;
9151;Animalia;Chordata;Mammalia;Carnivora;Felidae;Prionailurus;rubiginosus;;Prionailurus rubiginosus;(I. Geoffroy Saint-Hilaire, 1831);SPECIES;I/II;"";Prionailurus rubiginosus;"**I** Only the population of India; all other populations are included in Appendix II.
**II** Except the population of India, which is included in Appendix I. ";"";India,Nepal,Pakistan,Sri Lanka;IN,NP,PK,LK;India,Nepal,Sri Lanka;;;;;;Pakistan
